leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,3584.84,0.104,0.342919,0,1093,0,0.0196055,2ca78e9d979170f926ffbdbdfacb9effa16ba632eef521f846220bfd43d0b36b,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"INFEASIBLE",0,3584.54,0.146,0.521682,0,1902,0,0.0196369,e8340ce5219e05eaddd8f64e7c33c991cb7e6b98b1fddb639035fad8ff3cdcf5,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,3584.21,0.0839999,0.244122,0,781,0,0.0314955,4a8e30770d9d17a78a815c780fde369694cac4111ae0d5b8789f8b8567998b51,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L2_lp.gurobi.log"
L3,LP,"INFEASIBLE",0,3583.93,0.073,0.244061,0,847,0,0.0314955,3ffe5a30164b37a17d1ccf32ff11220b917c59db073a699600ac74e7c1784442,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L3_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,3583.67,0.0910001,0.254376,0,791,0,0.0337387,76e708a5b6d88a1e394d0ca91192c7efcdb76d596726802ebb6977969ef26aa5,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,3583.4,0.085,0.268846,0,875,0,0.035982,129c915257ab042bfb2aea215055173566befb49d0bcc4492f91785b0f086711,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L2.1_lp.gurobi.log"
L2.0,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3583.27,29.932,68.6476,902,149107,0,0.0879325,76e708a5b6d88a1e394d0ca91192c7efcdb76d596726802ebb6977969ef26aa5,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L2.0_c6_1_next_leaf_target_mip.gurobi.log"
L2.1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3553.32,0.476,1.01933,1,1349,0,0.0879325,129c915257ab042bfb2aea215055173566befb49d0bcc4492f91785b0f086711,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L2.1_c6_1_next_leaf_target_mip.gurobi.log"
L2.0.0,LP,"OPTIMAL",0,3552.69,0.0780001,0.234574,0,776,0,0.0879325,0856f929d3313e8be35a41c38d859d14171daceb2df5c6e365c878618b9b58c1,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L2.0.0_lp.gurobi.log"
L2.0.1,LP,"OPTIMAL",0,3552.42,0.0799999,0.256604,0,850,0,0.0879325,47d0082cea93f230653ff4851b0f1aa5cb9d9d2896a3eac8d068ab2dfdbef1a4,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L2.0.1_lp.gurobi.log"
L2.0,MIP,"OPTIMAL",0,3552.29,36.547,72.2787,1673,251616,0,0.157908,76e708a5b6d88a1e394d0ca91192c7efcdb76d596726802ebb6977969ef26aa5,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L2.0_terminal_mip.gurobi.log"
L2.1.0,LP,"OPTIMAL",0,3515.58,0.092,0.295454,0,949,0,0.157908,a1912456dbfbf71655ad910890de21d5be641d85ebb7fbe2696765e2f6763ba5,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L2.1.0_lp.gurobi.log"
L2.1.1,LP,"OPTIMAL",0,3515.31,0.085,0.267439,0,840,0,0.157908,f4a41e4f57a026e25d3d3bbfac940ed49d1f151915a3a7de34ebbac7b4a78d32,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L2.1.1_lp.gurobi.log"
L2.1,MIP,"OPTIMAL",0,3515.18,12.681,25.2597,758,67100,0,0.157908,129c915257ab042bfb2aea215055173566befb49d0bcc4492f91785b0f086711,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\transfer__V12_M2__c6_simple_start__3600s\external\native_logs\L2.1_terminal_mip.gurobi.log"
