instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
cb443_V20_compact_r1_balanced_M02_Q20.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0,0,0,2,20,44,44,0,"5961.78|7658.66",true,36.1,true,
