elapsed_time,native_global_LB,native_incumbent,verified_cutoff,native_gap,node_count,open_nodes,simplex_iterations,event_source
260.46377919999998,1.6805879593515818,0,1.7493134520506337,0,3259,2312,1087549,solver_final
