leaf_label,variant,file,gamma_L,gamma_U,status,LB,UB,gap,gap_to_cutoff,runtime_seconds,nodes,root_bound_after_cuts,cut_counts,domain_tightening,thread_fairness_class,diagnostic_only
moderate_seed3301_hard_low_gini,plain,results\gf_compact_bc_effectiveness_round2\raw\diagnostic_interval_comparisons\moderate_seed3301_hard_low_gini_plain_20s.json,0.0122881381662,0.0245762763324,interval_unresolved_timeout,0.043497604232,0.0491525526647,0.115048926783,0.0056549384327,20.1120006,1062,0.043497604232,direct_gini_cap=0;direct_gini_floor=0;tight_mccormick=0;inventory_conservation=0;visit_inventory_linking=0;objective_estimator_cutoff=0;penalty_lb=0;gini_spread=0;required_movement=0;global_handling_capacity=0;support_duration_pair=0;support_duration_triple=0;transfer_compat=0;receiver_source_cover=0;dynamic_root_total=0,penalty_domains=10;movement_reachability=0;domain_width_before=684;domain_width_after=574,one_thread_fair,True
moderate_seed3301_hard_low_gini,tailored,results\gf_compact_bc_effectiveness_round2\raw\diagnostic_interval_comparisons\moderate_seed3301_hard_low_gini_tailored_20s.json,0.0122881381662,0.0245762763324,interval_unresolved_timeout,0.044390657922,0.0491525526647,0.0968799072387,0.0047618847427,20.4247497,1154,0.044390657922,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0,penalty_domains=10;movement_reachability=5;domain_width_before=684;domain_width_after=557,one_thread_fair,True
v12_m1_easy,plain,results\gf_compact_bc_effectiveness_round2\raw\diagnostic_interval_comparisons\v12_m1_easy_plain_20s.json,0.223250364505,0.234412882731,interval_unresolved_timeout,0.35566671732,0.357200583208,0.00429413041329,0.001533855888,20.1507694,3514,0.35566671732,direct_gini_cap=0;direct_gini_floor=0;tight_mccormick=0;inventory_conservation=0;visit_inventory_linking=0;objective_estimator_cutoff=0;penalty_lb=0;gini_spread=0;required_movement=0;global_handling_capacity=0;support_duration_pair=0;support_duration_triple=0;transfer_compat=0;receiver_source_cover=0;dynamic_root_total=0,penalty_domains=1;movement_reachability=0;domain_width_before=643;domain_width_after=636,one_thread_fair,True
v12_m1_easy,tailored,results\gf_compact_bc_effectiveness_round2\raw\diagnostic_interval_comparisons\v12_m1_easy_tailored_20s.json,0.223250364505,0.234412882731,interval_closed,0.357200583208,0.357200583208,0,0,4.6388127,2045,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=292;inventory_conservation=2;visit_inventory_linking=24;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=66;required_movement=0;global_handling_capacity=1;support_duration_pair=66;support_duration_triple=220;transfer_compat=12;receiver_source_cover=0;dynamic_root_total=0,penalty_domains=1;movement_reachability=11;domain_width_before=643;domain_width_after=479,one_thread_fair,True
