duplicate_row_group_id,file,instance_name,row_certificate_source_class,row_quality_rank,selected_for_summary,duplicate_row_resolution_reason,command_hash,comparable_setting_hash
11c50badce334678,results\gf_compact_bc_effectiveness_round2\raw\diagnostic_interval_comparisons\v12_m1_easy_tailored_20s.json,regen_candidate_V12_M1_average.txt,compact_bc_leaf_diagnostic,9,True,selected best audited comparable row,e9437ea37b562ab0,11c50badce334678
11c50badce334678,results\gf_compact_bc_effectiveness_round2\raw\diagnostic_interval_comparisons\v12_m1_easy_plain_20s.json,regen_candidate_V12_M1_average.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,f574ff15c99a0693,11c50badce334678
6d03ddc4c600a07a,results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s.json,high_imbalance_seed3201.txt,mixed_noncertified,5,True,selected best audited comparable row,56a1118c94c136ca,6d03ddc4c600a07a
0c078a15728ef8a0,results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s_auto_oracle\interval_7.json,high_imbalance_seed3201.txt,compact_bc_leaf_diagnostic,9,True,selected best audited comparable row,1cb287af6992082f,0c078a15728ef8a0
0c078a15728ef8a0,results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s_auto_oracle\interval_6.json,high_imbalance_seed3201.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,f1db3285052d7329,0c078a15728ef8a0
f7a6f3e23244a719,results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_1200s_static.json,high_imbalance_seed3202.txt,relaxation_only_certified,2,True,selected best audited comparable row,a670a68715acae19,f7a6f3e23244a719
aee2779731ce337b,results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s.json,high_imbalance_seed3202.txt,mixed_noncertified,5,True,selected best audited comparable row,2ae9fe8de254bbcc,aee2779731ce337b
e0706cdcbcdd8750,results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s_auto_oracle\interval_9.json,high_imbalance_seed3202.txt,compact_bc_leaf_diagnostic,9,True,selected best audited comparable row,38a43ec9fe507fd2,e0706cdcbcdd8750
df9299579683dc81,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.json,moderate_seed3301.txt,mixed_noncertified,5,True,selected best audited comparable row,4a835612f9e89152,df9299579683dc81
df9299579683dc81,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s.json,moderate_seed3301.txt,wrapper_checkpoint_only,5,False,not selected; lower quality duplicate or diagnostic/benchmark row,2e272f4654b009c0,df9299579683dc81
736d651d9667f4ab,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_11.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,True,selected best audited comparable row,62090604027fb5ca,736d651d9667f4ab
736d651d9667f4ab,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_16.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,c6ee2c4b2b3e26aa,736d651d9667f4ab
736d651d9667f4ab,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_17.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,6a730181d936f25f,736d651d9667f4ab
736d651d9667f4ab,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_18.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,f353e86d23bb402e,736d651d9667f4ab
736d651d9667f4ab,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_19.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,3ccec07073c8ebf2,736d651d9667f4ab
736d651d9667f4ab,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_3.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,16fe8a23861d0b36,736d651d9667f4ab
736d651d9667f4ab,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_7.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,832ec0e8d8f95ef1,736d651d9667f4ab
736d651d9667f4ab,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_2.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,e5396a85186edcdf,736d651d9667f4ab
736d651d9667f4ab,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_1.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,1d5900aa45174a85,736d651d9667f4ab
087f6643c690dcd6,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30.json,moderate_seed3301.txt,mixed_noncertified,5,True,selected best audited comparable row,723ace89016e0ea8,087f6643c690dcd6
087f6643c690dcd6,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.json,moderate_seed3301.txt,wrapper_checkpoint_only,5,False,not selected; lower quality duplicate or diagnostic/benchmark row,99316e94252df47a,087f6643c690dcd6
e7536dedb9c90ada,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_auto_oracle\interval_3.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,True,selected best audited comparable row,b30121c515b87ee7,e7536dedb9c90ada
e7536dedb9c90ada,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_10.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,6c3d8b39e62c6dc4,e7536dedb9c90ada
e7536dedb9c90ada,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_11.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,93051e44b8e53103,e7536dedb9c90ada
e7536dedb9c90ada,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_3.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,53385a560c6430ea,e7536dedb9c90ada
e7536dedb9c90ada,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_7.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,fe29bdf05177572f,e7536dedb9c90ada
e7536dedb9c90ada,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_auto_oracle\interval_2.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,a7fb1bc7be3ab331,e7536dedb9c90ada
e7536dedb9c90ada,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_2.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,64a7dd16bf3c089d,e7536dedb9c90ada
e7536dedb9c90ada,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_1.json,moderate_seed3301.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,6b67888590e627c7,e7536dedb9c90ada
8bdda5d4d6613299,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3302_300s.json,moderate_seed3302.txt,wrapper_checkpoint_only,5,True,selected best audited comparable row,1cc0f7408143b7c8,8bdda5d4d6613299
3617e974d9fbdce0,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3302_300s_auto_oracle\interval_1.json,moderate_seed3302.txt,compact_bc_leaf_diagnostic,9,True,selected best audited comparable row,0317260b34eebf55,3617e974d9fbdce0
a5c67ec20dd9c22f,results\gf_compact_bc_effectiveness_round2\raw\exact_tight_T_seed3101_300s.json,tight_T_seed3101.txt,relaxation_only_certified,2,True,selected best audited comparable row,2170d3ba9238507e,a5c67ec20dd9c22f
19d4a132a2f1901c,results\gf_compact_bc_effectiveness_round2\raw\exact_tight_T_seed3102_300s.json,tight_T_seed3102.txt,wrapper_checkpoint_only,5,True,selected best audited comparable row,2b14072e50c9638e,19d4a132a2f1901c
07fe3a0599743d6e,results\gf_compact_bc_effectiveness_round2\raw\exact_tight_T_seed3102_300s_auto_oracle\interval_1.json,tight_T_seed3102.txt,compact_bc_leaf_diagnostic,9,True,selected best audited comparable row,fd038dbbd0e9f5eb,07fe3a0599743d6e
d3d9c9854e6b88b4,results\gf_compact_bc_effectiveness_round2\raw\exact_V100_M5_high_imbalance_300s.json,V100_M5_high_imbalance_seed6201.txt,wrapper_checkpoint_only,5,True,selected best audited comparable row,c48d831a8f7a5b25,d3d9c9854e6b88b4
a5daf4a8313023a2,results\gf_compact_bc_effectiveness_round2\raw\exact_V100_M5_moderate_300s.json,V100_M5_moderate_seed6101.txt,wrapper_checkpoint_only,5,True,selected best audited comparable row,140f2d8a1544a221,a5daf4a8313023a2
6ecdeb6b0ba8a8c3,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s.json,regen_candidate_V12_M1_average.txt,mixed_certified,2,True,selected best audited comparable row,9f2fa4a392453254,6ecdeb6b0ba8a8c3
4372de3760037f81,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s_auto_oracle\interval_12.json,regen_candidate_V12_M1_average.txt,compact_bc_leaf_diagnostic,9,True,selected best audited comparable row,b063db9e5254ab9c,4372de3760037f81
4372de3760037f81,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s_auto_oracle\interval_13.json,regen_candidate_V12_M1_average.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,cffe4fac2da0b86f,4372de3760037f81
4372de3760037f81,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s_auto_oracle\interval_14.json,regen_candidate_V12_M1_average.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,5a41b5055b1b1bed,4372de3760037f81
4372de3760037f81,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s_auto_oracle\interval_16.json,regen_candidate_V12_M1_average.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,c8bd3c696e7b8c8a,4372de3760037f81
4372de3760037f81,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s_auto_oracle\interval_17.json,regen_candidate_V12_M1_average.txt,compact_bc_leaf_diagnostic,9,False,not selected; lower quality duplicate or diagnostic/benchmark row,4cb912550911d7f2,4372de3760037f81
e699e5d97675f6c0,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M2_300s_static.json,regen_candidate_V12_M2_average.txt,relaxation_only_certified,2,True,selected best audited comparable row,773c77a32ad604c3,e699e5d97675f6c0
e699e5d97675f6c0,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M2_300s.json,regen_candidate_V12_M2_average.txt,wrapper_checkpoint_only,5,False,not selected; lower quality duplicate or diagnostic/benchmark row,208fe1b65fc9e1e7,e699e5d97675f6c0
a519113cb4500aa1,results\gf_compact_bc_effectiveness_round2\raw\exact_V50_M3_high_imbalance_300s.json,V50_M3_high_imbalance_seed5201.txt,model_size_limit,5,True,selected best audited comparable row,070d1430438e3384,a519113cb4500aa1
01cd59b943abb62c,results\gf_compact_bc_effectiveness_round2\raw\exact_V50_M3_moderate_300s.json,V50_M3_moderate_seed5101.txt,model_size_limit,5,True,selected best audited comparable row,c69acb22f586c38d,01cd59b943abb62c
