instance_name,source,file,status,LB,UB,gap,compact_bc_called,reason_selected
high_imbalance_seed3201.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s.json,gcap_frontier_not_closed,2.315507,2.44340319194,0.052343466017,True,hard_or_general_compact_bc_diagnostic
moderate_seed3301.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s.json,interrupted_noncertified,0.0122881381662,0.0491525526647,0.7499999999994913,True,hard_or_general_compact_bc_diagnostic
moderate_seed3301.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.json,gcap_frontier_not_closed,0.044543,0.0491525526647,0.0937805345774,True,hard_or_general_compact_bc_diagnostic
moderate_seed3301.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.json,interrupted_noncertified,0.0122881381662,0.0491525526647,0.7499999999994913,True,hard_or_general_compact_bc_diagnostic
moderate_seed3301.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30.json,gcap_frontier_not_closed,0.044391,0.0491525526647,0.096872947723,True,hard_or_general_compact_bc_diagnostic
moderate_seed3302.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3302_300s.json,interrupted_noncertified,0.0489090516373,0.195636206549,0.7499999999997444,True,hard_or_general_compact_bc_diagnostic
tight_T_seed3102.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_tight_T_seed3102_300s.json,interrupted_noncertified,0.450176109171,0.600704436685,0.25058634216969283,True,hard_or_general_compact_bc_diagnostic
V100_M5_high_imbalance_seed6201.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_V100_M5_high_imbalance_300s.json,interrupted_noncertified,1.61194290217,6.07870799652,0.7348214615518921,True,hard_or_general_compact_bc_diagnostic
V100_M5_moderate_seed6101.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_V100_M5_moderate_300s.json,interrupted_noncertified,0.0,1.71629103286,1.0,True,hard_or_general_compact_bc_diagnostic
regen_candidate_V12_M1_average.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s.json,optimal,0.357200583208,0.357200583208,0,True,hard_or_general_compact_bc_diagnostic
regen_candidate_V12_M2_average.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M2_300s.json,interrupted_noncertified,0.718504069755,0.718504070755,1.3917805234802278e-09,True,hard_or_general_compact_bc_diagnostic
regen_candidate_V12_M2_average.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M2_300s_static.json,optimal,0.718504070755,0.718504070755,0,False,hard_or_general_compact_bc_diagnostic
V50_M3_high_imbalance_seed5201.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_V50_M3_high_imbalance_300s.json,model_size_limit,0.538409750224,2.68277858158,0.7993089128112436,False,hard_or_general_compact_bc_diagnostic
V50_M3_moderate_seed5101.txt,selected_existing_instance,results\gf_compact_bc_effectiveness_round2\raw\exact_V50_M3_moderate_300s.json,model_size_limit,0.0,1.37151140999,1.0,False,hard_or_general_compact_bc_diagnostic
