run_id,instance,arm,flow_variant,checkpoint_seconds,status,not_observed_reason,observation_elapsed_seconds,lower_bound,upper_bound,gap,nodes,open_nodes,simplex_iterations,event_source,observation_source
stage2__high_imbalance_seed3202__plain__900s,high_imbalance_seed3202,plain,plain,30,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__high_imbalance_seed3202__plain__900s,high_imbalance_seed3202,plain,plain,60,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__high_imbalance_seed3202__plain__900s,high_imbalance_seed3202,plain,plain,120,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__high_imbalance_seed3202__plain__900s,high_imbalance_seed3202,plain,plain,300,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__high_imbalance_seed3202__plain__900s,high_imbalance_seed3202,plain,plain,600,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__high_imbalance_seed3202__plain__900s,high_imbalance_seed3202,plain,plain,900,observed,,882.6816002,1.0958078442164707,1.8233520046098812,0.39901464914838186,59100,19306,0,solver_final,full_precision_final_json
