number,id,arm,leaf_id,solve_kind,native_log,line,raw_line,scope,event,native_objective,rounded_native_seconds
2,D3,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round72\campaign\local_raw\development\D3\DS\external\native_logs\L0_terminal_mip.gurobi.log,28,Loaded user MIP start with objective 0.166376,Native telemetry; no independent intermediate vector retained,Loaded user MIP start with objective,0.166376,
2,D3,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round72\campaign\local_raw\development\D3\DS\external\native_logs\L0_terminal_mip.gurobi.log,58,H    4     4                       0.1640995    0.03462  78.9%   180    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.1640995,1.0
2,D3,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round72\campaign\local_raw\development\D3\DS\external\native_logs\L0_terminal_mip.gurobi.log,59,H    4     4                       0.1636724    0.03462  78.8%   180    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.1636724,1.0
2,D3,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round72\campaign\local_raw\development\D3\DS\external\native_logs\L0_terminal_mip.gurobi.log,60,H    4     4                       0.1633654    0.03462  78.8%   180    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.1633654,1.0
2,D3,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round72\campaign\local_raw\development\D3\DS\external\native_logs\L0_terminal_mip.gurobi.log,61,H   77    76                       0.1291325    0.03462  73.2%  25.9    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.1291325,1.0
2,D3,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round72\campaign\local_raw\development\D3\DS\external\native_logs\L0_terminal_mip.gurobi.log,62,H   92    91                       0.1216312    0.03462  71.5%  39.4    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.1216312,1.0
2,D3,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round72\campaign\local_raw\development\D3\DS\external\native_logs\L0_terminal_mip.gurobi.log,63,H   92    91                       0.0935363    0.03462  63.0%  39.4    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0935363,1.0
2,D3,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round72\campaign\local_raw\development\D3\DS\external\native_logs\L0_terminal_mip.gurobi.log,64,H   92    91                       0.0872530    0.03462  60.3%  39.4    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.087253,1.0
2,D3,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round72\campaign\local_raw\development\D3\DS\external\native_logs\L0_terminal_mip.gurobi.log,65,H  167   153                       0.0771366    0.03517  54.4%  65.9    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0771366,1.0
2,D3,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round72\campaign\local_raw\development\D3\DS\external\native_logs\L0_terminal_mip.gurobi.log,66,H  167   153                       0.0767929    0.03517  54.2%  65.9    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0767929,1.0
2,D3,DS,L0,MIP,E:\codes\ExactEBRP-round66\results\unified_exact_round72\campaign\local_raw\development\D3\DS\external\native_logs\L0_terminal_mip.gurobi.log,67,H  191   175                       0.0765204    0.03517  54.0%  60.7    1s,Native telemetry; no independent intermediate vector retained,printed_search_incumbent,0.0765204,1.0
