instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round31_sealed_moderate_V50_seed1112848618.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0.687484,0.229199,3.05523,3,19,61,61,0,"3575.74|3167.57|3590.19",true,152.793,true,
