run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
stage2__high_imbalance_seed3202__baseline__900s,0.012965600000000001,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage2__high_imbalance_seed3202__baseline__900s,0.0130568,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage2__high_imbalance_seed3202__baseline__900s,3.1354025000000001,0,1,5730,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage2__high_imbalance_seed3202__baseline__900s,880.01541540000005,7866,3918,3556951,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
