parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L0,0.366898,L0.0,0,1,L0.1,0.352882,0,0.352882,1e-07,"current_complete_child_infeasibility"
L0.1,0.460397,L0.1.0,0.402075,0,L0.1.1,0.379865,0,0.379865,1e-07,"current_child_gain_not_strict"
L1,0.465257,L1.0,0.416976,0,L1.1,0.508641,0,0.416976,1e-07,"current_child_gain_not_strict"
