leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,1784.87,0.19,0.47305,0,2866,0,0.0277266,6b641a15352e1f8d74f12553e2555d8d5900abeda06ac08731be2c806a5df81b,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\repeat__tight_T_seed4101__c6_simple_start__repeat1__1800s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,1784.53,0.177,0.484141,0,2937,0,0.0293243,01a554f122b1df2330d354ae3527591a2a98c2d09d2bead2f99a15c9a97dfa3a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\repeat__tight_T_seed4101__c6_simple_start__repeat1__1800s\external\native_logs\L1_lp.gurobi.log"
L0,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1784.31,0.706,1.65537,1,4852,0,0.0629492,6b641a15352e1f8d74f12553e2555d8d5900abeda06ac08731be2c806a5df81b,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\repeat__tight_T_seed4101__c6_simple_start__repeat1__1800s\external\native_logs\L0_c6_1_next_leaf_target_mip.gurobi.log"
L2,LP,"OPTIMAL",0,1783.47,0.206,0.558635,0,3128,0,0.0629492,b047aa2efb054633439b9c9dba3204c0b0d63da257ac3c8297431d43a1c6b8a6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\repeat__tight_T_seed4101__c6_simple_start__repeat1__1800s\external\native_logs\L2_lp.gurobi.log"
L0.0,LP,"INFEASIBLE",0,1783.1,0.166,0.355118,0,2004,0,0.0629492,88447941584c39b1641ef2299bb70234419672dc3f5e705c528cb85b657f0c5e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\repeat__tight_T_seed4101__c6_simple_start__repeat1__1800s\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,1782.77,0.22,0.601632,0,3286,0,0.0629492,efb2087a108e55de0bba2a27d52ac06e1a98ef12b670ec9ecba7bc7a807bea31,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\repeat__tight_T_seed4101__c6_simple_start__repeat1__1800s\external\native_logs\L0.1_lp.gurobi.log"
L0.1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1782.51,1.577,2.88566,1,6828,0,0.0640592,efb2087a108e55de0bba2a27d52ac06e1a98ef12b670ec9ecba7bc7a807bea31,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\repeat__tight_T_seed4101__c6_simple_start__repeat1__1800s\external\native_logs\L0.1_c6_1_next_leaf_target_mip.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1780.92,1.127,2.31272,1,7045,0,0.0804129,01a554f122b1df2330d354ae3527591a2a98c2d09d2bead2f99a15c9a97dfa3a,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\repeat__tight_T_seed4101__c6_simple_start__repeat1__1800s\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L0.1.0,LP,"OPTIMAL",0,1779.66,0.238,0.683639,0,3117,0,0.0804129,eb2f4511edb4bbabbf224dad8f35763661f69f7a2d64c3f0ea65c22b53c1482a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\repeat__tight_T_seed4101__c6_simple_start__repeat1__1800s\external\native_logs\L0.1.0_lp.gurobi.log"
L0.1.1,LP,"OPTIMAL",0,1779.27,0.195,0.533346,0,3297,0,0.0804129,1d11017b0465c83701d8e211f15994a341c5d48dfaf71be290e9e15694e47189,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\repeat__tight_T_seed4101__c6_simple_start__repeat1__1800s\external\native_logs\L0.1.1_lp.gurobi.log"
