vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,8,11,7,4,6,5,10,9,12,2,3,1,0]",30,8423.944756649844,4680.0,13103.944756649844,18000.0,0.7279969309249913,0
