path,bytes,sha256,committed,reproduction
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r1_shortage_M01_Q30_T18000/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r1_shortage_M01_Q30_T18000/stdout.log,104,46993111ad2663ec03994a350438f9bc71ce9e8ead7c6cfb0e4b5a58f5c7800a,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r1_surplus_M01_Q20_T10800/canonical.lp,32982,bc26e469908de88597bea2a7cdb13de6fd4cedb04d228502977849c66dad2a7d,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r1_surplus_M01_Q20_T10800/command.json,3253,a1931442aee8f311da2c287d0ec81bac7c3dd1cd27a1653e81071fc79be22899,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r1_surplus_M01_Q20_T10800/completion_marker.json,2133,37fecefbee48c0095b18cfd807ad62eb8f67e728505ca53393e46b0342548e5e,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r1_surplus_M01_Q20_T10800/native.log,2970,5a4c85cedc5a7f17b18a656623ca15a9be7f2192ba3479eda340d0546acf942f,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r1_surplus_M01_Q20_T10800/process_phases.csv,993,8c88b66419bea30d4e82c77abaf25442e84e88fdaaf4f714942225915e452300,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r1_surplus_M01_Q20_T10800/progress.csv,569,a4e87e99d9b9972df6ea7261cc9a83356338e8a55f21eb763f2a6c294ab64bbc,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r1_surplus_M01_Q20_T10800/result.json,84163,ea3670e7bd8bf23e62fac96a8fa8cd167c40b408f61c2c4db955167b7c54a36c,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r1_surplus_M01_Q20_T10800/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r1_surplus_M01_Q20_T10800/stdout.log,97,fece6706367ca7728c77d0118c0f628d95830a5a31a32fa390d0d358122bccba,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_balanced_M02_Q20_T03600/canonical.lp,53712,ee14d9b9f7dae77510c8cb07f8e2098706115cc53c2e33e70e02a7e3dad11040,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_balanced_M02_Q20_T03600/command.json,3261,7a6347b7c2b0a26ae3633f20062c46c2c4bfc9395e2e53d4b75c42a62c5a991d,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_balanced_M02_Q20_T03600/completion_marker.json,2137,80b4fa8dfb86bae35ded65822b79d80ee2eb1cdc543dc2498a78bbf938efd17f,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_balanced_M02_Q20_T03600/native.log,3330,c75c1da9022e5be5470ebdfe1844c52c4f1ce88f8bbe35161485c782613e98de,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_balanced_M02_Q20_T03600/process_phases.csv,979,b1a5e4a370e87a8bb2fe572344ae4c8ebf42aea13e1002fcb5e37898b85b2d32,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_balanced_M02_Q20_T03600/progress.csv,888,a0ef89bad74e111d10c597dc831e3448f47505b850fb3e4fe069c9ff10ee9632,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_balanced_M02_Q20_T03600/result.json,84238,0fc1227d8a8e5d52bb9f7a3705ea3b4f5a420059723c7369b1fab44e4d90a5d0,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_balanced_M02_Q20_T03600/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_balanced_M02_Q20_T03600/stdout.log,98,f439cfda2d40ac35d675e096b77b1c70d3176f17c3d9ca719e3ac5a795e1ded1,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_shortage_M01_Q30_T01800/canonical.lp,33122,4b783bde6094e21c203c404e8aae40d72840214510913332f6f176fa150d42fa,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_shortage_M01_Q30_T01800/command.json,3261,e983ef54d78b404ceade6aa5b1a20a7d451926ebea82c9a9e16c84d60f7d9160,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_shortage_M01_Q30_T01800/completion_marker.json,2135,a098678f8c36948c3d5b3bacde78e789ea0f96da5d93555f19ca1c85cc4a226f,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_shortage_M01_Q30_T01800/native.log,4683,6e8db7d33f427e77c3dafb7f1b57b65d7a6134cb45abe50f1bbf9379e06d2d09,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_shortage_M01_Q30_T01800/process_phases.csv,1017,e5f739c7e94e485eec40c66baf4a98ca27414702321825136c52e61c479f2e09,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_shortage_M01_Q30_T01800/progress.csv,35970,b7fcf0e69d72ae92740e579a50f6c251abf45c70d029b7e3dc5e6a5fd897bc70,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_shortage_M01_Q30_T01800/result.json,84085,2e636e2cd50b11f4051bbe1bd4df128358e202f36bd7bf40db840e7ec8e18370,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_shortage_M01_Q30_T01800/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_compact_r2_shortage_M01_Q30_T01800/stdout.log,103,a24877e042fea2d50cf983414083c91686ee72f45e3a41d059c25e1a4599717f,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r1_balanced_M01_Q30_T01800/canonical.lp,34038,81dfcaa4bf4f6d3d5257dba91b2f88be3268039ab8535502c898e1adb8593ce3,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r1_balanced_M01_Q30_T01800/command.json,3271,c44db6a82fc00771d2d27d08269e27edbcefdfab1609751667e5d3587e5ca3b8,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r1_balanced_M01_Q30_T01800/completion_marker.json,2139,9d0f747c7c943706d6921daa09241075e78266fc5eb1c00531a346585dbff589,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r1_balanced_M01_Q30_T01800/native.log,4520,d68bd3b5aa851e71b4585d1cdab2b7d110870405b5115426e2a15425f72a0aef,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r1_balanced_M01_Q30_T01800/process_phases.csv,1001,456778be0706040ddae1a53a323f13daef0272f36dc71253552b45845a5fa2c8,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r1_balanced_M01_Q30_T01800/progress.csv,25968,48b5fcd0b5ed2f81c5107ef0cbf3e4c0c40a1ed7a3228e4240664f5d0881b1c4,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r1_balanced_M01_Q30_T01800/result.json,83968,d2382c514c75aa057293d84b4263ccb35cbc205eaab5a6d50abe95b4c9504f9c,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r1_balanced_M01_Q30_T01800/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r1_balanced_M01_Q30_T01800/stdout.log,104,8e3f22175a067cba4d3171924d1012b5cc21cbf1ffa74c358882f1509b0ebfb3,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T03600/canonical.lp,33061,d8b3aacd4fc9c24c68db59959e3217a13919ff79a673b7ad60ac724b081885b7,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T03600/command.json,3271,537b92b59300ff64b7c46758cde1776b466cc87c50a5a409bb3bd0fe6957c6f6,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T03600/completion_marker.json,2138,c5d698bac66ee3f0cbdbe5d5155819ff623ef6fc433ced454ada371ddb9bcbd2,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T03600/native.log,4298,087b43f64b44f050fb46755620bce68e663412726750810346e437dc87bb2d4e,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T03600/process_phases.csv,950,37eaf4efa7aa84d6cb1dacd517fe61639c0fbe2287b9d4c459c173db26b4a924,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T03600/progress.csv,49106,79ac9d56fce939e5cac802fc7621d593ee1155e1b1f968a1d579a1ca10046db4,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T03600/result.json,84337,994ca8c7acf1597d877db887de7d789d94b8b0d639a0701537478e2ff40d7c76,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T03600/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T03600/stdout.log,105,aea1812c43e7f452be99d2863cdd8ce857a2ee16e37a4ebf48527ae085d6986e,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T18000/canonical.lp,33062,e3e72dc2ea36a35baf8d055d5d6b8e2c9f32b6e427e8ee9c1f5623ccd1f7e0bc,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T18000/command.json,3273,2f4fe702661d8b7963418770e4f3a606146332846f8a3e7b86ce018fc188ffb3,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T18000/completion_marker.json,2140,0c0defc834ab09afb72ebb869df43f8dc1c2a50a7c39083513ff0f99f549d19d,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T18000/native.log,3232,603aa0ee3161c90264f9874eff935167a9035328244b771b4f253f4c27247b8a,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T18000/process_phases.csv,1017,fe913cc07c0db99973c2eda34021d1de94fb711a6ac0bdf0a4932a91087fe619,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T18000/progress.csv,684,9b12db481499002a4c160b84b4fdccf82b34965cc6e46d686be0c0b30974bb9a,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T18000/result.json,84142,920795bcda4cad30810abf670e10bd1ef1142dc2bc9e3d2c52e7fa3f45658078,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T18000/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_balanced_M01_Q30_T18000/stdout.log,99,4e611848a33dfd27222e73aa7a8b9379864379f3a8781cbbdbc531d847df582c,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_shortage_M02_Q20_T18000/canonical.lp,53655,3be35fac3bdbd6956d9cae2f9681b0f7b12c8373ae8ac5981437601a1128ef80,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_shortage_M02_Q20_T18000/command.json,3273,8ca6e530df8ed3233eccf13f2fbbad2c84c42c7c0f5634cee1ba866f03628331,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_shortage_M02_Q20_T18000/completion_marker.json,2126,4e0b38ab6f5f2eb5a11780c805d1d0ca07387be382cb5f708a17c3d0c41cbdd9,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_shortage_M02_Q20_T18000/native.log,6161,2abc4017dc59e322187fa8b438d6845527fe1e1bb07bf32db2c5f93abb7e2a63,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_shortage_M02_Q20_T18000/process_phases.csv,977,d8937c2ff68a9d880f64e383cd1c10aa7593f14c82eca993e16264ea50660e56,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_shortage_M02_Q20_T18000/progress.csv,10393,cc6120b2320a9a0747e9befb9fd6026cce0d9987bd5cb61701aeefa485549bc6,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_shortage_M02_Q20_T18000/result.json,84653,14d60f3a162b782657b1a062f5195d803f3e6848c70bda0ea3f7221effb57791,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_shortage_M02_Q20_T18000/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_shortage_M02_Q20_T18000/stdout.log,106,93d5ab07a746219b39fb2c9475f140d38e294a0c744660408e1f2c257b57cc8a,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_surplus_M02_Q30_T03600/canonical.lp,53661,cf9912f9dcb84d8b4fa6d81518de3478413dd7ee49fd756d3d1cc29369347a5a,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_surplus_M02_Q30_T03600/command.json,3261,0428f868f09936361ed0ffed6cf901666d32e198389df9470aa6638cb2c4b362,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_surplus_M02_Q30_T03600/completion_marker.json,2120,d632478e54f51b6e7aae81152c44f509f4254fe3163207367e27bafe1c2074ce,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_surplus_M02_Q30_T03600/native.log,4189,39c0d7c96f85279cbaa8a15fa6f0fdf732452597325b6dacc82bde938b5d6ce0,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_surplus_M02_Q30_T03600/process_phases.csv,964,3a08b6f129e68f593cc56ff4e236737a46a56758b931cdbbe1f256c7c74c8df9,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_surplus_M02_Q30_T03600/progress.csv,48895,a0b5377e23b7d4757ef17fe86c05a5ee113ab90ea73843533e1702a4d93df41b,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_surplus_M02_Q30_T03600/result.json,84622,e377efbe54f08930bc2952233e61fc6fb4a929ee3be8b8a0feb069cd862f3ce2,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_surplus_M02_Q30_T03600/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V08_regional_r2_surplus_M02_Q30_T03600/stdout.log,104,d0bcb651cdf5b84fd080aa59a20704f518db295ee31e35a73c83c9069cca155a,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V12_compact_r1_balanced_M01_Q20_T10800/canonical.lp,65296,0f3886b67c82f91a88b54292b23eb4a9484d04aa7d7f4ba0674c56ef2d623331,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V12_compact_r1_balanced_M01_Q20_T10800/command.json,3263,215488904a9ae4b12a63e25022556c5a9f435f2bfb33846ad92641cbfe9e3612,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V12_compact_r1_balanced_M01_Q20_T10800/completion_marker.json,2136,d9e0d8a55934b73bac599c0bc76545a327fed044fa933fc151caa82cc2aa2f2f,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V12_compact_r1_balanced_M01_Q20_T10800/native.log,3072,6c7de53110770519b7840e2c5e3ee85eb4b4f26e71640356d1600cb675209c26,False,scripts/run_round58_pgrb_fingerprint_preflight.py
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/fingerprint_preflight/cb443_V12_compact_r1_balanced_M01_Q20_T10800/process_phases.csv,962,f91b70329e4ecff2bc343e8b9a71163b594b3fd85f8696f687dedbc64b259d40,False,scripts/run_round58_pgrb_fingerprint_preflight.py
