vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,1,8,9,4,11,5,0]",20,2259.6522567452994,2880.0,5139.652256745299,18000.0,0.28553623648584997,6
1,True,"[0,10,12,7,3,6,2,0]",20,1735.278210553381,2640.0,4375.278210553381,18000.0,0.24307101169741002,9
