leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,21578.636147699999,0.12699985504150391,0.40284897564279282,0,942,0,0.045710468999999997,ac053c97a0779121c0a10bebbe165d3e8d93fe0342b68307b9b21706357a4c20,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L0_lp.gurobi.log"
L0,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,21578.448192600001,0.96700000762939453,1.8186212790287555,1,3519,0,0.051804677,ac053c97a0779121c0a10bebbe165d3e8d93fe0342b68307b9b21706357a4c20,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L0_c6_1_next_leaf_target_mip.gurobi.log"
L1,LP,"OPTIMAL",0,21577.262779600002,0.12700009346008301,0.43246634656858651,0,1060,0,0.063561235999999993,50f0035b64e91a4a1d0758f86f2687087303ed47822b5a6e9b93f73ffc44d69d,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L1_lp.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,21577.074176800001,0.88600015640258789,1.6846304592113037,1,3198,0,0.069213917,50f0035b64e91a4a1d0758f86f2687087303ed47822b5a6e9b93f73ffc44d69d,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L2,LP,"OPTIMAL",0,21575.9728479,0.14600014686584473,0.49160000379376095,0,1155,0,0.081500366000000005,f0b4f929d05809045de8be29f146993690150dd5d87a110e6018e4f01cec1325,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L2_lp.gurobi.log"
L2,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,21575.7661974,0.84200000762939453,1.550956100561506,1,2762,0,0.086569193000000003,f0b4f929d05809045de8be29f146993690150dd5d87a110e6018e4f01cec1325,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L2_c6_1_next_leaf_target_mip.gurobi.log"
L1.0,LP,"OPTIMAL",0,21574.7048149,0.12199997901916504,0.40844933701358344,0,992,0,0.098777061999999999,61987087e8203a645232c111434e8a44e5ab47981ca171be6f36b1f1e46c4194,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,21574.313916700001,0.14100003242492676,0.44613959162812611,0,1002,0,0.102352649,cfaf2e39b4fba07aba8431ca55eedc82e53fc9ad306ccb3b413e2d88e3b9cc02,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L1.1_lp.gurobi.log"
L1,MIP,"OPTIMAL",0,21574.108050399998,61.927000045776367,113.09683679810325,7678,265990,0,0.150459747,50f0035b64e91a4a1d0758f86f2687087303ed47822b5a6e9b93f73ffc44d69d,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L1_terminal_mip.gurobi.log"
L3,LP,"OPTIMAL",0,21511.949269799999,0.12399983406066895,0.43013053201198487,0,917,0,0.150459747,f1ab8b17325793b249ae14d6e64c88a720a0cb6ee93eb6b649ace553b0ccb87e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L3_lp.gurobi.log"
L0.0,LP,"OPTIMAL",0,21511.567889999998,0.11599993705749512,0.38296741008905827,0,898,0,0.150459747,58e5f123d7f857912015d3efc6a0087f0b4e9972df610752e03708c709b432eb,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,21511.1930698,0.13199996948242188,0.41320633429734832,0,970,0,0.150459747,aadb0b66aeeeb6a9a535de76961777652c841d6badb582e503ad33dd04eaf1c6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L0.1_lp.gurobi.log"
L0,MIP,"INFEASIBLE",0,21511.001452699998,0.625,1.3953949329102664,1,9192,0,0.150459747,ac053c97a0779121c0a10bebbe165d3e8d93fe0342b68307b9b21706357a4c20,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L0_terminal_mip.gurobi.log"
L3,NEXT_LEAF_TARGET_MIP,"INFEASIBLE",0,21510.3566827,0.48900008201599121,0.87354240545648221,1,789,0,0.150459747,f1ab8b17325793b249ae14d6e64c88a720a0cb6ee93eb6b649ace553b0ccb87e,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L3_c6_1_next_leaf_target_mip.gurobi.log"
L2.0,LP,"OPTIMAL",0,21509.6373193,0.17199993133544922,0.60557349679019268,0,1447,0,0.150459747,b38b17d924ca04f0e49ac2ab11710d2cd7559dc49a65fe6a73d2eec9f55c5698,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,21509.204566799999,0.13899993896484375,0.4904976722616079,0,1137,0,0.150459747,85b66602530a17ab9282080fe1e0a42756647e051655b9061d28d9e0c69fdc54,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_light_1000\external\native_logs\L2.1_lp.gurobi.log"
