run_id,node_uid,parent_uid,native_depth,gini_generation,relaxation_pass,gamma_L,gamma_U,pre_local_row_relaxation,post_local_row_relaxation,delta_rows_attached,duplicates_omitted,row_factory_seconds,row_api_seconds,status
round23_stage2__V12_M1__s0m__900s,1,0,1,1,1,0,0.17860029160420776,0.21794334660193349,,643,0,0.0038316000000000001,0.0001493,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,2,0,1,1,1,0.17860029160420776,0.34414394035127271,0.26768547907596507,,643,0,0.0041067999999999999,0.00013750000000000001,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,2,0,1,1,2,0.17860029160420776,0.34414394035127271,0.26768547907596507,0.30347244422094188,,,0.0041067999999999999,0.00013750000000000001,passed
round23_stage2__V12_M1__s0m__900s,3,2,2,2,1,0.17860029160420776,0.26790043740631164,0.30347244422094188,,643,0,0.0039916999999999999,0.00013339999999999999,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,3,2,2,2,2,0.17860029160420776,0.26790043740631164,0.30347244422094188,0.30560214507236977,,,0.0039916999999999999,0.00013339999999999999,passed
round23_stage2__V12_M1__s0m__900s,4,2,2,2,1,0.26790043740631164,0.34414394035127271,0.35136085095782127,,643,0,0.0042161000000000004,0.0001439,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,4,2,2,2,2,0.26790043740631164,0.34414394035127271,0.35136085095782127,0.35711842167414382,,,0.0042161000000000004,0.0001439,passed
round23_stage2__V12_M1__s0m__900s,5,3,3,3,1,0.17860029160420776,0.2232503645052597,0.30560214507236982,,643,0,0.0040419000000000002,0.0001326,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,5,3,3,3,2,0.17860029160420776,0.2232503645052597,0.30560214507236982,0.30908366521985986,,,0.0040419000000000002,0.0001326,passed
round23_stage2__V12_M1__s0m__900s,6,3,3,3,1,0.2232503645052597,0.26790043740631164,0.31955363536547243,,643,0,0.0041647000000000003,0.0001338,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,6,3,3,3,2,0.2232503645052597,0.26790043740631164,0.31955363536547243,0.32896476099320116,,,0.0041647000000000003,0.0001338,passed
round23_stage2__V12_M1__s0m__900s,9,5,4,4,1,0.17860029160420776,0.20092532805473373,0.30908366521985986,,643,0,0.0042391,0.00012899999999999999,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,9,5,4,4,2,0.17860029160420776,0.20092532805473373,0.30908366521985986,0.31327989766276676,,,0.0042391,0.00012899999999999999,passed
round23_stage2__V12_M1__s0m__900s,10,5,4,4,1,0.20092532805473373,0.2232503645052597,0.31140820686975196,,643,0,0.0041874,0.0001448,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,10,5,4,4,2,0.20092532805473373,0.2232503645052597,0.31140820686975196,0.31763105153592103,,,0.0041874,0.0001448,passed
round23_stage2__V12_M1__s0m__900s,13,9,5,5,1,0.17860029160420776,0.18976280982947075,0.31327989766276676,,643,0,0.0040485,0.00014109999999999999,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,13,9,5,5,2,0.17860029160420776,0.18976280982947075,0.31327989766276676,0.3166924930440197,,,0.0040485,0.00014109999999999999,passed
round23_stage2__V12_M1__s0m__900s,14,9,5,5,1,0.18976280982947075,0.20092532805473373,0.31379316858990536,,643,0,0.0040194999999999996,0.00029950000000000002,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,14,9,5,5,2,0.18976280982947075,0.20092532805473373,0.31379316858990536,0.31640995708310454,,,0.0040194999999999996,0.00029950000000000002,passed
round23_stage2__V12_M1__s0m__900s,17,13,6,6,1,0.17860029160420776,0.18418155071683925,0.31779794389625832,,643,0,0.0040426000000000004,0.0001382,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,18,13,6,6,1,0.18418155071683925,0.18976280982947075,0.3166924930440197,,643,0,0.0041101999999999996,0.00013880000000000001,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,18,13,6,6,2,0.18418155071683925,0.18976280982947075,0.3166924930440197,0.31746225863827737,,,0.0041101999999999996,0.00013880000000000001,passed
round23_stage2__V12_M1__s0m__900s,21,18,7,7,1,0.18418155071683925,0.18697218027315499,0.3174828395840969,,643,0,0.0040587000000000002,0.00013770000000000001,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,21,18,7,7,2,0.18418155071683925,0.18697218027315499,0.3174828395840969,0.3195861363481507,,,0.0040587000000000002,0.00013770000000000001,passed
round23_stage2__V12_M1__s0m__900s,22,18,7,7,1,0.18697218027315499,0.18976280982947075,0.31746225863827765,,643,0,0.0042259999999999997,0.00014870000000000001,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,22,18,7,7,2,0.18697218027315499,0.18976280982947075,0.31746225863827765,0.31795374838212637,,,0.0042259999999999997,0.00014870000000000001,passed
round23_stage2__V12_M1__s0m__900s,25,22,8,8,1,0.18697218027315499,0.18836749505131287,0.31796173960791407,,643,0,0.0040048999999999996,0.00013569999999999999,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,25,22,8,8,2,0.18697218027315499,0.18836749505131287,0.31796173960791407,0.31836784515781202,,,0.0040048999999999996,0.00013569999999999999,passed
round23_stage2__V12_M1__s0m__900s,26,22,8,8,1,0.18836749505131287,0.18976280982947075,0.31795374838212476,,643,0,0.0041329000000000001,0.0001437,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,26,22,8,8,2,0.18836749505131287,0.18976280982947075,0.31795374838212476,0.31820045063890029,,,0.0041329000000000001,0.0001437,passed
round23_stage2__V12_M1__s0m__900s,27,25,9,9,1,0.18697218027315499,0.18766983766223394,0.31845007375009876,,643,0,0.0042794,0.0001437,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,27,25,9,9,2,0.18697218027315499,0.18766983766223394,0.31845007375009876,0.31898862380756482,,,0.0042794,0.0001437,passed
round23_stage2__V12_M1__s0m__900s,28,25,9,9,1,0.18766983766223394,0.18836749505131287,0.31836784515781219,,643,0,0.0040726,0.0001362,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,28,25,9,9,2,0.18766983766223394,0.18836749505131287,0.31836784515781219,0.31848930549960086,,,0.0040726,0.0001362,passed
round23_stage2__V12_M1__s0m__900s,33,28,10,10,1,0.18766983766223394,0.18801866635677339,0.31849188239571724,,643,0,0.0041224,0.00013689999999999999,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,33,28,10,10,2,0.18766983766223394,0.18801866635677339,0.31849188239571724,0.31867326481477665,,,0.0041224,0.00013689999999999999,passed
round23_stage2__V12_M1__s0m__900s,20,14,6,6,1,0.19534406894210224,0.20092532805473373,0.31672626779451873,,643,0,0.0041307000000000002,0.00013310000000000001,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,20,14,6,6,2,0.19534406894210224,0.20092532805473373,0.31672626779451873,0.31793866917591024,,,0.0041307000000000002,0.00013310000000000001,passed
round23_stage2__V12_M1__s0m__900s,41,20,7,7,1,0.19534406894210224,0.19813469849841797,0.31793866917591007,,643,0,0.0041954000000000002,0.00014440000000000001,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,41,20,7,7,2,0.19534406894210224,0.19813469849841797,0.31793866917591007,0.31835193661041272,,,0.0041954000000000002,0.00014440000000000001,passed
round23_stage2__V12_M1__s0m__900s,42,20,7,7,1,0.19813469849841797,0.20092532805473373,0.31809821745784006,,643,0,0.0041307999999999996,0.00015139999999999999,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,42,20,7,7,2,0.19813469849841797,0.20092532805473373,0.31809821745784006,0.31870379873017829,,,0.0041307999999999996,0.00015139999999999999,passed
round23_stage2__V12_M1__s0m__900s,43,41,8,8,1,0.19534406894210224,0.19673938372026012,0.31835193661041272,,643,0,0.0040298,0.0001551,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,43,41,8,8,2,0.19534406894210224,0.19673938372026012,0.31835193661041272,0.3185630575248703,,,0.0040298,0.0001551,passed
round23_stage2__V12_M1__s0m__900s,44,41,8,8,1,0.19673938372026012,0.19813469849841797,0.31843264365111318,,643,0,0.0040841999999999996,0.00014660000000000001,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,44,41,8,8,2,0.19673938372026012,0.19813469849841797,0.31843264365111318,0.31873152468746457,,,0.0040841999999999996,0.00014660000000000001,passed
round23_stage2__V12_M1__s0m__900s,47,43,9,9,1,0.19534406894210224,0.19604172633118117,0.3185630575248703,,643,0,0.0040321000000000003,0.0001483,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,47,43,9,9,2,0.19534406894210224,0.19604172633118117,0.3185630575248703,0.3186690579709317,,,0.0040321000000000003,0.0001483,passed
round23_stage2__V12_M1__s0m__900s,48,43,9,9,1,0.19604172633118117,0.19673938372026012,0.31860324437758297,,643,0,0.0040388000000000004,0.00014559999999999999,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,48,43,9,9,2,0.19604172633118117,0.19673938372026012,0.31860324437758297,0.31875218535670524,,,0.0040388000000000004,0.00014559999999999999,passed
round23_stage2__V12_M1__s0m__900s,51,47,10,10,1,0.19534406894210224,0.19569289763664172,0.31866905797093176,,643,0,0.0040578000000000003,0.00015009999999999999,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,51,47,10,10,2,0.19534406894210224,0.19569289763664172,0.31866905797093176,0.31872216835820372,,,0.0040578000000000003,0.00015009999999999999,passed
round23_stage2__V12_M1__s0m__900s,52,47,10,10,1,0.19569289763664172,0.19604172633118117,0.31868910967615721,,643,0,0.0043927999999999997,0.0001407,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,52,47,10,10,2,0.19569289763664172,0.19604172633118117,0.31868910967615721,0.31876348059707216,,,0.0043927999999999997,0.0001407,passed
round23_stage2__V12_M1__s0m__900s,19,14,6,6,1,0.18976280982947075,0.19534406894210224,0.31640995708310449,,643,0,0.0040825999999999996,0.00015589999999999999,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,19,14,6,6,2,0.18976280982947075,0.19534406894210224,0.31640995708310449,0.31728426412688315,,,0.0040825999999999996,0.00015589999999999999,passed
round23_stage2__V12_M1__s0m__900s,69,19,7,7,1,0.18976280982947075,0.19255343938578651,0.31728426412688315,,643,0,0.0041235000000000004,0.0001437,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,69,19,7,7,2,0.18976280982947075,0.19255343938578651,0.31728426412688315,0.31773257120099468,,,0.0041235000000000004,0.0001437,passed
round23_stage2__V12_M1__s0m__900s,71,69,8,8,1,0.18976280982947075,0.19115812460762863,0.31773257120099474,,643,0,0.0041628000000000004,0.00014520000000000001,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,71,69,8,8,2,0.18976280982947075,0.19115812460762863,0.31773257120099474,0.31806969341830221,,,0.0041628000000000004,0.00014520000000000001,passed
round23_stage2__V12_M1__s0m__900s,72,69,8,8,1,0.19115812460762863,0.19255343938578651,0.31780355063928439,,643,0,0.0041707999999999997,0.0001517,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,72,69,8,8,2,0.19115812460762863,0.19255343938578651,0.31780355063928439,0.31809462348690148,,,0.0041707999999999997,0.0001517,passed
round23_stage2__V12_M1__s0m__900s,73,71,9,9,1,0.18976280982947075,0.1904604672185497,0.31807099676534267,,643,0,0.0041260999999999997,0.00014219999999999999,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,73,71,9,9,2,0.18976280982947075,0.1904604672185497,0.31807099676534267,0.31825604486328596,,,0.0041260999999999997,0.00014219999999999999,passed
round23_stage2__V12_M1__s0m__900s,77,73,10,10,1,0.18976280982947075,0.19011163852401022,0.31825726729212317,,643,0,0.0040425000000000001,0.00013970000000000001,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,77,73,10,10,2,0.18976280982947075,0.19011163852401022,0.31825726729212317,0.31835240422579192,,,0.0040425000000000001,0.00013970000000000001,passed
round23_stage2__V12_M1__s0m__900s,78,73,10,10,1,0.19011163852401022,0.1904604672185497,0.31825604486328563,,643,0,0.0041868000000000001,0.00014190000000000001,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,78,73,10,10,2,0.19011163852401022,0.1904604672185497,0.31825604486328563,0.31831944485892333,,,0.0041868000000000001,0.00014190000000000001,passed
round23_stage2__V12_M1__s0m__900s,70,19,7,7,1,0.19255343938578651,0.19534406894210224,0.31743562105334433,,643,0,0.0041799000000000003,0.00016009999999999999,awaiting_reoptimization
round23_stage2__V12_M1__s0m__900s,70,19,7,7,2,0.19255343938578651,0.19534406894210224,0.31743562105334433,0.31802443551777448,,,0.0041799000000000003,0.00016009999999999999,passed
round23_stage2__V12_M1__s0m__900s,85,70,8,8,1,0.19255343938578651,0.19394875416394436,0.31802443551777465,,643,0,0.0041380000000000002,0.0001339,awaiting_reoptimization
