run_id,record_type,checkpoint_seconds,observation_available,freshness,source_observation_time_seconds,observation_age_seconds,native_best_bound,processed_nodes,open_nodes,simplex_iterations,gini_branch_count,ordinary_branch_count,common_same_run_ub,same_run_project_gap
round23_stage2__V12_M1__s0m__900s,checkpoint,1,True,fresh,0.503965,0.496035,0.21794334660193343,0,1,1293,0,0,0.3572005832084155,0.38985724870787736
round23_stage2__V12_M1__s0m__900s,checkpoint,2,True,fresh,1.9006708000000001,0.0993291999999999,0.30908366521986008,7,6,3406,6,0,0.3572005832084155,0.13470559750032857
round23_stage2__V12_M1__s0m__900s,checkpoint,5,True,fresh,4.9678887999999999,0.03211120000000012,0.31820045063890035,136,72,11344,55,49,0.3572005832084155,0.1091827236652629
round23_stage2__V12_M1__s0m__900s,checkpoint,10,True,fresh,9.9999450999999997,5.490000000030193e-05,0.32097094083917199,427,86,38787,84,173,0.3572005832084155,0.10142660474914357
round23_stage2__V12_M1__s0m__900s,checkpoint,15,True,fresh,14.963152600000001,0.0368473999999992,0.32548624953265154,789,186,71804,105,385,0.3572005832084155,0.08878578358104093
round23_stage2__V12_M1__s0m__900s,checkpoint,20,True,fresh,19.989717200000001,0.010282799999998815,0.32825522945747626,1315,446,112100,113,773,0.3572005832084155,0.08103389275277455
round23_stage2__V12_M1__s0m__900s,checkpoint,30,True,fresh,29.991201700000001,0.008798299999998704,0.33319891114643657,2065,746,179481,142,1270,0.3572005832084155,0.06719382103577003
round23_stage2__V12_M1__s0m__900s,checkpoint,45,True,fresh,44.994695299999997,0.005304700000003493,0.33836882340201135,3196,1117,273985,176,1987,0.3572005832084155,0.052720406101398824
round23_stage2__V12_M1__s0m__900s,checkpoint,60,True,fresh,59.975813899999999,0.02418610000000143,0.34200681835252789,4200,1244,361029,185,2544,0.3572005832084155,0.04253566642981247
round23_stage2__V12_M1__s0m__900s,checkpoint,90,True,fresh,89.974685899999997,0.02531410000000278,0.34773788291725827,6260,1538,524708,218,3689,0.3572005832084155,0.02649127895078509
round23_stage2__V12_M1__s0m__900s,checkpoint,120,True,fresh,119.9799402,0.020059799999998518,0.35099600846949885,8444,1677,662015,221,4849,0.3572005832084155,0.017370001703766787
round23_stage2__V12_M1__s0m__900s,checkpoint,180,True,fresh,179.86833630000001,0.13166369999999006,0.35377994859867262,13525,2140,885291,228,7619,0.3572005832084155,0.009576229072803798
round23_stage2__V12_M1__s0m__900s,checkpoint,240,True,fresh,239.99904129999999,0.0009587000000124135,0.35551753381227102,18144,1989,1060522,235,9849,0.3572005832084155,0.004711776730673731
round23_stage2__V12_M1__s0m__900s,checkpoint,300,True,fresh,297.941959,2.058041000000003,0.35720058320841547,21696,0,1150235,236,10944,0.3572005832084155,1.5540610469515607e-16
round23_stage2__V12_M1__s0m__900s,checkpoint,450,True,stale,297.941959,152.058041,0.35720058320841547,21696,0,1150235,236,10944,0.3572005832084155,1.5540610469515607e-16
round23_stage2__V12_M1__s0m__900s,checkpoint,600,True,stale,297.941959,302.058041,0.35720058320841547,21696,0,1150235,236,10944,0.3572005832084155,1.5540610469515607e-16
round23_stage2__V12_M1__s0m__900s,checkpoint,750,True,stale,297.941959,452.058041,0.35720058320841547,21696,0,1150235,236,10944,0.3572005832084155,1.5540610469515607e-16
round23_stage2__V12_M1__s0m__900s,checkpoint,900,True,stale,297.941959,602.058041,0.35720058320841547,21696,0,1150235,236,10944,0.3572005832084155,1.5540610469515607e-16
round23_stage2__V12_M1__s0m__900s,solver_final,solver_final,True,solver_final,297.9487924,0,0.35720058320841547,21696,0,1150235,236,10944,0.3572005832084155,1.5540610469515607e-16
