run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
forensic__moderate_seed3302__baseline__300s,0.022472200000000001,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
forensic__moderate_seed3302__baseline__300s,0.0226272,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
forensic__moderate_seed3302__baseline__300s,2.2357429999999998,0,1,3372,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
forensic__moderate_seed3302__baseline__300s,254.45330089999999,1365,1153,233186,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
