leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.22500000000000001,1,0,1,0,0,"INFEASIBLE",0.00099494449999999995,0.051595299999999997
L1,"",0,0.22500000000000001,0.45000000000000001,1,0,1,0,0,"INFEASIBLE",0.035975212795797372,0.1083749
L2,"",0,0.45000000000000001,0.67500000000000004,1,1,0,1,1.7210133386937008,"OPTIMAL",0.044615526495859946,0.175757
L3,"",0,0.67500000000000004,0.90000000000000002,1,0,1,0,0,"INFEASIBLE",0.00046526599999999999,0.2191303
L2.0,"L2",1,0.45000000000000001,0.5625,1,1,0,1,1.7211157605125291,"OPTIMAL",0.043829956580291304,0.27848990000000001
L2.1,"L2",1,0.5625,0.67500000000000004,1,0,1,0,0,"INFEASIBLE",0.047700230712175759,0.33610060000000003
L2.0.0,"L2.0",2,0.45000000000000001,0.50624999999999998,1,0,1,0,0,"INFEASIBLE",0.037984759397504057,0.39187060000000001
L2.0.1,"L2.0",2,0.50624999999999998,0.5625,1,1,0,1,1.7602967487514896,"OPTIMAL",0.037172687669985528,0.45898169999999999
L2.0.1.0,"L2.0.1",3,0.50624999999999998,0.53437500000000004,1,1,0,1,1.7602967487514896,"OPTIMAL",0.038465817148400694,0.51727869999999998
L2.0.1.1,"L2.0.1",3,0.53437500000000004,0.5625,1,1,0,1,1.7844897601035634,"OPTIMAL",0.032013605049399811,0.57364720000000002
