parent_id,depth,phase,eligible,split_point,unconditional,child_lookahead_required,reason
R,0,initial_partition,1,0.47499999999999998,1,false,"accepted_initial_partition_breakpoint"
R.0,1,initial_partition,1,0.23749999999999999,1,false,"accepted_initial_partition_breakpoint"
R.1,1,initial_partition,1,0.71249999999999991,1,false,"accepted_initial_partition_breakpoint"
R.0.1,2,adaptive_refinement,1,0.35624999999999996,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.0,3,adaptive_refinement,1,0.296875,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1,3,adaptive_refinement,1,0.41562499999999997,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.0.1,4,adaptive_refinement,1,0.32656249999999998,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0,4,adaptive_refinement,1,0.38593749999999993,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.1,4,adaptive_refinement,1,0.4453125,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0,5,adaptive_refinement,1,0.37109374999999994,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.1,5,adaptive_refinement,1,0.40078124999999998,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.0,6,adaptive_refinement,1,0.36367187499999998,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1,6,adaptive_refinement,1,0.37851562499999991,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1.0,7,adaptive_refinement,1,0.37480468749999996,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1.1,7,adaptive_refinement,1,0.38222656249999992,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.0.1.0,5,adaptive_refinement,1,0.31171874999999999,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.0.1.1,5,adaptive_refinement,1,0.34140624999999997,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1.0.1,8,adaptive_refinement,1,0.37666015624999993,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1.0.0,8,adaptive_refinement,1,0.37294921874999998,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1.1.0,8,adaptive_refinement,1,0.38037109374999989,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1.1.1,8,adaptive_refinement,1,0.38408203124999996,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1.1.0.0,9,adaptive_refinement,1,0.3794433593749999,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1.1.0.1,9,adaptive_refinement,1,0.38129882812499993,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1.0.1.0,9,adaptive_refinement,1,0.37573242187499994,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1.0.1.1,9,adaptive_refinement,1,0.37758789062499992,1,false,"accepted_unconditional_adaptive_midpoint"
R.0.1.1.0.0.1.1.0.0.0,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
