leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.94999999999999996,1,1,0,1,0.78583776555025286,"OPTIMAL",0.63952175726035276,3173,0.40765489999999999
R.0,"R",1,0,0.47499999999999998,1,1,0,1,0.82746290399753097,"OPTIMAL",0.69653615594182039,3294,0.81094940000000004
R.1,"R",1,0.47499999999999998,0.94999999999999996,1,1,0,1,1.0967819819487759,"OPTIMAL",0.52045907306033379,2973,1.1500189000000001
R.0.0,"R.0",2,0,0.23749999999999999,1,0,1,0,0,"INFEASIBLE",0.16094934834138122,934,1.3885026
R.0.1,"R.0",2,0.23749999999999999,0.47499999999999998,1,1,0,1,0.93730104640418399,"OPTIMAL",0.77040406367043102,3795,1.8141518999999999
R.0.1.0,"R.0.1",3,0.23749999999999999,0.35624999999999996,1,1,0,1,0.98935413434549191,"OPTIMAL",0.8775052022511135,4229,2.2859728000000001
R.0.1.1,"R.0.1",3,0.35624999999999996,0.47499999999999998,1,1,0,1,0.99760429418300012,"OPTIMAL",0.74813328191149242,3835,2.7019829999999998
R.0.1.0.1,"R.0.1.0",4,0.296875,0.35624999999999996,1,1,0,1,1.0115067875568946,"OPTIMAL",0.83145936466537307,3873,3.1645310000000002
R.0.1.0.0,"R.0.1.0",4,0.23749999999999999,0.296875,1,0,1,0,0,"INFEASIBLE",0.24867886053834851,1832,3.4208094
R.0.1.1.0,"R.0.1.1",4,0.35624999999999996,0.41562499999999997,1,1,0,1,0.9999811874542599,"OPTIMAL",0.6645695610912371,3250,3.8138955999999999
R.0.1.1.1,"R.0.1.1",4,0.41562499999999997,0.47499999999999998,1,1,0,1,1.0374069819487755,"OPTIMAL",0.64094674707998212,3391,4.1871457999999997
R.0.1.1.0.0,"R.0.1.1.0",5,0.35624999999999996,0.38593749999999993,1,1,0,1,1.0041787491369858,"OPTIMAL",0.73731462422999405,3444,4.6114872
R.0.1.1.0.1,"R.0.1.1.0",5,0.38593749999999993,0.41562499999999997,1,1,0,1,1.0155794606188011,"OPTIMAL",0.75495398931360391,3756,5.0266261999999999
R.0.1.1.0.0.0,"R.0.1.1.0.0",6,0.35624999999999996,0.37109374999999994,1,1,0,1,1.0155419140820865,"OPTIMAL",0.77450611275608028,3857,5.4673572000000004
R.0.1.1.0.0.1,"R.0.1.1.0.0",6,0.37109374999999994,0.38593749999999993,1,1,0,1,1.0106877978936502,"OPTIMAL",0.87020978218352618,4005,5.9318432000000003
R.0.1.1.0.0.1.0,"R.0.1.1.0.0.1",7,0.37109374999999994,0.37851562499999991,1,1,0,1,1.0134875768006393,"OPTIMAL",0.7678375015490021,3878,6.3645905999999997
R.0.1.1.0.0.1.1,"R.0.1.1.0.0.1",7,0.37851562499999991,0.38593749999999993,1,1,0,1,1.0139955977349946,"OPTIMAL",0.68139724539427438,3284,6.7679464999999999
R.0.1.0.1.0,"R.0.1.0.1",5,0.296875,0.32656249999999998,1,1,0,1,1.1408912069663537,"OPTIMAL",0.72088504568367862,3506,7.1718212000000001
R.0.1.0.1.1,"R.0.1.0.1",5,0.32656249999999998,0.35624999999999996,1,1,0,1,1.0223860034463823,"OPTIMAL",0.74996911300349789,3502,7.6015831
R.0.1.1.0.0.1.0.1,"R.0.1.1.0.0.1.0",8,0.37480468749999996,0.37851562499999991,1,1,0,1,1.014828786211841,"OPTIMAL",0.73684568003762829,3527,8.0305710000000001
R.0.1.1.0.0.1.0.0,"R.0.1.1.0.0.1.0",8,0.37109374999999994,0.37480468749999996,1,1,0,1,1.016984148262849,"OPTIMAL",0.65106429043938574,3334,8.4312435000000008
R.0.1.1.0.0.1.1.0,"R.0.1.1.0.0.1.1",8,0.37851562499999991,0.38222656249999992,1,1,0,1,1.0145964783029577,"OPTIMAL",0.71944595396903355,3591,8.8370671999999999
R.0.1.1.0.0.1.1.1,"R.0.1.1.0.0.1.1",8,0.38222656249999992,0.38593749999999993,1,1,0,1,1.0156520135259548,"OPTIMAL",0.65161640097409468,3359,9.2300681000000004
R.0.1.1.0.0.1.1.0.0,"R.0.1.1.0.0.1.1.0",9,0.37851562499999991,0.38037109374999989,1,1,0,1,1.0151175975564048,"OPTIMAL",0.72963491786256285,3758,9.6513269000000008
R.0.1.1.0.0.1.1.0.1,"R.0.1.1.0.0.1.1.0",9,0.38037109374999989,0.38222656249999992,1,1,0,1,1.0154224896330259,"OPTIMAL",0.5964981816662801,3123,10.0294683
R.0.1.1.0.0.1.0.1.0,"R.0.1.1.0.0.1.0.1",9,0.37480468749999996,0.37666015624999993,1,1,0,1,1.0165041968538455,"OPTIMAL",0.67140306331539557,3427,10.4253997
R.0.1.1.0.0.1.0.1.1,"R.0.1.1.0.0.1.0.1",9,0.37666015624999993,0.37851562499999991,1,1,0,1,1.015500566435138,"OPTIMAL",0.72118282834217307,3629,10.8452763
R.0.1.1.0.0.1.1.0.0.0,"R.0.1.1.0.0.1.1.0.0",10,0.37851562499999991,0.3794433593749999,1,1,0,1,1.0155489092255199,"OPTIMAL",0.69158853156674605,3533,11.253254399999999
