run_id,node_uid,parent_uid,event,row_attachment_mode,theoretical_full_rows,theoretical_full_bounds,inherited_rows,inherited_bounds,exact_duplicate_rows_omitted,identical_bounds_omitted,dominance_omissions,delta_rows_attached,delta_bounds_attached,row_factory_seconds,families,aggregate_signature,status,failure_reason
stage1__V12_M2__factory_delta__300s,7,5,branch_bounds_only,exact-incremental-delta,647,26,2246,26,168,25,0,0,1,0.0040417999999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,3948004741492f7b,passed,
stage1__V12_M2__factory_delta__300s,8,5,branch_bounds_only,exact-incremental-delta,647,26,2246,26,486,25,0,0,1,0.0040055000000000004,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,fc932903293bb8e6,passed,
stage1__V12_M2__factory_delta__300s,6,3,deferred_first_relaxation_attach,exact-incremental-delta,647,26,1767,26,486,26,0,161,0,0.0041338,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,2f590f08beced164,passed,
stage1__V12_M2__factory_delta__300s,9,6,branch_bounds_only,exact-incremental-delta,647,26,1928,26,168,25,0,0,1,0.0040670999999999997,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f080d308fa817740,passed,
stage1__V12_M2__factory_delta__300s,10,6,branch_bounds_only,exact-incremental-delta,647,26,1928,26,486,25,0,0,1,0.0039776999999999998,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,5f03d9002e14ae4f,passed,
stage1__V12_M2__factory_delta__300s,7,5,deferred_first_relaxation_attach,exact-incremental-delta,647,26,2246,26,168,26,0,479,0,0.0040309999999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,3948004741492f7b,passed,
stage1__V12_M2__factory_delta__300s,8,5,deferred_first_relaxation_attach,exact-incremental-delta,647,26,2246,26,486,26,0,161,0,0.0040480000000000004,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,fc932903293bb8e6,passed,
stage1__V12_M2__factory_delta__300s,11,8,branch_bounds_only,exact-incremental-delta,647,26,2407,26,168,25,0,0,1,0.0044289000000000004,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,1d46ec10f58467ed,passed,
stage1__V12_M2__factory_delta__300s,12,8,branch_bounds_only,exact-incremental-delta,647,26,2407,26,486,25,0,0,1,0.0039424000000000004,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,1bd422379d097402,passed,
stage1__V12_M2__factory_delta__300s,11,8,deferred_first_relaxation_attach,exact-incremental-delta,647,26,2407,26,168,26,0,479,0,0.0041470999999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,1d46ec10f58467ed,passed,
stage1__V12_M2__factory_delta__300s,13,11,branch_bounds_only,exact-incremental-delta,647,26,2886,26,168,25,0,0,1,0.0040105999999999996,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,0d248e6a0b183b3c,passed,
stage1__V12_M2__factory_delta__300s,14,11,branch_bounds_only,exact-incremental-delta,647,26,2886,26,486,25,0,0,1,0.0039972999999999996,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,3f210cbc32ed271b,passed,
stage1__V12_M2__factory_delta__300s,12,8,deferred_first_relaxation_attach,exact-incremental-delta,647,26,2407,26,486,26,0,161,0,0.0041365000000000004,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,1bd422379d097402,passed,
stage1__V12_M2__factory_delta__300s,15,12,branch_bounds_only,exact-incremental-delta,647,26,2568,26,168,25,0,0,1,0.0040721999999999998,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,cbd804f0b474db47,passed,
stage1__V12_M2__factory_delta__300s,16,12,branch_bounds_only,exact-incremental-delta,647,26,2568,26,486,25,0,0,1,0.0039658000000000002,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,7956da97329b70b9,passed,
stage1__V12_M2__factory_delta__300s,13,11,deferred_first_relaxation_attach,exact-incremental-delta,647,26,2886,26,168,26,0,479,0,0.0041641999999999998,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,0d248e6a0b183b3c,passed,
stage1__V12_M2__factory_delta__300s,14,11,deferred_first_relaxation_attach,exact-incremental-delta,647,26,2886,26,486,26,0,161,0,0.0043109000000000003,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,3f210cbc32ed271b,passed,
stage1__V12_M2__factory_delta__300s,17,14,branch_bounds_only,exact-incremental-delta,647,26,3047,26,168,25,0,0,1,0.0041396000000000002,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,b13fc5e8d1c1d8f0,passed,
stage1__V12_M2__factory_delta__300s,18,14,branch_bounds_only,exact-incremental-delta,647,26,3047,26,486,25,0,0,1,0.0040095,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,908a554db9735a07,passed,
stage1__V12_M2__factory_delta__300s,17,14,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3047,26,168,26,0,479,0,0.0040635999999999997,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,b13fc5e8d1c1d8f0,passed,
stage1__V12_M2__factory_delta__300s,19,17,branch_bounds_only,exact-incremental-delta,647,26,3526,26,168,25,0,0,1,0.0040194000000000002,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,4c3cbf076d6c0c09,passed,
stage1__V12_M2__factory_delta__300s,20,17,branch_bounds_only,exact-incremental-delta,647,26,3526,26,486,25,0,0,1,0.0040128000000000004,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,df911145d8062869,passed,
stage1__V12_M2__factory_delta__300s,18,14,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3047,26,486,26,0,161,0,0.0040892000000000003,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,908a554db9735a07,passed,
stage1__V12_M2__factory_delta__300s,21,18,branch_bounds_only,exact-incremental-delta,647,26,3208,26,168,25,0,0,1,0.0041196999999999996,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,c0aad2c06fdcc295,passed,
stage1__V12_M2__factory_delta__300s,22,18,branch_bounds_only,exact-incremental-delta,647,26,3208,26,486,25,0,0,1,0.0039579999999999997,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,6ec38e2aacc59334,passed,
stage1__V12_M2__factory_delta__300s,19,17,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3526,26,168,26,0,479,0,0.0042049000000000001,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,4c3cbf076d6c0c09,passed,
stage1__V12_M2__factory_delta__300s,23,19,branch_bounds_only,exact-incremental-delta,647,26,4005,26,168,25,0,0,1,0.0040683999999999998,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,038028bc7aaa3653,passed,
stage1__V12_M2__factory_delta__300s,24,19,branch_bounds_only,exact-incremental-delta,647,26,4005,26,486,25,0,0,1,0.0039570999999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,eee8943238fbbffe,passed,
stage1__V12_M2__factory_delta__300s,20,17,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3526,26,486,26,0,161,0,0.0041377999999999996,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,df911145d8062869,passed,
stage1__V12_M2__factory_delta__300s,25,20,branch_bounds_only,exact-incremental-delta,647,26,3687,26,168,25,0,0,1,0.0041143999999999998,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,0015891340639043,passed,
stage1__V12_M2__factory_delta__300s,26,20,branch_bounds_only,exact-incremental-delta,647,26,3687,26,486,25,0,0,1,0.0040283000000000003,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,0d11be4196406c68,passed,
stage1__V12_M2__factory_delta__300s,25,20,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3687,26,168,26,0,479,0,0.0040518000000000004,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,0015891340639043,passed,
stage1__V12_M2__factory_delta__300s,27,25,branch_bounds_only,exact-incremental-delta,647,26,4166,26,168,25,0,0,1,0.0040103999999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,685abb54d4975bb7,passed,
stage1__V12_M2__factory_delta__300s,28,25,branch_bounds_only,exact-incremental-delta,647,26,4166,26,486,25,0,0,1,0.0041142000000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,0d94127810221405,passed,
stage1__V12_M2__factory_delta__300s,26,20,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3687,26,486,26,0,161,0,0.0040638000000000002,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,0d11be4196406c68,passed,
stage1__V12_M2__factory_delta__300s,29,26,branch_bounds_only,exact-incremental-delta,647,26,3848,26,168,25,0,0,1,0.0040362999999999996,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,07182ef5c3d9914a,passed,
stage1__V12_M2__factory_delta__300s,30,26,branch_bounds_only,exact-incremental-delta,647,26,3848,26,486,25,0,0,1,0.0040549999999999996,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,e9d9e471e491243b,passed,
stage1__V12_M2__factory_delta__300s,27,25,deferred_first_relaxation_attach,exact-incremental-delta,647,26,4166,26,168,26,0,479,0,0.0041051000000000004,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,685abb54d4975bb7,passed,
stage1__V12_M2__factory_delta__300s,28,25,deferred_first_relaxation_attach,exact-incremental-delta,647,26,4166,26,486,26,0,161,0,0.0040553000000000004,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,0d94127810221405,passed,
stage1__V12_M2__factory_delta__300s,16,12,deferred_first_relaxation_attach,exact-incremental-delta,647,26,2568,26,486,26,0,161,0,0.0040791999999999998,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,7956da97329b70b9,passed,
stage1__V12_M2__factory_delta__300s,47,16,branch_bounds_only,exact-incremental-delta,647,26,2729,26,168,25,0,0,1,0.0040175000000000002,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,22bc76946fe3b5bd,passed,
stage1__V12_M2__factory_delta__300s,48,16,branch_bounds_only,exact-incremental-delta,647,26,2729,26,486,25,0,0,1,0.00396,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,4171bf830113860c,passed,
stage1__V12_M2__factory_delta__300s,47,16,deferred_first_relaxation_attach,exact-incremental-delta,647,26,2729,26,168,26,0,479,0,0.0042596999999999999,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,22bc76946fe3b5bd,passed,
stage1__V12_M2__factory_delta__300s,49,47,branch_bounds_only,exact-incremental-delta,647,26,3208,26,168,25,0,0,1,0.0040232000000000002,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,6c55705c81a33e36,passed,
stage1__V12_M2__factory_delta__300s,50,47,branch_bounds_only,exact-incremental-delta,647,26,3208,26,486,25,0,0,1,0.0039527,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,60879496d2c8a830,passed,
stage1__V12_M2__factory_delta__300s,48,16,deferred_first_relaxation_attach,exact-incremental-delta,647,26,2729,26,486,26,0,161,0,0.0040940000000000004,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,4171bf830113860c,passed,
stage1__V12_M2__factory_delta__300s,51,48,branch_bounds_only,exact-incremental-delta,647,26,2890,26,168,25,0,0,1,0.0040217999999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,2d6ae79e103528e9,passed,
stage1__V12_M2__factory_delta__300s,52,48,branch_bounds_only,exact-incremental-delta,647,26,2890,26,486,25,0,0,1,0.0039462999999999998,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,7bb310ad359c2f03,passed,
stage1__V12_M2__factory_delta__300s,49,47,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3208,26,168,26,0,479,0,0.0040206,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,6c55705c81a33e36,passed,
stage1__V12_M2__factory_delta__300s,53,49,branch_bounds_only,exact-incremental-delta,647,26,3687,26,168,25,0,0,1,0.0041491999999999996,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,11a818e38b2e4e3b,passed,
stage1__V12_M2__factory_delta__300s,54,49,branch_bounds_only,exact-incremental-delta,647,26,3687,26,486,25,0,0,1,0.0039838,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,be39d3634123daaf,passed,
stage1__V12_M2__factory_delta__300s,50,47,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3208,26,486,26,0,161,0,0.0040140000000000002,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,60879496d2c8a830,passed,
stage1__V12_M2__factory_delta__300s,55,50,branch_bounds_only,exact-incremental-delta,647,26,3369,26,168,25,0,0,1,0.0039915000000000003,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,5f6cb6c9f9fe5355,passed,
stage1__V12_M2__factory_delta__300s,56,50,branch_bounds_only,exact-incremental-delta,647,26,3369,26,486,25,0,0,1,0.0040660999999999996,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,90a9a1185af08a96,passed,
stage1__V12_M2__factory_delta__300s,53,49,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3687,26,168,26,0,479,0,0.0040033999999999998,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,11a818e38b2e4e3b,passed,
stage1__V12_M2__factory_delta__300s,57,53,branch_bounds_only,exact-incremental-delta,647,26,4166,26,168,25,0,0,1,0.0040851999999999998,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,74f7b1c120591367,passed,
stage1__V12_M2__factory_delta__300s,58,53,branch_bounds_only,exact-incremental-delta,647,26,4166,26,486,25,0,0,1,0.0039420999999999996,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,fe0c1a5e3600a07c,passed,
stage1__V12_M2__factory_delta__300s,54,49,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3687,26,486,26,0,161,0,0.0040616999999999997,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,be39d3634123daaf,passed,
stage1__V12_M2__factory_delta__300s,59,54,branch_bounds_only,exact-incremental-delta,647,26,3848,26,168,25,0,0,1,0.0039843999999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f4b051ce17daf30e,passed,
stage1__V12_M2__factory_delta__300s,60,54,branch_bounds_only,exact-incremental-delta,647,26,3848,26,486,25,0,0,1,0.003986,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,51b5aca8930e07ba,passed,
stage1__V12_M2__factory_delta__300s,57,53,deferred_first_relaxation_attach,exact-incremental-delta,647,26,4166,26,168,26,0,479,0,0.0040723000000000001,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,74f7b1c120591367,passed,
stage1__V12_M2__factory_delta__300s,58,53,deferred_first_relaxation_attach,exact-incremental-delta,647,26,4166,26,486,26,0,161,0,0.0040046999999999999,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,fe0c1a5e3600a07c,passed,
stage1__V12_M2__factory_delta__300s,15,12,deferred_first_relaxation_attach,exact-incremental-delta,647,26,2568,26,168,26,0,479,0,0.0040635999999999997,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,cbd804f0b474db47,passed,
stage1__V12_M2__factory_delta__300s,111,15,branch_bounds_only,exact-incremental-delta,647,26,3047,26,168,25,0,0,1,0.0040936000000000002,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f07b328da0e19b40,passed,
stage1__V12_M2__factory_delta__300s,112,15,branch_bounds_only,exact-incremental-delta,647,26,3047,26,486,25,0,0,1,0.0039779999999999998,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b1539ab6952f1f60,passed,
stage1__V12_M2__factory_delta__300s,111,15,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3047,26,168,26,0,479,0,0.0040099999999999997,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f07b328da0e19b40,passed,
stage1__V12_M2__factory_delta__300s,113,111,branch_bounds_only,exact-incremental-delta,647,26,3526,26,168,25,0,0,1,0.0041050000000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,c9ae9b274318d00d,passed,
stage1__V12_M2__factory_delta__300s,114,111,branch_bounds_only,exact-incremental-delta,647,26,3526,26,486,25,0,0,1,0.0040022,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,49f9e8ab855bbcf3,passed,
stage1__V12_M2__factory_delta__300s,113,111,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3526,26,168,26,0,479,0,0.0040312000000000004,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,c9ae9b274318d00d,passed,
stage1__V12_M2__factory_delta__300s,115,113,branch_bounds_only,exact-incremental-delta,647,26,4005,26,168,25,0,0,1,0.0040672,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,da573f55e219b55b,passed,
stage1__V12_M2__factory_delta__300s,116,113,branch_bounds_only,exact-incremental-delta,647,26,4005,26,486,25,0,0,1,0.0039975000000000002,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,fd84f76ebd42ea4e,passed,
stage1__V12_M2__factory_delta__300s,115,113,deferred_first_relaxation_attach,exact-incremental-delta,647,26,4005,26,168,26,0,479,0,0.0040331999999999998,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,da573f55e219b55b,passed,
stage1__V12_M2__factory_delta__300s,117,115,branch_bounds_only,exact-incremental-delta,647,26,4484,26,168,25,0,0,1,0.0041495000000000004,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,8b8cb738a97e30b1,passed,
stage1__V12_M2__factory_delta__300s,118,115,branch_bounds_only,exact-incremental-delta,647,26,4484,26,486,25,0,0,1,0.0040027999999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,2c4d994af568cb90,passed,
stage1__V12_M2__factory_delta__300s,117,115,deferred_first_relaxation_attach,exact-incremental-delta,647,26,4484,26,168,26,0,479,0,0.0040530999999999996,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,8b8cb738a97e30b1,passed,
stage1__V12_M2__factory_delta__300s,118,115,deferred_first_relaxation_attach,exact-incremental-delta,647,26,4484,26,486,26,0,161,0,0.0044751000000000001,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,2c4d994af568cb90,passed,
stage1__V12_M2__factory_delta__300s,21,18,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3208,26,168,26,0,479,0,0.0042826000000000001,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,c0aad2c06fdcc295,passed,
stage1__V12_M2__factory_delta__300s,129,21,branch_bounds_only,exact-incremental-delta,647,26,3687,26,168,25,0,0,1,0.0040334000000000004,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,7026731d0a1cf4c1,passed,
stage1__V12_M2__factory_delta__300s,130,21,branch_bounds_only,exact-incremental-delta,647,26,3687,26,486,25,0,0,1,0.0039810999999999996,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,f81c2341a3f92f22,passed,
stage1__V12_M2__factory_delta__300s,129,21,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3687,26,168,26,0,479,0,0.0040584999999999996,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,7026731d0a1cf4c1,passed,
stage1__V12_M2__factory_delta__300s,131,129,branch_bounds_only,exact-incremental-delta,647,26,4166,26,168,25,0,0,1,0.0039887000000000004,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,522e43c24988144f,passed,
stage1__V12_M2__factory_delta__300s,132,129,branch_bounds_only,exact-incremental-delta,647,26,4166,26,486,25,0,0,1,0.0039602999999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,468ad330745911e1,passed,
stage1__V12_M2__factory_delta__300s,131,129,deferred_first_relaxation_attach,exact-incremental-delta,647,26,4166,26,168,26,0,479,0,0.0040396,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,522e43c24988144f,passed,
stage1__V12_M2__factory_delta__300s,22,18,deferred_first_relaxation_attach,exact-incremental-delta,647,26,3208,26,486,26,0,161,0,0.0040526,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,6ec38e2aacc59334,passed,
stage1__V12_M2__factory_delta__300s,137,22,branch_bounds_only,exact-incremental-delta,647,26,3369,26,168,25,0,0,1,0.0040219000000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,67481bd7e1270466,passed,
