anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.0057659838560324599,1,0,0.0057659838560324599,0,0.02306393542412984,0.02306393542412984,0,0.02306393542412984,"proof"
1,0.0057659838560324599,0.01153196771206492,1,0.0057659838560324599,0.01153196771206492,0,0.02306393542412984,0.02306393542412984,0,0.02306393542412984,"proof"
2,0.01153196771206492,0.017297951568097381,1,0.01153196771206492,0.017297951568097381,0,0.02306393542412984,0.02306393542412984,0,0.02306393542412984,"proof"
3,0.017297951568097381,0.02306393542412984,1,0.017297951568097381,0.02306393542412984,0,0.02306393542412984,0.02306393542412984,0,0.02306393542412984,"proof"
