run_id,child_uid,parent_uid,sibling_uid,creation_time,first_process_time,delay_seconds,creation_node_count,first_process_node_count,delay_processed_nodes,child_estimate,domain_estimate,estimate_lift,estimate_mode
stage1__tight_T_seed3101__baseline__300s,1,0,2,1.9421915999999999,1.9430352,0.00084360000000005542,0,1,1,0.0077339630292814808,0,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,2,0,1,1.9421915999999999,2.0878844999999999,0.14569290000000001,0,2,2,0.0077339630292814808,0.053626367066970722,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,3,1,4,2.0112644999999998,2.15042,0.13915550000000021,1,3,2,0.0077378492799194728,0,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,4,1,3,2.0112644999999998,2.2768579999999998,0.26559350000000004,1,4,3,0.0077378492799194728,0.026813183533485361,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,7,3,8,2.2208616999999999,2.34395,0.12308830000000004,3,5,2,0.007933148806819593,0,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,11,7,12,2.4296761999999998,2.4307321000000002,0.0010559000000003316,5,6,1,0.010395383771830153,0,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,12,7,11,2.4296761999999998,2.5783100999999999,0.1486339000000001,5,7,2,0.010395383771830153,0.0067032958833713402,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,15,12,16,2.6507713000000002,2.6518961999999999,0.0011248999999997622,7,8,1,0.013773718171101406,0.0067032958833713402,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,16,12,15,2.6507713000000002,2.7375390999999998,0.086767799999999617,7,9,2,0.013773718171101406,0.010054943825057011,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,17,15,18,2.7303894,2.8142350999999999,0.083845699999999912,8,10,2,0.015421747327207413,0.0067032958833713402,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,18,15,17,2.7303894,3.0288431999999998,0.29845379999999988,8,11,3,0.015421747327207413,0.0083791198542141759,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,23,18,24,3.1026619000000002,3.1036575000000002,0.00099559999999998539,11,12,1,0.016172450112054329,0.0083791198542141759,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,24,18,23,3.1026619000000002,3.1914425999999998,0.088780699999999602,11,13,2,0.016172450112054329,0.0092170318396355942,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,27,24,28,3.2661468,3.2674297000000001,0.0012829000000000867,13,14,1,0.016516511228665886,0.0092170318396355942,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,29,27,30,3.3487231999999998,3.3498950000000001,0.0011718000000002782,14,15,1,0.016855530797667512,0.0092170318396355942,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,31,29,32,3.4308428000000002,3.4320805000000001,0.0012376999999998972,15,16,1,0.017024956140515139,0.0092170318396355942,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,32,29,31,3.4308428000000002,3.6388775,0.20803469999999979,15,17,2,0.017024956140515139,0.0093217708378132702,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,8,3,7,2.2208616999999999,7.7523831999999997,5.5315215000000002,3,57,54,0.007933148806819593,0.01340659176674268,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,101,8,102,7.8315361000000001,7.8329211000000001,0.0013849999999999696,57,58,1,0.017111082110656112,0.01340659176674268,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,102,8,101,7.8315361000000001,7.9118183999999996,0.080282299999999474,57,59,2,0.017111082110656112,0.020109887650114022,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,103,101,104,7.9008032000000004,7.9794659000000001,0.078662699999999752,58,60,2,0.017111149769882244,0.01340659176674268,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,104,101,103,7.9008032000000004,8.1067634000000002,0.20596019999999982,58,61,3,0.017111149769882244,0.016758239708428352,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,109,104,110,8.1720556000000002,8.1731788999999999,0.0011232999999997162,61,62,1,0.020451575626515339,0.016758239708428352,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,110,104,109,8.1720556000000002,8.2444129999999998,0.072357399999999572,61,63,2,0.020451575626515339,0.018434063679271188,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,111,109,112,8.2379999999999995,8.3577603000000007,0.11976030000000115,62,64,2,0.020451575626515339,0.016758239708428352,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,112,109,111,8.2379999999999995,8.4300102999999993,0.19201029999999975,62,65,3,0.020451575626515339,0.01759615169384977,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,115,111,116,8.4233353999999991,8.5019287000000006,0.07859330000000142,64,66,2,0.020451575626515339,0.016758239708428352,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,116,111,115,8.4233353999999991,8.5751688999999995,0.1518335000000004,64,67,3,0.020451575626515339,0.017177195701139063,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,119,115,120,8.5677866999999992,8.6500178000000005,0.082231100000001334,66,68,2,0.020451575626515339,0.016758239708428352,0,parent-copy
stage1__tight_T_seed3101__baseline__300s,120,115,119,8.5677866999999992,8.7252563999999992,0.15746970000000005,66,69,3,0.020451575626515339,0.016967717704783707,0,parent-copy
