anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.18901887698657949,1,0,0.18901887698657949,0,0.75607550794631795,0.75607550794631795,0,0.75607550794631795,"proof"
1,0.18901887698657949,0.37803775397315897,1,0.18901887698657949,0.37803775397315897,0,0.75607550794631795,0.75607550794631795,0,0.75607550794631795,"proof"
2,0.37803775397315897,0.56705663095973846,1,0.37803775397315897,0.56705663095973846,0,0.75607550794631795,0.75607550794631795,0,0.75607550794631795,"proof"
3,0.56705663095973846,0.75607550794631795,1,0.56705663095973846,0.75607550794631795,0,0.75607550794631795,0.75607550794631795,0,0.75607550794631795,"proof"
