instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round33_v10_tight_T_M1_Q30_seed1122319721.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,1.84646,0.56462,8.54558,1,2,14,10,4,"2297.57",true,3.07e-05,true,
round33_v10_tight_T_M1_Q30_seed1122319721.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,1.81152,0.537663,8.4924,1,2,14,14,0,"2341.45",true,5.42e-05,true,
round33_v10_tight_T_M1_Q30_seed1122319721.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,1.81152,0.537663,8.4924,1,2,14,14,0,"2341.45",true,7.25e-05,false,
