telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.02206,initialize,R,0,1.74931
0.438311,lp_complete,R,1.28629,1.74931
0.438337,atomic_split,R,1.28629,1.74931
0.882705,lp_complete,R.0,1.28629,1.74931
0.882729,atomic_split,R.0,1.28629,1.74931
1.22279,lp_complete,R.1,1.56089,1.74931
1.22282,atomic_split,R.1,1.56089,1.74931
1.42967,lp_infeasible,R.0.0,1.56089,1.74931
1.84364,lp_complete,R.0.1,1.58226,1.74931
1.84366,atomic_split,R.0.1,1.58226,1.74931
2.24906,lp_complete,R.1.0,1.58226,1.74931
2.24908,atomic_split,R.1.0,1.58226,1.74931
2.63706,lp_infeasible,R.1.1,1.58233,1.74931
2.95893,lp_complete,R.1.0.1,1.58233,1.74931
2.95895,atomic_split,R.1.0.1,1.58233,1.74931
3.33393,lp_complete,R.1.0.0,1.58278,1.74931
3.33396,atomic_split,R.1.0.0,1.58278,1.74931
3.65779,lp_complete,R.1.0.0.1,1.58278,1.74931
3.65782,atomic_split,R.1.0.0.1,1.58278,1.74931
4.08895,lp_complete,R.1.0.0.0,1.58838,1.74931
4.08897,atomic_split,R.1.0.0.0,1.58838,1.74931
4.51748,lp_complete,R.1.0.0.0.0,1.58838,1.74931
4.51751,atomic_split,R.1.0.0.0.0,1.58838,1.74931
4.89199,lp_complete,R.1.0.0.0.1,1.59551,1.74931
4.89201,atomic_split,R.1.0.0.0.1,1.59551,1.74931
5.26898,lp_complete,R.1.0.0.0.0.0,1.59551,1.74931
5.26901,atomic_split,R.1.0.0.0.0.0,1.59551,1.74931
5.69209,lp_complete,R.1.0.0.0.0.1,1.60156,1.74931
5.69211,atomic_split,R.1.0.0.0.0.1,1.60156,1.74931
6.09914,lp_complete,R.1.0.0.0.0.1.0,1.60156,1.74931
6.09917,atomic_split,R.1.0.0.0.0.1.0,1.60156,1.74931
6.50073,lp_complete,R.1.0.0.0.0.1.1,1.60343,1.74931
6.50077,atomic_split,R.1.0.0.0.0.1.1,1.60343,1.74931
6.89738,lp_complete,R.1.0.0.0.1.0,1.60343,1.74931
6.89741,atomic_split,R.1.0.0.0.1.0,1.60343,1.74931
7.23112,lp_complete,R.1.0.0.0.1.1,1.60464,1.74931
7.23115,atomic_split,R.1.0.0.0.1.1,1.60464,1.74931
