telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.438308,lp_complete,R,0,0.95,open,1.28629,1.74931,"complete_optimal_interval_lp_bound"
0.438335,atomic_unconditional_split,R,0,0.95,replaced,1.28629,1.74931,"initial_partition"
0.882701,lp_complete,R.0,0,0.475,open,1.28629,1.74931,"complete_optimal_interval_lp_bound"
0.882726,atomic_unconditional_split,R.0,0,0.475,replaced,1.28629,1.74931,"initial_partition"
1.22279,lp_complete,R.1,0.475,0.95,open,1.56089,1.74931,"complete_optimal_interval_lp_bound"
1.22281,atomic_unconditional_split,R.1,0.475,0.95,replaced,1.56089,1.74931,"initial_partition"
1.42967,lp_infeasible,R.0.0,0,0.2375,empty,1.56089,1.74931,"complete_interval_lp_infeasible"
1.84363,lp_complete,R.0.1,0.2375,0.475,open,1.58226,1.74931,"complete_optimal_interval_lp_bound"
1.84366,atomic_unconditional_split,R.0.1,0.2375,0.475,replaced,1.58226,1.74931,"adaptive_refinement"
2.24905,lp_complete,R.1.0,0.475,0.7125,open,1.58226,1.74931,"complete_optimal_interval_lp_bound"
2.24908,atomic_unconditional_split,R.1.0,0.475,0.7125,replaced,1.58226,1.74931,"adaptive_refinement"
2.63705,lp_infeasible,R.1.1,0.7125,0.95,empty,1.58233,1.74931,"complete_interval_lp_infeasible"
2.95893,lp_complete,R.1.0.1,0.59375,0.7125,open,1.58233,1.74931,"complete_optimal_interval_lp_bound"
2.95895,atomic_unconditional_split,R.1.0.1,0.59375,0.7125,replaced,1.58233,1.74931,"adaptive_refinement"
3.33393,lp_complete,R.1.0.0,0.475,0.59375,open,1.58278,1.74931,"complete_optimal_interval_lp_bound"
3.33396,atomic_unconditional_split,R.1.0.0,0.475,0.59375,replaced,1.58278,1.74931,"adaptive_refinement"
3.65779,lp_complete,R.1.0.0.1,0.534375,0.59375,open,1.58278,1.74931,"complete_optimal_interval_lp_bound"
3.65782,atomic_unconditional_split,R.1.0.0.1,0.534375,0.59375,replaced,1.58278,1.74931,"adaptive_refinement"
4.08894,lp_complete,R.1.0.0.0,0.475,0.534375,open,1.58838,1.74931,"complete_optimal_interval_lp_bound"
4.08897,atomic_unconditional_split,R.1.0.0.0,0.475,0.534375,replaced,1.58838,1.74931,"adaptive_refinement"
4.51747,lp_complete,R.1.0.0.0.0,0.475,0.504687,open,1.58838,1.74931,"complete_optimal_interval_lp_bound"
4.5175,atomic_unconditional_split,R.1.0.0.0.0,0.475,0.504687,replaced,1.58838,1.74931,"adaptive_refinement"
4.89198,lp_complete,R.1.0.0.0.1,0.504687,0.534375,open,1.59551,1.74931,"complete_optimal_interval_lp_bound"
4.89201,atomic_unconditional_split,R.1.0.0.0.1,0.504687,0.534375,replaced,1.59551,1.74931,"adaptive_refinement"
5.26898,lp_complete,R.1.0.0.0.0.0,0.475,0.489844,open,1.59551,1.74931,"complete_optimal_interval_lp_bound"
5.26901,atomic_unconditional_split,R.1.0.0.0.0.0,0.475,0.489844,replaced,1.59551,1.74931,"adaptive_refinement"
5.69208,lp_complete,R.1.0.0.0.0.1,0.489844,0.504687,open,1.60156,1.74931,"complete_optimal_interval_lp_bound"
5.69211,atomic_unconditional_split,R.1.0.0.0.0.1,0.489844,0.504687,replaced,1.60156,1.74931,"adaptive_refinement"
6.09913,lp_complete,R.1.0.0.0.0.1.0,0.489844,0.497266,open,1.60156,1.74931,"complete_optimal_interval_lp_bound"
6.09917,atomic_unconditional_split,R.1.0.0.0.0.1.0,0.489844,0.497266,replaced,1.60156,1.74931,"adaptive_refinement"
6.50073,lp_complete,R.1.0.0.0.0.1.1,0.497266,0.504687,open,1.60343,1.74931,"complete_optimal_interval_lp_bound"
6.50076,atomic_unconditional_split,R.1.0.0.0.0.1.1,0.497266,0.504687,replaced,1.60343,1.74931,"adaptive_refinement"
6.89737,lp_complete,R.1.0.0.0.1.0,0.504687,0.519531,open,1.60343,1.74931,"complete_optimal_interval_lp_bound"
6.8974,atomic_unconditional_split,R.1.0.0.0.1.0,0.504687,0.519531,replaced,1.60343,1.74931,"adaptive_refinement"
7.23111,lp_complete,R.1.0.0.0.1.1,0.519531,0.534375,open,1.60464,1.74931,"complete_optimal_interval_lp_bound"
