leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,presolve_observed,root_relaxation_observed,model_sha256,row_signature,native_log
R,LP,"OPTIMAL",0,262.12,0.27,0.737323,0,3573,0,0.0271944,1,0,8505a17810943c5d95babd00e779dee2e17c061f055f2f02e1887f5e7ca6fcff,8505a17810943c5d95babd00e779dee2e17c061f055f2f02e1887f5e7ca6fcff,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R_lp.gurobi.log"
R.0,LP,"OPTIMAL",0,261.697,0.291,0.811272,0,3898,0,0.027225,1,0,f5103bff597e552c2dfbc4f22ccc8e8b77f734e03fc140134ab20f82c8634461,f5103bff597e552c2dfbc4f22ccc8e8b77f734e03fc140134ab20f82c8634461,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.0_lp.gurobi.log"
R.1,LP,"OPTIMAL",0,261.257,0.194,0.516153,0,2981,0,0.027225,1,0,c7bb4332ef4134b3645411a76bbccbf85cf4c48df09ef29d54b21f06d822395e,c7bb4332ef4134b3645411a76bbccbf85cf4c48df09ef29d54b21f06d822395e,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1_lp.gurobi.log"
R.0.0,LP,"INFEASIBLE",0,260.91,0.053,0.12576,0,589,0,0.027225,1,0,e97bb5593c5c8d3b73d88829f9797ecbcca8e92d13ff7cdeb4d6260550712259,e97bb5593c5c8d3b73d88829f9797ecbcca8e92d13ff7cdeb4d6260550712259,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.0.0_lp.gurobi.log"
R.0.1,LP,"OPTIMAL",0,260.705,0.262,0.731433,0,3588,0,0.0272689,1,0,3b46039f3b4baba20ae33022cfae5042e961dee006b0bcf6ea3c6d1b51d70f6f,3b46039f3b4baba20ae33022cfae5042e961dee006b0bcf6ea3c6d1b51d70f6f,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.0.1_lp.gurobi.log"
R.1.0,LP,"OPTIMAL",0,260.282,0.242,0.664645,0,3788,0,0.0272689,1,0,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0_lp.gurobi.log"
R.1.1,LP,"INFEASIBLE",0,259.893,0.243,0.606978,0,3069,0,0.0272689,1,0,4de743aa44788746a75ee440c8d23e598afc76f5b13d5562b5ecb10e7d9d2a44,4de743aa44788746a75ee440c8d23e598afc76f5b13d5562b5ecb10e7d9d2a44,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.1_lp.gurobi.log"
R.1.0.1,LP,"OPTIMAL",0,259.487,0.158,0.431679,0,2437,0,0.0273703,1,0,90dab83c203443df5c270b48dc952f50a18f19e396fae8cfbbb6b3b1ebf52112,90dab83c203443df5c270b48dc952f50a18f19e396fae8cfbbb6b3b1ebf52112,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.1_lp.gurobi.log"
R.1.0.0,LP,"OPTIMAL",0,259.175,0.222,0.627473,0,3343,0,0.0273703,1,0,084ef48da13aff276049662c22c84ddefcb39839db7cdb7853b06063060a601f,084ef48da13aff276049662c22c84ddefcb39839db7cdb7853b06063060a601f,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0_lp.gurobi.log"
R.1.0.0.1,LP,"OPTIMAL",0,258.8,0.171,0.457105,0,2588,0,0.0293215,1,0,0b33ccb4e8e75667cfed12c391363257583dac8c4bdb96cec814909e4a93e086,0b33ccb4e8e75667cfed12c391363257583dac8c4bdb96cec814909e4a93e086,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.1_lp.gurobi.log"
R.1.0.0.0,LP,"OPTIMAL",0,258.476,0.277,0.746019,0,3752,0,0.0293215,1,0,b2df48ad5e03c6ffb31d4b6682827a5bec7078f1e0ce8864aad9f4adadaa8d7d,b2df48ad5e03c6ffb31d4b6682827a5bec7078f1e0ce8864aad9f4adadaa8d7d,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0_lp.gurobi.log"
R.1.0.0.0.0,LP,"OPTIMAL",0,258.042,0.271,0.768841,0,3773,0,0.0293215,1,0,2913fa3a63f8451aecdef30c346846b080842a8211e14bfeddf4de4ca75cc526,2913fa3a63f8451aecdef30c346846b080842a8211e14bfeddf4de4ca75cc526,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0_lp.gurobi.log"
R.1.0.0.0.1,LP,"OPTIMAL",0,257.616,0.22,0.597909,0,3158,0,0.0293215,1,0,29d06dcff178ab43b85e34e8ed4ea70c993cf58a93aa4cbeeec59a94cdd6c31f,29d06dcff178ab43b85e34e8ed4ea70c993cf58a93aa4cbeeec59a94cdd6c31f,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.1_lp.gurobi.log"
R.1.0.0.0.0.0,LP,"OPTIMAL",0,257.242,0.223,0.618652,0,3097,0,0.0293215,1,0,d1b6d68fcd9c068dec97cb31f1fee9db47d24da2d644030549c3696f75f98e05,d1b6d68fcd9c068dec97cb31f1fee9db47d24da2d644030549c3696f75f98e05,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0.0_lp.gurobi.log"
R.1.0.0.0.0.1,LP,"OPTIMAL",0,256.865,0.269,0.725248,0,3907,0,0.0293215,1,0,c46ce9c4ce4c39591562ca0291261ba76ffd924000aecbaac0bdfcf1ee0c7321,c46ce9c4ce4c39591562ca0291261ba76ffd924000aecbaac0bdfcf1ee0c7321,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0.1_lp.gurobi.log"
R.1.0.0.0.0.1.0,LP,"OPTIMAL",0,256.434,0.244,0.685527,0,3505,0,0.0293215,1,0,fbfed41c02aa5eb0df968d381e55cc55f5916dd5496c0110f987fd96abf30d96,fbfed41c02aa5eb0df968d381e55cc55f5916dd5496c0110f987fd96abf30d96,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0.1.0_lp.gurobi.log"
R.1.0.0.0.0.1.1,LP,"OPTIMAL",0,256.035,0.248,0.698657,0,3543,0,0.0293215,1,0,76399dc494005e7b0cbf93d00fcc5608b0689fd57bf3cd7acf5712f152923b08,76399dc494005e7b0cbf93d00fcc5608b0689fd57bf3cd7acf5712f152923b08,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0.1.1_lp.gurobi.log"
R.1.0.0.0.1.0,LP,"OPTIMAL",0,255.632,0.242,0.652595,0,3336,0,0.0293215,1,0,1461b8314f39000332435e683c32711e7a8389f1ad1f1c8aae50af1182693847,1461b8314f39000332435e683c32711e7a8389f1ad1f1c8aae50af1182693847,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.1.0_lp.gurobi.log"
R.1.0.0.0.1.1,LP,"OPTIMAL",0,255.237,0.182,0.51531,0,2762,0,0.0293215,1,0,51c227ddbcb77d155a201450e3e62fecd32c4555a6722d356b3b5669719690a4,51c227ddbcb77d155a201450e3e62fecd32c4555a6722d356b3b5669719690a4,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1_lp.gurobi.log"
R.1.0.0.0.0.1.1.1,LP,"OPTIMAL",0,254.901,0.241,0.66343,0,3376,0,0.0293215,1,0,675e1bb85f6609760b4b42e36a2eb2e91849d61308ed51fc1633e53633335804,675e1bb85f6609760b4b42e36a2eb2e91849d61308ed51fc1633e53633335804,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0.1.1.1_lp.gurobi.log"
R.1.0.0.0.0.1.1.0,LP,"OPTIMAL",0,254.502,0.273,0.734468,0,3753,0,0.0293215,1,0,57d8aea1fa57e0e360e0dfaeace26f979d04f7699f20c20c63b08dea15b6f99d,57d8aea1fa57e0e360e0dfaeace26f979d04f7699f20c20c63b08dea15b6f99d,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0.1.1.0_lp.gurobi.log"
R.1.0.0.0.1.0.0,LP,"OPTIMAL",0,254.074,0.245,0.64828,0,3577,0,0.0293215,1,0,623307d769967f8de040cbe8095c20ded8bca45e9f268349ad47c375a3610316,623307d769967f8de040cbe8095c20ded8bca45e9f268349ad47c375a3610316,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.1.0.0_lp.gurobi.log"
R.1.0.0.0.1.0.1,LP,"OPTIMAL",0,253.675,0.24,0.666613,0,3606,0,0.0293215,1,0,c3c1c4950ef800ef46d255bceb1ba51dcfd19a9461e0fa8fe1a1a36a83af78be,c3c1c4950ef800ef46d255bceb1ba51dcfd19a9461e0fa8fe1a1a36a83af78be,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.1.0.1_lp.gurobi.log"
R.1.0.0.0.0.1.0.1,LP,"OPTIMAL",0,253.271,0.263,0.743712,0,3739,0,0.0293215,1,0,36efd48296746c520270fd1a44eab21c07c558c5ab2b97b4ba6898365500390f,36efd48296746c520270fd1a44eab21c07c558c5ab2b97b4ba6898365500390f,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0.1.0.1_lp.gurobi.log"
R.1.0.0.0.0.1.0.0,LP,"OPTIMAL",0,252.854,0.259,0.72173,0,3604,0,0.0293215,1,0,60c24ec1cf39236b8819deaa2124fd9cda27ed49521a2f45306e32827777dbe7,60c24ec1cf39236b8819deaa2124fd9cda27ed49521a2f45306e32827777dbe7,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0.1.0.0_lp.gurobi.log"
R.1.0.0.0.1.0.0.0,LP,"OPTIMAL",0,252.433,0.225,0.646627,0,3196,0,0.0293215,1,0,f328ca740c3e60f58cc1d2de8a787cfd804b7195abfefd3dc0ee13f133e5d064,f328ca740c3e60f58cc1d2de8a787cfd804b7195abfefd3dc0ee13f133e5d064,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.1.0.0.0_lp.gurobi.log"
R.1.0.0.0.1.0.0.1,LP,"OPTIMAL",0,252.052,0.227,0.634457,0,3463,0,0.0293215,1,0,f406689af8329fa89c1d06addb313caf8be46eda80f9152274d284d499a54e6c,f406689af8329fa89c1d06addb313caf8be46eda80f9152274d284d499a54e6c,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.1.0.0.1_lp.gurobi.log"
R.1.0.0.0.0.1.1.0.0,LP,"OPTIMAL",0,251.668,0.252,0.710505,0,3668,0,0.0293215,1,0,7c68533da42ed9ef84d27b302a16a5cd795df2cbf7c2f1bc1f44aeb2388d7b2f,7c68533da42ed9ef84d27b302a16a5cd795df2cbf7c2f1bc1f44aeb2388d7b2f,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0.1.1.0.0_lp.gurobi.log"
R.1.0.0.0.0.1.1.0.1,LP,"OPTIMAL",0,251.258,0.237,0.669329,0,3647,0,0.0293215,1,0,1db1a24ab6f9eb27bb8c353988681b1bea8251925a08eda214a915eb4da472b3,1db1a24ab6f9eb27bb8c353988681b1bea8251925a08eda214a915eb4da472b3,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0.1.1.0.1_lp.gurobi.log"
R.1.0.0.0.0.1.1.1.0,LP,"OPTIMAL",0,250.863,0.247,0.692809,0,3461,0,0.0293215,1,0,20e3460acf02026e1b690cfccc6afaefb98adac7b0347d72c65ba95ea1b10bcb,20e3460acf02026e1b690cfccc6afaefb98adac7b0347d72c65ba95ea1b10bcb,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__high_imbalance_seed3202__c3_replica__300s\external\native_logs\R.1.0.0.0.0.1.1.1.0_lp.gurobi.log"
