vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,13,49,23,5,33,0]",30,2029.6812271833983,1560.0,3589.6812271833983,3600.0,0.9971336742176107,0
1,True,"[0,46,22,0]",30,1853.7701792515652,1680.0,3533.7701792515654,3600.0,0.9816028275698793,0
2,True,"[0,35,43,0]",30,1924.4519618798477,1560.0,3484.4519618798477,3600.0,0.9679033227444022,0
3,True,"[0,36,6,47,14,18,0]",30,1605.5094266021024,1920.0,3525.5094266021024,3600.0,0.9793081740561396,0
