result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:01:53+08:00,0.237,18884202496,34463744,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:02:24+08:00,30.992,18910838784,45461504,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:02:54+08:00,61.715,18858876928,56090624,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:03:25+08:00,92.451,18916806656,72589312,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:03:56+08:00,123.163,18873769984,84320256,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:04:26+08:00,153.861,18854240256,90136576,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:04:57+08:00,184.596,18851995648,83681280,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:05:28+08:00,215.303,18846203904,93761536,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:05:59+08:00,245.997,18810048512,121794560,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:06:29+08:00,276.724,18768379904,154714112,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:07:00+08:00,307.435,18717937664,181223424,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:07:31+08:00,338.163,18709229568,212295680,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:08:01+08:00,368.87,18709045248,230633472,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:08:32+08:00,399.598,18692186112,256499712,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:09:03+08:00,430.319,18591748096,277848064,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:09:34+08:00,461.028,18563616768,298500096,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:10:04+08:00,491.79,18560532480,315654144,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:10:35+08:00,522.502,18587619328,328806400,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:11:06+08:00,553.219,18595536896,347275264,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,moderate_seed3302,tailored_route_leaf,900,2026-07-13T15:11:37+08:00,583.927,18561904640,370753536,0,0,
