result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:22:07+08:00,0.241,17532665856,45629440,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:22:38+08:00,31.01,17472487424,103272448,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:23:09+08:00,61.721,17354121216,210440192,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:23:40+08:00,92.439,17138917376,406093824,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:24:10+08:00,123.144,17158680576,419753984,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:24:41+08:00,153.842,16930361344,637132800,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:25:12+08:00,184.539,17483186176,101371904,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:25:42+08:00,215.221,17468071936,95428608,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:26:13+08:00,245.918,17483108352,90165248,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:26:44+08:00,276.612,17445883904,103776256,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:27:14+08:00,307.342,17457573888,89776128,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:27:45+08:00,338.039,17442705408,101969920,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:28:16+08:00,368.741,17431699456,112386048,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:28:47+08:00,399.448,17400848384,123547648,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:29:17+08:00,430.15,17430024192,121098240,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:29:48+08:00,460.842,17438113792,126832640,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:30:19+08:00,491.606,17459990528,110059520,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:30:49+08:00,522.306,17428156416,109449216,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:31:20+08:00,553.034,17418657792,134434816,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:31:51+08:00,583.774,17428836352,132673536,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:32:22+08:00,614.471,17430339584,130945024,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:32:52+08:00,645.19,17416568832,138252288,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:33:23+08:00,675.899,17434415104,128671744,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:33:54+08:00,706.618,17433935872,135819264,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:34:24+08:00,737.315,17420197888,142700544,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:34:55+08:00,768.036,17427083264,145883136,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:35:26+08:00,798.762,17412493312,153739264,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:35:57+08:00,829.46,17420124160,162271232,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:36:27+08:00,860.177,17421418496,163409920,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3101__plain_cplex__900s,tight_T_seed3101,plain_cplex,900,2026-07-12T12:36:58+08:00,890.886,17438318592,155398144,0,0,
