result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,moderate_seed3302,tailored_callback_telemetry_only,300,2026-07-12T09:11:19+08:00,0.239,17940492288,6881280,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,moderate_seed3302,tailored_callback_telemetry_only,300,2026-07-12T09:11:50+08:00,30.963,17880199168,80859136,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,moderate_seed3302,tailored_callback_telemetry_only,300,2026-07-12T09:12:21+08:00,61.67,17718890496,119623680,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,moderate_seed3302,tailored_callback_telemetry_only,300,2026-07-12T09:12:51+08:00,92.402,17869029376,80420864,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,moderate_seed3302,tailored_callback_telemetry_only,300,2026-07-12T09:13:22+08:00,123.115,17734320128,244342784,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,moderate_seed3302,tailored_callback_telemetry_only,300,2026-07-12T09:13:53+08:00,153.85,17706237952,244502528,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,moderate_seed3302,tailored_callback_telemetry_only,300,2026-07-12T09:14:24+08:00,184.545,17679790080,244649984,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,moderate_seed3302,tailored_callback_telemetry_only,300,2026-07-12T09:14:54+08:00,215.292,17876594688,68804608,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,moderate_seed3302,tailored_callback_telemetry_only,300,2026-07-12T09:15:25+08:00,245.989,17852792832,91951104,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,moderate_seed3302,tailored_callback_telemetry_only,300,2026-07-12T09:15:56+08:00,276.718,17873604608,67551232,0,0,
