result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_route_leaf,900,2026-07-13T16:14:45+08:00,0.241,18867265536,29368320,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_route_leaf,900,2026-07-13T16:15:16+08:00,30.946,18842304512,49147904,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_route_leaf,900,2026-07-13T16:15:46+08:00,61.643,18848686080,48627712,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_route_leaf,900,2026-07-13T16:16:17+08:00,92.389,18817519616,66129920,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_route_leaf,900,2026-07-13T16:16:48+08:00,123.113,18811453440,69099520,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_route_leaf,900,2026-07-13T16:17:18+08:00,153.819,18836303872,70299648,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_route_leaf,900,2026-07-13T16:17:49+08:00,184.547,18842542080,73875456,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_route_leaf,900,2026-07-13T16:18:20+08:00,215.261,18810343424,72495104,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_route_leaf,900,2026-07-13T16:18:51+08:00,245.984,18800238592,74608640,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s,high_imbalance_seed3201,tailored_route_leaf,900,2026-07-13T16:19:21+08:00,276.688,18809937920,74723328,0,0,
