result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:24:02+08:00,0.305,14407516160,7254016,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:24:33+08:00,31.191,14121529344,133910528,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:25:04+08:00,62.091,14337482752,653516800,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:25:35+08:00,93.003,13836238848,472186880,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:26:06+08:00,123.924,14287712256,260628480,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:26:36+08:00,154.815,14407012352,100237312,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:27:07+08:00,185.717,14339555328,287719424,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:27:38+08:00,216.637,14188871680,269017088,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:28:09+08:00,247.542,14535434240,242823168,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:28:40+08:00,278.463,14529249280,97062912,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:29:11+08:00,309.371,14504353792,93429760,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:29:42+08:00,340.287,14437822464,253231104,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:30:13+08:00,371.195,14545780736,44855296,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:30:44+08:00,402.1,14476165120,145014784,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:31:15+08:00,432.979,12150497280,2248142848,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:31:46+08:00,463.877,14005305344,573558784,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:32:16+08:00,494.764,11299827712,3277291520,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:32:47+08:00,525.621,13052784640,1507868672,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:33:18+08:00,556.496,14394089472,145551360,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_full_static_baseline__1800s,V12_M1,tailored_full_static_baseline,1800,2026-07-12T21:33:49+08:00,587.373,11709149184,2829545472,0,0,
