result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:16:59+08:00,0.239,18976751616,52637696,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:17:30+08:00,30.965,18986041344,64212992,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:18:00+08:00,61.701,18972844032,64937984,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:18:31+08:00,92.43,18905522176,99168256,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:19:02+08:00,123.204,18924371968,86892544,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:19:33+08:00,153.939,18910801920,90439680,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:20:03+08:00,184.657,18905112576,92438528,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:20:34+08:00,215.38,18877870080,94846976,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:21:05+08:00,246.103,18896654336,93904896,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:21:36+08:00,276.807,18883915776,93753344,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:22:06+08:00,307.516,18903322624,96165888,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:22:37+08:00,338.253,18913636352,95113216,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:23:08+08:00,368.971,18676756480,97914880,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:23:38+08:00,399.74,18678616064,97316864,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__tailored_static_leaf_no_callback__g15cc4f00effb8770__300s,high_imbalance_seed3201,tailored_static_leaf_no_callback,300,2026-07-13T15:24:09+08:00,430.49,18761261056,98816000,0,0,
