result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:21:00+08:00,0.244,17374232576,7176192,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:21:31+08:00,30.969,17125322752,115830784,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:22:02+08:00,61.684,17346654208,45105152,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:22:32+08:00,92.462,17280049152,40620032,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:23:03+08:00,123.2,16999350272,253923328,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:23:34+08:00,153.963,17173942272,147628032,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:24:05+08:00,184.686,17340923904,45248512,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:24:35+08:00,215.457,16982872064,253861888,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:25:06+08:00,246.185,17190735872,144621568,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:25:37+08:00,276.934,17161003008,101548032,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:26:08+08:00,307.65,17213972480,336990208,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:26:38+08:00,338.405,17257889792,102182912,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:27:09+08:00,369.122,17072771072,470265856,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:27:40+08:00,399.876,15491133440,1910562816,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:28:11+08:00,430.613,16841428992,510181376,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:28:41+08:00,461.309,13846855680,3550941184,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:29:12+08:00,492.042,15452999680,2053541888,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_route_cutset_callback__900s,V12_M1,tailored_route_cutset_callback,900,2026-07-12T11:29:43+08:00,522.767,16463085568,1035988992,0,0,
