result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__1800s,moderate_seed3302,tailored_static_no_callback,1800,2026-07-13T04:03:20+08:00,0.24,18508349440,6881280,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__1800s,moderate_seed3302,tailored_static_no_callback,1800,2026-07-13T04:03:51+08:00,30.939,18735984640,78209024,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__1800s,moderate_seed3302,tailored_static_no_callback,1800,2026-07-13T04:04:22+08:00,61.647,18429718528,122683392,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__1800s,moderate_seed3302,tailored_static_no_callback,1800,2026-07-13T04:04:52+08:00,92.411,18386829312,149721088,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__1800s,moderate_seed3302,tailored_static_no_callback,1800,2026-07-13T04:05:23+08:00,123.128,18285490176,244404224,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__1800s,moderate_seed3302,tailored_static_no_callback,1800,2026-07-13T04:05:54+08:00,153.854,18271277056,244690944,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__1800s,moderate_seed3302,tailored_static_no_callback,1800,2026-07-13T04:06:25+08:00,184.551,18318704640,254869504,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__1800s,moderate_seed3302,tailored_static_no_callback,1800,2026-07-13T04:06:55+08:00,215.299,18285588480,255111168,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__1800s,moderate_seed3302,tailored_static_no_callback,1800,2026-07-13T04:07:26+08:00,246.019,18393964544,253845504,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__1800s,moderate_seed3302,tailored_static_no_callback,1800,2026-07-13T04:07:57+08:00,276.729,18375258112,244641792,0,0,
