result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:50:54+08:00,0.235,18164621312,47517696,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:51:25+08:00,30.972,18139754496,48840704,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:51:55+08:00,61.679,18146885632,53624832,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:52:26+08:00,92.396,18151800832,68472832,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:52:57+08:00,123.097,18154438656,69369856,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:53:28+08:00,153.829,18136002560,69779456,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:53:58+08:00,184.561,18122706944,71118848,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:54:29+08:00,215.263,18123165696,74342400,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:55:00+08:00,245.981,18131431424,70987776,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:55:30+08:00,276.726,18110226432,76312576,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:56:01+08:00,307.428,18118881280,76423168,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:56:32+08:00,338.122,18104733696,79339520,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:57:03+08:00,368.849,18118823936,79548416,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:57:33+08:00,399.563,18115276800,81555456,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:58:04+08:00,430.259,18119479296,85581824,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:58:35+08:00,460.959,18118508544,86487040,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,tight_T_seed3102,plain_fixed_interval_mip,900,2026-07-12T06:59:05+08:00,491.671,18110705664,89284608,0,0,
