result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,2026-07-12T09:46:18+08:00,0.234,17976483840,7208960,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,2026-07-12T09:46:48+08:00,30.967,17878614016,643768320,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,2026-07-12T09:47:19+08:00,61.69,17293574144,511324160,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,2026-07-12T09:47:50+08:00,92.439,17654910976,183107584,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,2026-07-12T09:48:20+08:00,123.126,17789382656,666169344,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,2026-07-12T09:48:51+08:00,153.848,17829588992,362172416,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,2026-07-12T09:49:22+08:00,184.542,17877737472,99336192,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,2026-07-12T09:49:53+08:00,215.238,17860952064,26292224,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,2026-07-12T09:50:23+08:00,245.963,17918160896,71634944,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,2026-07-12T09:50:54+08:00,276.672,17936244736,53846016,0,0,
