result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:16:28+08:00,0.373,13795721216,7249920,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:16:59+08:00,31.254,13708886016,289796096,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:17:30+08:00,62.148,13675003904,102047744,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:18:01+08:00,93.045,13406527488,625934336,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:18:32+08:00,123.958,13688688640,173051904,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:19:02+08:00,154.854,13372694528,209739776,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:19:33+08:00,185.757,13684961280,135049216,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:20:04+08:00,216.652,13555798016,313896960,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:20:35+08:00,247.579,13639364608,95752192,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:21:06+08:00,278.504,13619171328,97648640,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:21:37+08:00,309.426,13185622016,362835968,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:22:08+08:00,340.323,13670748160,46206976,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:22:39+08:00,371.23,13479305216,10768384,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:23:10+08:00,402.182,13671174144,46096384,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:23:41+08:00,433.105,11822182400,2122272768,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:24:12+08:00,463.999,13676789760,428068864,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:24:42+08:00,494.867,11001556992,3107012608,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:25:13+08:00,525.749,12665819136,1349193728,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:25:44+08:00,556.648,13814349824,239255552,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:26:15+08:00,587.553,11334340608,2694520832,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:26:46+08:00,618.409,12619251712,1429590016,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:27:17+08:00,649.29,13976997888,71708672,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:27:48+08:00,680.184,11263676416,2745012224,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:28:19+08:00,711.065,12755910656,1190313984,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:28:50+08:00,741.939,11803750400,2120593408,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:29:20+08:00,772.816,13476962304,422199296,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:29:51+08:00,803.673,10748170240,3166248960,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:30:22+08:00,834.546,12205219840,1691869184,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:30:53+08:00,865.398,13329285120,554434560,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:31:24+08:00,896.272,10790731776,3088113664,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__V12_M1__tailored_static_no_callback__1800s,V12_M1,tailored_static_no_callback,1800,2026-07-12T20:31:55+08:00,927.16,12880138240,1586745344,0,0,
