result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,high_imbalance_seed3202,tailored_callback_telemetry_only,1800,2026-07-12T23:47:50+08:00,0.263,19100635136,7155712,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,high_imbalance_seed3202,tailored_callback_telemetry_only,1800,2026-07-12T23:48:21+08:00,30.988,18842689536,243056640,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,high_imbalance_seed3202,tailored_callback_telemetry_only,1800,2026-07-12T23:48:51+08:00,61.707,18882863104,55443456,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,high_imbalance_seed3202,tailored_callback_telemetry_only,1800,2026-07-12T23:49:22+08:00,92.448,18863656960,243982336,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,high_imbalance_seed3202,tailored_callback_telemetry_only,1800,2026-07-12T23:49:53+08:00,123.16,18975969280,213762048,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,high_imbalance_seed3202,tailored_callback_telemetry_only,1800,2026-07-12T23:50:23+08:00,153.904,18855485440,244334592,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,high_imbalance_seed3202,tailored_callback_telemetry_only,1800,2026-07-12T23:50:54+08:00,184.628,18889732096,150327296,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,high_imbalance_seed3202,tailored_callback_telemetry_only,1800,2026-07-12T23:51:25+08:00,215.416,18829922304,244600832,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,high_imbalance_seed3202,tailored_callback_telemetry_only,1800,2026-07-12T23:51:56+08:00,246.125,18888040448,177086464,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,high_imbalance_seed3202,tailored_callback_telemetry_only,1800,2026-07-12T23:52:26+08:00,276.849,18720088064,193478656,0,0,
