result_package,fresh_run,source_round,run_id,instance,variant,budget_seconds,sample_time,elapsed_seconds,free_memory_bytes,process_tree_working_set_bytes,cplex_process_count,exactebrp_process_count,solver_process_detail
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s,high_imbalance_seed3201,plain_fixed_interval_mip,300,2026-07-13T15:11:57+08:00,0.239,18907230208,44601344,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s,high_imbalance_seed3201,plain_fixed_interval_mip,300,2026-07-13T15:12:27+08:00,30.984,18905702400,51216384,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s,high_imbalance_seed3201,plain_fixed_interval_mip,300,2026-07-13T15:12:58+08:00,61.684,18898173952,68669440,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s,high_imbalance_seed3201,plain_fixed_interval_mip,300,2026-07-13T15:13:29+08:00,92.389,18875244544,87896064,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s,high_imbalance_seed3201,plain_fixed_interval_mip,300,2026-07-13T15:14:00+08:00,123.103,18872721408,89899008,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s,high_imbalance_seed3201,plain_fixed_interval_mip,300,2026-07-13T15:14:30+08:00,153.832,18874757120,90718208,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s,high_imbalance_seed3201,plain_fixed_interval_mip,300,2026-07-13T15:15:01+08:00,184.547,18847621120,94261248,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s,high_imbalance_seed3201,plain_fixed_interval_mip,300,2026-07-13T15:15:32+08:00,215.257,18933080064,94695424,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s,high_imbalance_seed3201,plain_fixed_interval_mip,300,2026-07-13T15:16:02+08:00,245.96,18922045440,96944128,0,0,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__high_imbalance_seed3201__plain_fixed_interval_mip__g15cc4f00effb8770__300s,high_imbalance_seed3201,plain_fixed_interval_mip,300,2026-07-13T15:16:33+08:00,276.654,18922287104,99897344,0,0,
