run_id,node_uid,parent_uid,event,row_attachment_mode,theoretical_full_rows,theoretical_full_bounds,inherited_rows,inherited_bounds,exact_duplicate_rows_omitted,identical_bounds_omitted,dominance_omissions,delta_rows_attached,delta_bounds_attached,row_factory_seconds,families,aggregate_signature,status,failure_reason
stage4__high_imbalance_seed6202__s0_cplex__300s,1,0,branch_bounds_only,full-inherited-pack,7300,102,0,0,0,0,0,0,101,0.15809480000000001,direct_gini_cap|direct_gini_floor|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|penalty_lower_bound_closure|sp_product_mccormick|sp_product_objective_estimator_paper_safe|variable_s_low_gini_centering,1bb79d9f7a456832,passed,
stage4__high_imbalance_seed6202__s0_cplex__300s,2,0,branch_bounds_only,full-inherited-pack,7300,102,0,0,0,0,0,0,101,0.12199,direct_gini_cap|direct_gini_floor|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|penalty_lower_bound_closure|sp_product_mccormick|sp_product_objective_estimator_paper_safe|variable_s_low_gini_centering,f17d5516a72f42dc,passed,
stage4__high_imbalance_seed6202__s0_cplex__300s,1,0,deferred_first_relaxation_attach,full-inherited-pack,7300,102,0,0,0,0,0,7300,101,0.15712789999999999,direct_gini_cap|direct_gini_floor|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|penalty_lower_bound_closure|sp_product_mccormick|sp_product_objective_estimator_paper_safe|variable_s_low_gini_centering,1bb79d9f7a456832,passed,
stage4__high_imbalance_seed6202__s0_cplex__300s,2,0,deferred_first_relaxation_attach,full-inherited-pack,7300,102,0,0,0,0,0,7300,101,0.122504,direct_gini_cap|direct_gini_floor|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|penalty_lower_bound_closure|sp_product_mccormick|sp_product_objective_estimator_paper_safe|variable_s_low_gini_centering,f17d5516a72f42dc,passed,
stage4__high_imbalance_seed6202__s0_cplex__300s,3,2,branch_bounds_only,full-inherited-pack,7300,102,0,0,0,0,0,0,101,0.1572732,direct_gini_cap|direct_gini_floor|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|penalty_lower_bound_closure|sp_product_mccormick|sp_product_objective_estimator_paper_safe|variable_s_low_gini_centering,e5e2f092380abe8d,passed,
stage4__high_imbalance_seed6202__s0_cplex__300s,4,2,branch_bounds_only,full-inherited-pack,7300,102,0,0,0,0,0,0,101,0.12079670000000001,direct_gini_cap|direct_gini_floor|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|penalty_lower_bound_closure|sp_product_mccormick|sp_product_objective_estimator_paper_safe|variable_s_low_gini_centering,1330683e5e6a734e,passed,
stage4__high_imbalance_seed6202__s0_cplex__300s,3,2,deferred_first_relaxation_attach,full-inherited-pack,7300,102,0,0,0,0,0,7300,101,0.15667120000000001,direct_gini_cap|direct_gini_floor|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|penalty_lower_bound_closure|sp_product_mccormick|sp_product_objective_estimator_paper_safe|variable_s_low_gini_centering,e5e2f092380abe8d,passed,
stage4__high_imbalance_seed6202__s0_cplex__300s,5,3,branch_bounds_only,full-inherited-pack,7300,102,0,0,0,0,0,0,101,0.207234,direct_gini_cap|direct_gini_floor|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|penalty_lower_bound_closure|sp_product_mccormick|sp_product_objective_estimator_paper_safe|variable_s_low_gini_centering,3fb7317036cfae0d,passed,
stage4__high_imbalance_seed6202__s0_cplex__300s,6,3,branch_bounds_only,full-inherited-pack,7300,102,0,0,0,0,0,0,101,0.16806989999999999,direct_gini_cap|direct_gini_floor|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|penalty_lower_bound_closure|sp_product_mccormick|sp_product_objective_estimator_paper_safe|variable_s_low_gini_centering,9faf8cf7cefbe751,passed,
stage4__high_imbalance_seed6202__s0_cplex__300s,4,2,deferred_first_relaxation_attach,full-inherited-pack,7300,102,0,0,0,0,0,7300,101,0.1198728,direct_gini_cap|direct_gini_floor|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|penalty_lower_bound_closure|sp_product_mccormick|sp_product_objective_estimator_paper_safe|variable_s_low_gini_centering,1330683e5e6a734e,passed,
