run_id,child_uid,parent_uid,sibling_uid,creation_time,first_process_time,delay_seconds,creation_node_count,first_process_node_count,delay_processed_nodes,child_estimate,domain_estimate,estimate_lift,estimate_mode
stage4__high_imbalance_seed6202__s0_cplex__300s,1,0,2,161.04248029999999,161.04700399999999,0.0045236999999929139,0,1,1,8.0563754991343277,1.2209689333708884,0,parent-copy
stage4__high_imbalance_seed6202__s0_cplex__300s,2,0,1,161.04248029999999,173.7601281,12.717647800000009,0,2,2,8.0563754991343277,1.7109689333708884,0,parent-copy
stage4__high_imbalance_seed6202__s0_cplex__300s,3,2,4,179.2327612,179.23948909999999,0.0067278999999871303,2,3,1,8.1730149758011805,1.7109689333708884,0,parent-copy
stage4__high_imbalance_seed6202__s0_cplex__300s,4,2,3,179.2327612,187.32993669999999,8.0971754999999916,2,4,2,8.1730149758011805,1.9559689333708885,0,parent-copy
stage4__high_imbalance_seed6202__s0_cplex__300s,5,3,6,185.27910729999999,191.6997815,6.4206742000000077,3,5,2,8.1986643595678679,1.7109689333708884,0,parent-copy
stage4__high_imbalance_seed6202__s0_cplex__300s,6,3,5,185.27910729999999,222.10571630000001,36.826609000000019,3,6,3,8.1986643595678679,1.8334689333708885,0,parent-copy
stage4__high_imbalance_seed6202__s0_cplex__300s,11,6,12,225.3766813,225.38886479999999,0.012183499999991909,6,7,1,8.2166833930632528,1.8334689333708885,0,parent-copy
stage4__high_imbalance_seed6202__s0_cplex__300s,12,6,11,225.3766813,230.668915,5.292233699999997,6,8,2,8.2166833930632528,1.8947189333708885,0,parent-copy
stage4__high_imbalance_seed6202__s0_cplex__300s,13,11,14,227.96160750000001,237.9205078,9.9589002999999821,7,9,2,8.2261779011333953,1.8334689333708885,0,parent-copy
stage4__high_imbalance_seed6202__s0_cplex__300s,14,11,13,227.96160750000001,246.38390100000001,18.422293499999995,7,10,3,8.2261779011333953,1.8640939333708886,0,parent-copy
stage4__high_imbalance_seed6202__s0_cplex__300s,19,14,20,248.56520459999999,248.6356528,0.070448200000015504,10,11,1,8.2277980489774265,1.8640939333708886,0,parent-copy
