run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
stage4__high_imbalance_seed6202__s0_cplex__300s,0.13842299999999999,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage4__high_imbalance_seed6202__s0_cplex__300s,0.1390236,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage4__high_imbalance_seed6202__s0_cplex__300s,159.39693009999999,0,1,87040,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage4__high_imbalance_seed6202__s0_cplex__300s,252.56162409999999,12,11,141621,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
