decision_sequence,K0,tau,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho_I,score_tolerance,selected_action,native_target,deterministic_reason,coverage_update
1,1,0.080000000000000002,"L0","",0,0,0.020382503842219304,0.012342248812041526,0.012342248812041535,0.016769618060287459,0.020382503842219304,0.0080402550301777783,1.0787739129329898e-15,0.55065035022254005,1.0787739129329898e-15,0.55065035022254005,1.0787739129329898e-15,0.27532517511127058,2.97013616483746e-16,0.2905655102831356,1.2437416435398609e-05,"exact-close",,"adaptive_mass_no_strict_child_improvement","parent_coverage_retained"
