parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L2,0.589563,L2.0,0.595217,0,L2.1,0.657203,0,0.595217,1e-07,"current_normalized_child_gain_reaches_rho"
L2.0,0.657214,L2.0.0,0,1,L2.0.1,0.625983,0,0.625983,1e-07,"current_complete_child_infeasibility"
L2.1,0.660352,L2.1.0,0.657203,0,L2.1.1,0.697716,0,0.657203,1e-07,"current_child_gain_not_strict"
