sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",1199.9991993000001,1194.9991993000001,"absolute process deadline origin"
1,0.0010405,"instance_parsing_start","start",1199.9989596999999,1194.9989596,"E:\codes\ExactEBRP\reference\heldout_round31\V20_M3\round31_sealed_high_imbalance_V20_seed1968399862.txt"
2,0.0019808999999999998,"instance_parsing_complete","complete",1199.9980192,1194.9980192,"instance=round31_sealed_high_imbalance_V20_seed1968399862.txt"
3,0.0022228,"initial_model_data_preprocessing_complete","complete",1199.9977773000001,1194.9977773000001,"instance data initialized; empty-route incumbent independently verified"
4,0.0026348000000000001,"hga_start","start",1199.9973653,1194.9973653,"label=primary_hga;native_generation_stagnation_hga"
5,14.075842099999999,"hga_generation_loop_complete","complete",1185.9241581000001,1180.924158,"label=primary_hga;generations=2017;no_improve=2000"
6,14.078931499999999,"hga_best_solution_extraction_start","start",1185.9210688000001,1180.9210685999999,"label=primary_hga"
7,14.0792749,"hga_best_solution_extraction_complete","complete",1185.9207253,1180.9207251,"label=primary_hga"
8,14.0795157,"hga_route_decoding_start","start",1185.9204844000001,1180.9204844000001,"label=primary_hga"
9,14.0803481,"hga_route_decoding_complete","complete",1185.9196520999999,1180.9196519,"label=primary_hga"
10,14.080569799999999,"independent_hga_verification_start","start",1185.9194304,1180.9194302999999,"label=primary_hga"
11,14.080773900000001,"independent_hga_verification_complete","complete",1185.9192263,1180.9192261999999,"label=primary_hga;feasible=true"
12,14.086737299999999,"improving_gini_range_construction_complete","complete",1185.9132628,1180.9132628,"lower=0.000000;upper=0.950000;complete=true"
13,14.0868772,"exact_phase_start","start",1185.9131228000001,1180.9131228000001,"arm=round31-nonblocking-native-bound"
14,14.0869935,"connectivity_flow_preparation_complete","complete",1185.9130064999999,1180.9130064999999,"variant=round20-current"
15,14.093747499999999,"gurobi_environment_creation","complete",1185.9062527999999,1180.9062524999999,"fixed_interval_backend"
16,14.0941276,"external_backend_creation","complete",1185.9058726000001,1180.9058725,"backend=gurobi;arm=C6-CANDIDATE"
17,14.0949677,"external_artifact_directory_creation","complete",1185.9050325000001,1180.9050324,"E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage6__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__1200s\external"
18,14.096046400000001,"first_tree_ledger_opened","complete",1185.9039537000001,1180.9039537000001,"E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage6__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__1200s\external\paper_tree_events.csv"
19,14.0961815,"first_external_tree_event","start",1185.9038186,1180.9038186,"scheduler_select_next"
20,14.096276700000001,"root_canonical_model_construction_start","start",1185.9037232999999,1180.9037232999999,"leaf=L0"
21,14.0963539,"first_interval_model_build","start",1185.9036461999999,1180.9036461999999,"leaf=L0"
22,14.202227000000001,"static_row_factory_preparation_complete","complete",1185.797773,1180.797773,"canonical strengthened interval row factory"
23,14.2023609,"root_canonical_model_construction_complete","complete",1185.7976392,1180.7976392,"leaf=L0"
24,14.2024522,"first_interval_model_build_complete","complete",1185.7975478000001,1180.7975478000001,"leaf=L0"
25,14.2025466,"first_lp_optimize_launch","start",1185.7974535000001,1180.7974535000001,"leaf=L0"
26,148.29312669999999,"final_result_serialization_start","start",1051.7068733999999,1046.7068733000001,""
27,148.29407570000001,"final_result_serialization_complete","complete",1051.7059242999999,1046.7059242999999,""
28,148.29415460000001,"process_exit","complete",1051.7058455000001,1046.7058454,"rc=0"
