leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,3583.96,0.000999928,0.000994944,0,0,0,0.0019863,ae48c56945c8166f44d9055e44f349a51d02255421f8c296fcb77a181f7b5d69,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"INFEASIBLE",0,3583.91,0.0139999,0.0359752,0,189,0,0.00671579,632b6fb7ca8ba199146a31e698219e3e4c2b2b47269b9a736dd9c7ca4e9f9719,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,3583.86,0.0170002,0.0446155,0,387,0,0.00671579,bfc7fddd076b3bd93722970faaabd4f3f7523291f71c8269ad26c49fe03a5822,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s\external\native_logs\L2_lp.gurobi.log"
L3,LP,"INFEASIBLE",0,3583.8,0.00100017,0.000465266,0,0,0,0.00671579,3192588547d0146c13533c580427093ca583886e61d096fa53a9b7d2a454e504,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s\external\native_logs\L3_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,3583.75,0.016,0.04383,0,355,0,0.00713491,acb3dc56187edd6e33ed3c7adb46d0f7eb2d41fe01cc31a19fcc8cccbd00e65c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"INFEASIBLE",0,3583.69,0.016,0.0477002,0,254,0,0.0074582,880a7e137d1f70003046dbff91d9e486578bd5bcbe49b681bf0abac9705818f5,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s\external\native_logs\L2.1_lp.gurobi.log"
L2.0.0,LP,"INFEASIBLE",0,3583.63,0.013,0.0379848,0,243,0,0.0074582,5ec87cbe393aee24b3a7dd55f9ec0988fe8de65efe89bb0aa27905d655aa18b7,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s\external\native_logs\L2.0.0_lp.gurobi.log"
L2.0.1,LP,"OPTIMAL",0,3583.56,0.0150001,0.0371727,0,318,0,0.00750619,cebb4bd1c125cc2dd320fbeefabec9220e2755c2e75d1857f8536233425e1bb1,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s\external\native_logs\L2.0.1_lp.gurobi.log"
L2.0.1.0,LP,"OPTIMAL",0,3583.5,0.016,0.0384658,0,327,0,0.00755091,2fb290de97baecfdb3e3525ce8e28d31a5f03a99d99a53b75047ea48bfde035e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s\external\native_logs\L2.0.1.0_lp.gurobi.log"
L2.0.1.1,LP,"OPTIMAL",0,3583.44,0.0139999,0.0320136,0,215,0,0.00755091,3cdde59f70a45d2b788aef2cc5ae1b8150ce54321b20cd521ace4322b89517c8,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s\external\native_logs\L2.0.1.1_lp.gurobi.log"
L2.0.1,MIP,"OPTIMAL",0,3583.42,0.00800014,0.0086522,1,45,0,0.00755091,cebb4bd1c125cc2dd320fbeefabec9220e2755c2e75d1857f8536233425e1bb1,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_tight_T_M1_Q30_seed1122319721__c6_hga_full__3600s\external\native_logs\L2.0.1_terminal_mip.gurobi.log"
