decision_sequence,K0,tau,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho_I,score_tolerance,selected_action,native_target,deterministic_reason,coverage_update
1,1,0.080000000000000002,"L0","",0,0,0.59208101743020614,0.11406632217227719,0.11488964266997945,0.36779844704493042,0.59208101743020614,0.47801469525792895,0.0017223748681157313,0.53080402629827839,0.0017223748681157313,0.53080402629827839,0.0017223748681157313,0.26626320058319708,0.00045860504498855656,0.30045458713324169,2.0919859658820806e-07,"native-target",0.11488964266997945,"adaptive_mass_score_below_tau_native_target","parent_coverage_retained"
2,1,0.080000000000000002,"L0","",0,0,0.59208101743020614,0.11798851478419806,0.11488964266997945,0.36779844704493042,0.59208101743020614,0.47409250264600811,-0.0065364292768250168,0.52692234293200502,0,0.52692234293200502,0,0.26346117146600251,0,0.30365005801366574,2.109293076994662e-07,"exact-close",,"adaptive_mass_no_strict_child_improvement","parent_coverage_retained"
