event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.0279067,0.048886360945876291,false,1e+100,true,0.0022162500000000034,0,0,0,3,1,MIP
1,0.031565000000000003,0.051643153035080575,true,1.0082232098520616,true,0.0022162500000000034,0,0,4.9406564584124654e-324,3,1,MIP
2,0.045045399999999999,0.079475541368910274,true,1.0082232098520616,true,0.30039011511780844,0,0,4.9406564584124654e-324,3,1,MIP
3,0.078532699999999997,0.11829903508095607,true,0.99876764851350308,true,0.3003901151178085,0,0,9.8813129168249309e-324,3,1,MIP
4,0.096291600000000005,0.15344034508973781,true,0.99876764851350308,true,0.34702186441542943,0,0,9.8813129168249309e-324,3,1,MIP
5,0.1036185,0.16060105868776889,true,0.9923799929291317,true,0.3485435580717739,0,0,1.4821969375237396e-323,3,1,MIP
6,0.110442,0.17421052258257727,true,0.9923799929291317,true,0.35865008663932452,0,0,1.4821969375237396e-323,3,1,MIP
7,0.14234630000000001,0.22048205054063361,true,0.9923799929291317,true,0.36444323273091261,0,0,1.4821969375237396e-323,3,1,MIP
8,0.14825440000000001,0.22615947193149588,true,0.9923799929291317,true,0.36660927902289764,0,0,1.4821969375237396e-323,3,1,MIP
9,0.1981677,0.28497436376809693,true,0.9923799929291317,true,0.36989049175825617,0,0,1.4821969375237396e-323,3,1,MIP
10,0.2043644,0.29100151226213222,true,0.98667975720050793,true,0.3706271596101926,0,0,1.9762625833649862e-323,3,1,MIP
11,0.24890080000000001,0.3446283092923178,true,0.98667975720050793,true,0.37157915956360854,0,0,1.9762625833649862e-323,3,1,MIP
12,0.2550577,0.35045482450663201,true,0.98667975720050793,true,0.3725579270747898,0,0,1.9762625833649862e-323,3,1,MIP
13,0.29228700000000002,0.39139029521069485,true,0.9608041837886343,true,0.37377370395187326,0,0,2.9643938750474793e-323,3,1,MIP
14,0.3241388,0.43116046492416998,true,0.9608041837886343,true,0.37555481584724199,0,0,2.9643938750474793e-323,3,1,MIP
15,0.33514430000000001,0.43806600265996165,true,0.86239817294491461,true,0.37572080678296571,0,0,6.9169190417774516e-323,3,1,MIP
16,0.33811629999999998,0.44298187927362664,true,0.86239817294491461,true,0.37603050680209044,0,0,6.9169190417774516e-323,3,1,MIP
17,0.37228650000000002,0.48962297440565683,true,0.86239817294491461,true,0.38961827860891296,0,0,6.9169190417774516e-323,3,1,MIP
18,0.37838880000000003,0.49483176170767079,true,0.86239817294491461,true,0.39000977287467331,0,0,6.9169190417774516e-323,3,1,MIP
19,0.38078030000000002,0.49874678780729248,true,0.86239817294491461,true,0.39082807805881575,0,0,6.9169190417774516e-323,3,1,MIP
20,0.40761340000000001,0.53234996203300078,true,0.86239817294491461,true,0.3928055388042172,0,0,6.9169190417774516e-323,3,1,MIP
21,0.41697420000000002,0.53784292367789766,true,0.85660293967783097,true,0.39291135428870422,0,0,8.3991159793011913e-323,3,1,MIP
22,0.42341319999999999,0.5510087702251234,true,0.85660293967783097,true,0.39291442065092241,0,0,8.3991159793011913e-323,3,1,MIP
23,0.44681779999999999,0.57664778403524175,true,0.85660293967783097,true,0.39295350775369453,0,0,8.3991159793011913e-323,3,1,MIP
24,0.45294329999999999,0.58159096955720635,true,0.85660293967783097,true,0.39343210740651208,0,0,8.3991159793011913e-323,3,1,MIP
25,0.48089969999999999,0.61392517763838961,true,0.85660293967783097,true,0.39417204167487357,0,0,8.3991159793011913e-323,3,1,MIP
26,0.48666700000000002,0.61831191819806519,true,0.85660293967783097,true,0.39419362109507522,0,0,8.3991159793011913e-323,3,1,MIP
27,0.4882244,0.62060100326032686,true,0.85660293967783097,true,0.39425918393819848,0,0,8.3991159793011913e-323,3,1,MIP
28,0.51189209999999996,0.64639395652009446,true,0.85660293967783097,true,0.39427021551205405,0,0,8.3991159793011913e-323,3,1,MIP
29,0.61293730000000002,0.77254396799321046,true,0.85660293967783097,true,0.39427021551205405,0,2,8.3991159793011913e-323,3,1,MIP
30,0.66493369999999996,0.87501616485790024,true,0.85660293967783097,true,0.40348234176948733,3,5,8.3991159793011913e-323,3,1,MIP
31,0.66632460000000004,0.87774598186571418,true,0.85660293967783097,true,0.40481364553587429,4,6,8.3991159793011913e-323,3,1,MIP
32,0.66877759999999997,0.88270712609364133,true,0.85660293967783097,true,0.40489314761390111,5,7,8.3991159793011913e-323,3,1,MIP
33,0.74823919999999999,1.0098520348706663,true,0.786144420172459,true,0.40489314761390111,20,22,1.1363509854348671e-322,3,1,MIP
34,0.80661629999999995,1.1051971138973669,true,0.786144420172459,true,0.40610479349723566,38,30,1.1363509854348671e-322,3,1,MIP
35,0.8485914,1.1901181732423618,true,0.786144420172459,true,0.40741349806696575,39,31,1.1363509854348671e-322,3,1,MIP
36,0.8523811,1.1949850704457945,true,0.786144420172459,true,0.42893361241785299,40,32,1.1363509854348671e-322,3,1,MIP
37,0.95313639999999999,1.3946565177617967,true,0.786144420172459,true,0.42893361241785299,62,54,1.1363509854348671e-322,3,1,MIP
38,1.0532935000000001,1.5769396215141742,true,0.786144420172459,true,0.42893361241785299,101,89,1.1363509854348671e-322,3,1,MIP
39,1.1461847999999999,1.7127825745572245,true,0.77066543330005954,true,0.44821098060714581,130,104,1.432790372939615e-322,3,1,MIP
40,1.2425089,1.8727049450432782,true,0.77066543330005954,true,0.44964202731665209,188,152,1.432790372939615e-322,3,1,MIP
41,1.3429,2.0341847495679923,true,0.77066543330005954,true,0.44964202731665209,260,218,1.432790372939615e-322,3,1,MIP
42,1.3628491,2.0519639746663105,true,0.75321391469103638,true,0.44964202731665209,262,220,1.5810100666919889e-322,3,1,MIP
43,1.3677318000000001,2.0559633607871604,true,0.73920034520896882,true,0.44964202731665209,267,209,1.6304166312761136e-322,3,1,MIP
44,1.4050125,2.1207021188765389,true,0.73463729428122315,true,0.46308711159538457,273,199,1.6798231958602383e-322,3,1,MIP
45,1.4543895,2.2097986895620148,true,0.73463729428122315,true,0.46438492364324319,295,211,1.6798231958602383e-322,3,1,MIP
46,1.5545217,2.3739799255992882,true,0.73463729428122315,true,0.46438492364324319,328,242,1.6798231958602383e-322,3,1,MIP
47,1.6173111,2.4705798587082572,true,0.73463729428122315,true,0.47080002830634488,338,242,1.6798231958602383e-322,3,1,MIP
48,1.7334132,2.6671228173615011,true,0.73463729428122315,true,0.47254604589823934,379,267,1.6798231958602383e-322,3,1,MIP
49,1.8433681,2.8498910810273657,true,0.73463729428122315,true,0.47461302664661692,411,285,1.6798231958602383e-322,3,1,MIP
50,1.9434885,3.010529197869845,true,0.73463729428122315,true,0.47461302664661692,446,320,1.6798231958602383e-322,3,1,MIP
51,2.0579592,3.1759566101586856,true,0.73463729428122315,true,0.47461302664661692,494,346,1.6798231958602383e-322,3,1,MIP
52,2.0612786999999999,3.183543475219456,true,0.73463729428122315,true,0.47559166527986713,495,347,1.6798231958602383e-322,3,1,MIP
53,2.1798449,3.4026536423198377,true,0.73463729428122315,true,0.47559166527986713,548,387,1.6798231958602383e-322,3,1,MIP
54,2.1972019,3.4383994915519307,true,0.73463729428122315,true,0.48870701948849959,549,388,1.6798231958602383e-322,3,1,MIP
55,2.2984502999999998,3.5944955742806588,true,0.73463729428122315,true,0.48870701948849959,587,422,1.6798231958602383e-322,3,1,MIP
56,2.3599353000000001,3.664746582578478,true,0.73112851169193749,true,0.48870701948849959,595,407,1.7786363250284876e-322,3,1,MIP
57,2.3637106999999999,3.6732313554447247,true,0.73112851169193749,true,0.48908738446548378,596,408,1.7786363250284876e-322,3,1,MIP
58,2.5334099999999999,3.9895545145545435,true,0.7268369350949464,true,0.48908738446548378,610,404,1.8774494541967369e-322,3,1,MIP
59,2.7077694000000001,4.2443159121739855,true,0.7268369350949464,true,0.48908738446548378,612,405,1.8774494541967369e-322,3,1,MIP
60,2.8249042000000002,4.412988409520012,true,0.7268369350949464,true,0.48908738446548378,616,408,1.8774494541967369e-322,3,1,MIP
61,2.9285450000000002,4.5469703950561344,true,0.7268369350949464,true,0.48908738446548378,618,409,1.8774494541967369e-322,3,1,MIP
62,3.0387317999999999,4.681332873967901,true,0.7268369350949464,true,0.48908738446548378,620,411,1.8774494541967369e-322,3,1,MIP
63,3.4025873,5.2973225618715833,true,0.7268369350949464,true,0.48908738446548378,622,412,1.8774494541967369e-322,3,1,MIP
64,3.5086331999999998,5.4567322249671246,true,0.7268369350949464,true,0.48908738446548378,626,416,1.8774494541967369e-322,3,1,MIP
65,3.6132217,5.6205767401459079,true,0.7268369350949464,true,0.48908738446548378,626,416,1.8774494541967369e-322,3,1,MIP
66,3.7555885999999998,5.8268079277930598,true,0.7268369350949464,true,0.48908738446548378,632,420,1.8774494541967369e-322,3,1,MIP
67,3.8894712,6.0272394915163057,true,0.7268369350949464,true,0.48908738446548378,636,423,1.8774494541967369e-322,3,1,MIP
68,4.0121850999999999,6.1921997905805295,true,0.7268369350949464,true,0.48908738446548378,638,424,1.8774494541967369e-322,3,1,MIP
69,4.0257075000000002,6.209629078611016,true,0.72499021946994646,true,0.48908738446548378,639,403,1.9268560187808615e-322,3,1,MIP
70,4.1313236,6.3499169467178769,true,0.72499021946994646,true,0.48908738446548378,640,404,1.9268560187808615e-322,3,1,MIP
71,4.9554748000000002,7.8294844067871399,true,0.72499021946994646,true,0.48908738446548378,642,405,1.9268560187808615e-322,3,1,MIP
72,4.9749999046325684,7.8617718233096525,true,0.72499021946994646,true,0.48908738446548378,643,0,10,-1,-1,solver_final
