generation,elapsed_seconds,best_fitness,strict_improvement
0,0.0024145,-2.5012709852217876,true
1,0.0039746,-2.5012709852217876,false
2,0.0056806000000000001,-2.5012709852217876,false
3,0.0066769000000000004,-2.5012709852217876,false
4,0.0078784000000000007,-2.5012709852217876,false
5,0.0094526999999999996,-2.5012709852217876,false
6,0.0103199,-2.5011685062793672,true
7,0.011859,-2.5011685062793672,false
8,0.0129254,-2.5011685062793672,false
9,0.014445700000000001,-2.5011685062793672,false
10,0.015739199999999998,-2.5011685062793672,false
11,0.0175909,-2.5011685062793672,false
12,0.019012600000000001,-2.5011685062793672,false
13,0.021645500000000002,-2.5011685062793672,false
14,0.025128500000000002,-2.5011685062793672,false
15,0.0269381,-2.5011685062793672,false
16,0.031163,-2.5011685062793672,false
17,0.033525699999999999,-2.5011685062793672,false
18,0.037113100000000003,-2.5011685062793672,false
19,0.039380699999999998,-2.5011685062793672,false
20,0.042892399999999997,-2.5011685062793672,false
21,0.044806400000000003,-2.5011685062793672,false
22,0.047233900000000002,-2.5011685062793672,false
23,0.049484300000000002,-2.5011685062793672,false
24,0.051062299999999998,-2.5011685062793672,false
25,0.052209999999999999,-2.5011685062793672,false
26,0.054755400000000003,-2.5011685062793672,false
27,0.0561498,-2.5011685062793672,false
28,0.058848900000000003,-2.5011685062793672,false
29,0.061581299999999999,-2.5011685062793672,false
30,0.064163399999999995,-2.5011685062793672,false
31,0.066385399999999997,-2.5011685062793672,false
32,0.067838700000000002,-2.5011685062793672,false
33,0.069502900000000006,-2.5011685062793672,false
34,0.072004799999999994,-2.5011685062793672,false
35,0.073932700000000004,-2.5011685062793672,false
36,0.075597600000000001,-2.5011685062793672,false
37,0.077126399999999998,-2.5011685062793672,false
38,0.080581,-2.5011685062793672,false
39,0.084561899999999995,-2.5011685062793672,false
40,0.086443599999999995,-2.5011685062793672,false
41,0.088386999999999993,-2.5011685062793672,false
42,0.091708100000000001,-2.5011685062793672,false
43,0.094478099999999995,-2.5011685062793672,false
44,0.0982354,-2.5011685062793672,false
45,0.1007789,-2.5011685062793672,false
46,0.1028313,-2.5011685062793672,false
47,0.1042182,-2.5011685062793672,false
48,0.1063602,-2.5011685062793672,false
49,0.10768129999999999,-2.5011685062793672,false
50,0.1098249,-2.5011685062793672,false
51,0.11268209999999999,-2.5011685062793672,false
52,0.1153592,-2.5011685062793672,false
53,0.117366,-2.5011685062793672,false
54,0.119187,-2.5011685062793672,false
55,0.1206438,-2.5011685062793672,false
56,0.122376,-2.5011685062793672,false
57,0.12314070000000001,-2.5011685062793672,false
58,0.12740560000000001,-2.5011685062793672,false
59,0.129305,-2.5011685062793672,false
60,0.13206129999999999,-2.5011685062793672,false
61,0.133795,-2.5011685062793672,false
62,0.13537869999999999,-2.5011685062793672,false
63,0.13836689999999999,-2.5011685062793672,false
64,0.1415149,-2.5011685062793672,false
65,0.1449464,-2.5011685062793672,false
66,0.147865,-2.5011685062793672,false
67,0.1494335,-2.5011685062793672,false
68,0.15186839999999999,-2.5011685062793672,false
69,0.1537084,-2.5011685062793672,false
70,0.1568194,-2.5011685062793672,false
71,0.1580327,-2.5011685062793672,false
72,0.15849299999999999,-2.5011685062793672,false
73,0.16002069999999999,-2.5011685062793672,false
74,0.16198870000000001,-2.5011685062793672,false
75,0.16402910000000001,-2.5011685062793672,false
76,0.1653876,-2.5011685062793672,false
77,0.1680265,-2.5011685062793672,false
78,0.1702765,-2.5011685062793672,false
79,0.17219970000000001,-2.5011685062793672,false
80,0.17359169999999999,-2.5011685062793672,false
81,0.17490829999999999,-2.5011685062793672,false
82,0.1759675,-2.5011685062793672,false
83,0.17831620000000001,-2.5011685062793672,false
84,0.1798643,-2.5011685062793672,false
85,0.18143719999999999,-2.5011685062793672,false
86,0.18351870000000001,-2.5011685062793672,false
87,0.18446129999999999,-2.5011685062793672,false
88,0.185643,-2.5011685062793672,false
89,0.18696119999999999,-2.5011685062793672,false
90,0.18943380000000001,-2.5011685062793672,false
91,0.1906196,-2.5011685062793672,false
92,0.192442,-2.5011685062793672,false
93,0.1939246,-2.5011685062793672,false
94,0.1973569,-2.5011685062793672,false
95,0.1992099,-2.5011685062793672,false
96,0.2011194,-2.5011685062793672,false
97,0.20306199999999999,-2.5011685062793672,false
98,0.2053179,-2.5011685062793672,false
99,0.20778289999999999,-2.5011685062793672,false
100,0.20950969999999999,-2.5011685062793672,false
101,0.21162719999999999,-2.5011685062793672,false
102,0.2126749,-2.5011685062793672,false
103,0.2144713,-2.5011685062793672,false
104,0.21643309999999999,-2.5011685062793672,false
105,0.21829129999999999,-2.5011685062793672,false
