leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,base_lower_bound,lower_bound,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,terminal_mip_started,closure_source,lower_bound_sources
L0,"",0,-1,0,0.042214334149231668,0,0.057144635390030694,replaced,1,1,0,0.057144635390030694,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L1,"",0,-1,0.042214334149231668,0.084428668298463336,0.042214334149231668,0.083514114925258745,replaced,1,1,0,0.083514114925258745,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L2,"",0,-1,0.084428668298463336,0.126643002447695,0.084428668298463336,0.084428668298463336,open,0,0,0,0,0,"","objective_nonnegative_penalty_G_floor"
L3,"",0,-1,0.126643002447695,0.16885733659692667,0.126643002447695,0.126643002447695,open,0,0,0,0,0,"","objective_nonnegative_penalty_G_floor"
L0.0,"L0",1,0,0,0.021107167074615834,0.06615752602729702,0.06615752602729702,replaced,1,1,0,0.06615752602729702,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.1,"L0",1,1,0.021107167074615834,0.042214334149231668,0.070914965519364548,0.070914965519364548,replaced,1,1,0,0.070914965519364548,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L1.0,"L1",1,0,0.042214334149231668,0.063321501223847498,0.083808755632976184,0.083808755632976184,open,1,1,0,0.083808755632976184,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L1.1,"L1",1,1,0.063321501223847498,0.084428668298463336,0.10044978137690469,0.10044978137690469,open,1,1,0,0.10044978137690469,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.0,"L0.0",2,0,0,0.010553583537307917,0.06615752602729702,0.16885733659692667,empty,1,0,1,0,0,"complete_child_lp_infeasible","inherited_parent_lp_bound"
L0.0.1,"L0.0",2,1,0.010553583537307917,0.021107167074615834,0.072297673022583803,0.072297673022583803,replaced,1,1,0,0.072297673022583803,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.1.0,"L0.1",2,0,0.021107167074615834,0.031660750611923749,0.073463468072278729,0.073463468072278729,replaced,1,1,0,0.073463468072278729,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.1.1,"L0.1",2,1,0.031660750611923749,0.042214334149231668,0.077877870671259702,0.077877870671259702,replaced,1,1,0,0.077877870671259702,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
