leaf_id,parent_id,child_index,depth,gamma_L,gamma_U,base_lower_bound,current_lower_bound,cutoff,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,lp_native_status,terminal_mip_started,terminal_native_status,closure_source,model_sha256,row_signature,parent_child_coverage_valid,parent_replaced,lower_bound_sources
R,"",-1,0,0,0.71850407075497091,0,0.31853648128774964,0.71850407075497091,replaced,1,1,0,0.31853648128774964,"OPTIMAL",0,"not_run","",7c37715cca0ed09bc942887edf79ef37aa0473d5d0fb7bdbc3c8fd2a5d3073c5,7c37715cca0ed09bc942887edf79ef37aa0473d5d0fb7bdbc3c8fd2a5d3073c5,1,1,"objective_nonnegative_penalty_and_root_gini_floor;complete_optimal_interval_lp_bound"
R.0,"R",0,1,0,0.35925203537748546,0.31853648128774964,0.71850407075497091,0.71850407075497091,empty,1,0,1,0,"INFEASIBLE",0,"not_run","complete_interval_lp_infeasible",b40376e003a28c27e2028f789be279fc8930387cc6d03ff2e5f070ae619f35be,b40376e003a28c27e2028f789be279fc8930387cc6d03ff2e5f070ae619f35be,1,0,"inherited_complete_parent_lp_bound"
R.1,"R",1,1,0.35925203537748546,0.71850407075497091,0.31853648128774964,0.58128060012152361,0.71850407075497091,replaced,1,1,0,0.58128060012152361,"OPTIMAL",0,"not_run","",d60a91b0c91739d13f560fbf57de52b2b5669ba538148606f96d77cecc51891f,d60a91b0c91739d13f560fbf57de52b2b5669ba538148606f96d77cecc51891f,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.0,"R.1",0,2,0.35925203537748546,0.53887805306622816,0.58128060012152361,0.58956333674838779,0.71850407075497091,replaced,1,1,0,0.58956333674838779,"OPTIMAL",0,"not_run","",b39e6d9cc0a8acdfafea349a6dbf8dd2628cfad8c6ab3cf47b4011d466d1903e,b39e6d9cc0a8acdfafea349a6dbf8dd2628cfad8c6ab3cf47b4011d466d1903e,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.1,"R.1",1,2,0.53887805306622816,0.71850407075497091,0.58128060012152361,0.71850407075497091,0.71850407075497091,empty,1,0,1,0,"INFEASIBLE",0,"not_run","complete_interval_lp_infeasible",10b493c5d6e59ed3401861de86f17509ec9c328db4410c9ec3125f9db3e9e2ca,10b493c5d6e59ed3401861de86f17509ec9c328db4410c9ec3125f9db3e9e2ca,1,0,"inherited_complete_parent_lp_bound"
R.1.0.0,"R.1.0",0,3,0.35925203537748546,0.44906504422185678,0.58956333674838779,0.59521651627960104,0.71850407075497091,replaced,1,1,0,0.59521651627960104,"OPTIMAL",0,"not_run","",15a1068a29339af7cfae7403afb82e0c6a82f368beddcf380e289a7770b81dc2,15a1068a29339af7cfae7403afb82e0c6a82f368beddcf380e289a7770b81dc2,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.0.1,"R.1.0",1,3,0.44906504422185678,0.53887805306622816,0.58956333674838779,0.65720345116560386,0.71850407075497091,replaced,1,1,0,0.65720345116560386,"OPTIMAL",0,"not_run","",6644ef91d4092cf403ff3e9b99cf982d7683a98505ba83be9754ff091f22af97,6644ef91d4092cf403ff3e9b99cf982d7683a98505ba83be9754ff091f22af97,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.0.0.0,"R.1.0.0",0,4,0.35925203537748546,0.40415853979967109,0.59521651627960104,0.71850407075497091,0.71850407075497091,empty,1,0,1,0,"INFEASIBLE",0,"not_run","complete_interval_lp_infeasible",89ebaa17bf6fa480a659eff51c38c7da902d57dec5100050a9388cdf9cdd599e,89ebaa17bf6fa480a659eff51c38c7da902d57dec5100050a9388cdf9cdd599e,1,0,"inherited_complete_parent_lp_bound"
R.1.0.0.1,"R.1.0.0",1,4,0.40415853979967109,0.44906504422185678,0.59521651627960104,0.62598346543560446,0.71850407075497091,replaced,1,1,0,0.62598346543560446,"OPTIMAL",0,"not_run","",ddf7b90bce5d0697a8f0ae411906ca3b18e00ae8d8808d99ef18460aaf9f1e3c,ddf7b90bce5d0697a8f0ae411906ca3b18e00ae8d8808d99ef18460aaf9f1e3c,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1.0.1.0,"R.1.0.1",0,4,0.44906504422185678,0.49397154864404247,0.65720345116560386,0.65720345116560386,0.71850407075497091,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
