"instance","variant","status","objective","lower_bound","upper_bound","gap","runtime_seconds","verifier_passed","certified_original_problem","certificate_scope","column_tracks","rmp_column_space","elementary_columns_generated","elementary_columns_inserted","relaxed_columns_generated","relaxed_columns_inserted","non_elementary_relaxed_columns_validated","non_elementary_relaxed_columns_inserted","non_elementary_relaxed_columns_rejected","relaxed_columns_used_in_lb_rmp","relaxed_columns_used_in_incumbent","relaxed_rmp_cg_iterations","relaxed_rmp_cg_columns_added","relaxed_rmp_lb_before_cg","relaxed_rmp_lb_after_cg","relaxed_rmp_cg_final_best_rc","relaxed_rmp_cg_closed","relaxed_rmp_cg_stop_reason","ng_relaxed_pricing_closed","ng_relaxed_best_reduced_cost","ng_relaxed_negative_routes_found","ng_relaxed_negative_columns_inserted","ng_relaxed_negative_routes_rejected","ng_relaxed_closure_labels_processed","ng_relaxed_closure_stop_reason","frontier_relaxed_rmp_cg_intervals_attempted","frontier_relaxed_rmp_cg_intervals_closed","frontier_relaxed_rmp_cg_intervals_fathomed","frontier_relaxed_rmp_cg_lb_improvements","large_relaxed_rmp_cg_enabled","large_relaxed_rmp_diagnostic_lb","large_relaxed_rmp_valid_lb","large_relaxed_rmp_pricing_closed","large_relaxed_rmp_closure_gap","large_relaxed_rmp_stop_reason","relaxed_columns_blocked_from_incumbent","relaxed_columns_blocked_from_export","relaxed_columns_blocked_from_candidate_reconstruction","unresolved_intervals","invalid_bound_intervals","open_nodes","frontier_min_interval_lower_bound","frontier_lower_bound_source","labels_processed","route_states","operation_states","columns_generated_raw","columns_after_dominance","memory_peak_estimate_mb","bound_time_seconds","route_mask_time_seconds","master_time_seconds","pricing_time_seconds","cuts_added","nodes","columns","progress_log","result_file","log_file","notes"
"gcap_smoke_V4_M1.txt","v4_gcap-frontier","optimal","0","0","0","0","6.9748619","True","True","","two-track","two-track","9204","42","225","10","178","38","1634","95","0","94","0","0","0","-3.33066907388E-16","True","ng_relaxed_pricing_closed","True","-21.6","178","38","1634","0","","1","1","1","0","False","0","0","False","0","","0","0","0","0","0","0","0","incumbent_cutoff","0",,,"11260","1932","0.000209808349609","0.1543824","0.1543824","6.7928121","0.0138008","0","31","480","","results\optimization_update_round15\raw\v4_gcap-frontier.json","logs\optimization_update_round15\v4_gcap-frontier.log","parsed Hybrid GA text format; distances read from serialized matrix; Gamma-frontier diagnostic covers Gini intervals with fixed-Gini interval branch-price trees. It reports optimal only if every relevant interval is closed or bound-fathomed and the aggregated lower bound reaches the incumbent. Each interval also uses the valid trivial bound objective>=G>=interval_floor and a final-inventory pickup/route/Gini relaxation bound when it solves.; Optimization flags: column_dominance=true, column_dominance_mode=exact, projection_bound=true, penalty_domain_tightening=true, movement_domain_tightening=true, movement_bound_audit=false, frontier_best_bound_scheduling=true, frontier_relaxation_cache=true, frontier_focused_min_lb_retry=true, frontier_focused_intensification=true, frontier_focused_reserve_fraction=0.250000, frontier_focused_relax_seconds=5.000000, frontier_focused_max_passes=2, frontier_adaptive_split=true, frontier_adaptive_max_depth=3, frontier_adaptive_min_width=0.000100, frontier_adaptive_split_factor=2, route_pool_incumbent=true, route_pool_max_columns_per_vehicle=5000, pickup_drop_compat_flow=true, pickup_drop_transfer_cap_flow=true, vehicle_indexed_operation_relaxation=true, vehicle_indexed_relaxation_audit=false, vehicle_indexed_transfer_flow=true, support_duration_pruning=true, route_mask_support_duration_pruning=true, route_mask_operation_budget_cuts=true, support_duration_min_pickup_rule=ceil_half_support, support_duration_max_subset_size=5, support_feasibility_oracle=false, gcap_pricing_columns=4, frontier_column_cache=false, frontier_iterative_closure=false, frontier_iterative_max_rounds=2, frontier_iterative_round_time=60.000000, pricing_final_verifier=false, pricing_verifier_mode=auto, column_tracks=elementary-only, rmp_column_space=elementary, relaxed_columns_in_rmp=false, large_relaxed_rmp=false; BPC thread policy: requested_threads=1, bpc_workers=1, pricing_threads=1, parallel_frontier=false, parallel_nodes=false, hardware_concurrency=20; restricted-master CPLEX and inventory-bound CPLEX calls use one internal thread each; route-pool collected routes from initial empty incumbent: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0; BPC-owned incumbent generator disabled; route-pool collected routes from verified incumbent after seed stage: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0; frontier cover range=[0,0.49], intervals=4, incumbent_objective=0.49, incumbent_G=0.25, gini_max_possible=0.75, relevant_gini_upper_for_improvement=0.49, frontier_covers_all_improving_gini_values=true, range_scope=original_full_improving_range; interval 0 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0,0.1225], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_4, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=15, route_mask_count_after_support_duration=15, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, route_mask_operation_budget_cuts=true, route_mask_operation_budget_cuts_added=1, route_mask_operation_budget_min=4, route_mask_operation_budget_avg=4, route_mask_operation_budget_max=4, route_mask_operation_budget_tightened_masks=0, route_mask_operation_budget_zero_masks=0, operation_budget_example={vehicle=0, mask=1, popcount=1, cycle_lb=40, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=2, popcount=1, cycle_lb=50, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=3, popcount=2, cycle_lb=56, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=4, popcount=1, cycle_lb=60, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=5, popcount=2, cycle_lb=68, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=6, popcount=2, cycle_lb=67, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=7, popcount=3, cycle_lb=73, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=8, popcount=1, cycle_lb=56, pickup_budget=4, route_limit=3600}, pickup_drop_compat_flow=true, pickup_drop_pairs_total=12, pickup_drop_pairs_compatible=12, pickup_drop_pairs_incompatible=0, pickup_drop_pairs_capacity_limited=0, pickup_drop_transfer_cap_min=2, pickup_drop_transfer_cap_avg=3.16667, pickup_drop_transfer_cap_max=4, pickup_drop_transfer_cap_variables=12, pickup_drop_transfer_cap_constraints=12, pickup_drop_compat_flow_variables=16, pickup_drop_compat_flow_constraints=8, vehicle_indexed_operation_relaxation=true, vehicle_indexed_y_variables=4, vehicle_indexed_pickup_variables=4, vehicle_indexed_drop_variables=4, vehicle_indexed_linking_constraints=16, vehicle_indexed_balance_constraints=2, vehicle_indexed_operation_budget_constraints=1, vehicle_indexed_transfer_flow=true, vehicle_transfer_flow_variables=12, vehicle_transfer_depot_unload_variables=4, vehicle_transfer_flow_balance_constraints=8, vehicle_transfer_mask_linking_constraints=16, vehicle_transfer_pairs_total=12, vehicle_transfer_pairs_zero_cap=0, vehicle_transfer_pairs_capacity_limited=0, vehicle_transfer_cap_min=2, vehicle_transfer_cap_avg=3.16667, vehicle_transfer_cap_max=4, incumbent_cutoff_bound=true, penalty_budget=3.26666666667, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=28, domain_width_after=28, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0, projection_bound_scope=global, min_station_bikes=16, s_upper=4, objective_lb=0, status=integer optimal solution, lp=results\bound_work\gcap_smoke_V4_M1_1782141375030186700_15729502191765196471\inventory_gini_bound.lp, pickup_drop_compat_flow_audit_selected=compat, compat_lb=0.000000, no_compat_lb=0.000000, bound_time=0.154382; route-pool collected BPC columns from initial interval 0: exported_tree=535, exported_pricing=480, exported_warmstart=54, exported_integer_leaves=1, kept_before=0, kept_after=95, raw=535, removed_by_projection_dominance=423, dropped_by_cap=0; route-pool incumbent master after_initial_interval_0 found verified incumbent objective=0.135000, states=97, time=0.000066; UB only, no lower-bound certificate; accepted route-pool incumbent master incumbent for frontier cutoff only: objective=0.135000, G=0.075000, P=0.400000; route-pool collected routes from route-pool incumbent master: kept_before=95, kept_after=96, raw=536, removed_by_projection_dominance=423, dropped_by_cap=0; accepted initial interval 0 incumbent for frontier cutoff only: objective=0.000000, G=0.000000, P=0.000000; route-pool collected routes from initial interval 0: kept_before=96, kept_after=97, raw=537, removed_by_projection_dominance=423, dropped_by_cap=0; interval candidate audit source=initial interval 0, candidate_true_G=0, candidate_true_P=0, candidate_true_objective=0, candidate_surrogate_metric=0, candidate_interval_membership=true, candidate_verifier_passed=true, candidate_rejection_reason=accepted_true_objective_improves; route-pool incumbent master after_initial_interval_0 found verified incumbent objective=0.000000, states=99, time=0.000058; UB only, no lower-bound certificate; interval 0 [0,0.1225] complete=false, lower_bound_valid=true, certified_by_bound=true, empty_interval=false, has_incumbent=true, tree_lb=0, interval_lb=0, inventory_relax_lb=0, resource_lb=0, incumbent_metric=0, incumbent_cutoff=0, nodes=31, columns=480, pricing_calls=73, pricing_time=0.0138008, master_time=6.79281, bound_time=0.154382, cuts_added=0, open_nodes=8; interval 1 skipped because floor >= incumbent objective; interval 2 skipped because floor >= incumbent objective; interval 3 skipped because floor >= incumbent objective; route-pool incumbent master before_final_frontier_summary found verified incumbent objective=0.000000, states=99, time=0.000061; UB only, no lower-bound certificate; frontier_interval_ledger: interval_id=0, range=[0,0.1225], status=skipped_floor_ge_incumbent, interval_lb=0, cheap_prepass_lb=0, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor|inventory_route_gini_relaxation|branch_price_tree, complete_or_fathomed=true, open_nodes=8, pricing_closed=true, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=true, interval_bound_valid=true; frontier_interval_ledger: interval_id=1, range=[0.1225,0.245], status=skipped_floor_ge_incumbent, interval_lb=0.1225, cheap_prepass_lb=0.1225, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true; frontier_interval_ledger: interval_id=2, range=[0.245,0.3675], status=skipped_floor_ge_incumbent, interval_lb=0.245, cheap_prepass_lb=0.245, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true; frontier_interval_ledger: interval_id=3, range=[0.3675,0.49], status=skipped_floor_ge_incumbent, interval_lb=0.3675, cheap_prepass_lb=0.3675, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true; frontier certification summary: closed_intervals=3, bound_certified_intervals=1, skipped_intervals=0, relevant_intervals=0, frontier_min_interval_lower_bound=0, frontier_lower_bound_source=incumbent_cutoff, unresolved_intervals=0, invalid_bound_intervals=0, final_full_objective_range=true, frontier_range_certificate_scope=original_full_improving_range, relevant_gini_upper_for_improvement=0.49, covered_gini_upper_bound=0.49; certified frontier lower bound before tolerance normalization=0.000000, certificate_tolerance=1e-7"
"gcap_smoke_V4_M1.txt","v4_frontier-relaxed-rmp-cg-test","optimal","0","0","0","0","6.9056473","True","False","","two-track","two-track","9204","42","225","10","178","38","1634","95","0","94","0","0","0","-3.33066907388E-16","True","ng_relaxed_pricing_closed","True","-21.6","178","38","1634","0","","1","1","1","0","False","0","0","False","0","","0","0","0","0","0","0","0","incumbent_cutoff","0",,,"11260","1932","0.000209808349609","0.1503641","0.1503641","6.7299661","0.0124715","0","31","480","","results\optimization_update_round15\raw\v4_frontier-relaxed-rmp-cg-test.json","logs\optimization_update_round15\v4_frontier-relaxed-rmp-cg-test.log","parsed Hybrid GA text format; distances read from serialized matrix; Gamma-frontier diagnostic covers Gini intervals with fixed-Gini interval branch-price trees. It reports optimal only if every relevant interval is closed or bound-fathomed and the aggregated lower bound reaches the incumbent. Each interval also uses the valid trivial bound objective>=G>=interval_floor and a final-inventory pickup/route/Gini relaxation bound when it solves.; Optimization flags: column_dominance=true, column_dominance_mode=exact, projection_bound=true, penalty_domain_tightening=true, movement_domain_tightening=true, movement_bound_audit=false, frontier_best_bound_scheduling=true, frontier_relaxation_cache=true, frontier_focused_min_lb_retry=true, frontier_focused_intensification=true, frontier_focused_reserve_fraction=0.250000, frontier_focused_relax_seconds=5.000000, frontier_focused_max_passes=2, frontier_adaptive_split=true, frontier_adaptive_max_depth=3, frontier_adaptive_min_width=0.000100, frontier_adaptive_split_factor=2, route_pool_incumbent=true, route_pool_max_columns_per_vehicle=5000, pickup_drop_compat_flow=true, pickup_drop_transfer_cap_flow=true, vehicle_indexed_operation_relaxation=true, vehicle_indexed_relaxation_audit=false, vehicle_indexed_transfer_flow=true, support_duration_pruning=true, route_mask_support_duration_pruning=true, route_mask_operation_budget_cuts=true, support_duration_min_pickup_rule=ceil_half_support, support_duration_max_subset_size=5, support_feasibility_oracle=false, gcap_pricing_columns=4, frontier_column_cache=false, frontier_iterative_closure=false, frontier_iterative_max_rounds=2, frontier_iterative_round_time=60.000000, pricing_final_verifier=false, pricing_verifier_mode=auto, column_tracks=elementary-only, rmp_column_space=elementary, relaxed_columns_in_rmp=false, large_relaxed_rmp=false; BPC thread policy: requested_threads=1, bpc_workers=1, pricing_threads=1, parallel_frontier=false, parallel_nodes=false, hardware_concurrency=20; restricted-master CPLEX and inventory-bound CPLEX calls use one internal thread each; route-pool collected routes from initial empty incumbent: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0; BPC-owned incumbent generator disabled; route-pool collected routes from verified incumbent after seed stage: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0; frontier cover range=[0,0.49], intervals=4, incumbent_objective=0.49, incumbent_G=0.25, gini_max_possible=0.75, relevant_gini_upper_for_improvement=0.49, frontier_covers_all_improving_gini_values=true, range_scope=original_full_improving_range; interval 0 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0,0.1225], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_4, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=15, route_mask_count_after_support_duration=15, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, route_mask_operation_budget_cuts=true, route_mask_operation_budget_cuts_added=1, route_mask_operation_budget_min=4, route_mask_operation_budget_avg=4, route_mask_operation_budget_max=4, route_mask_operation_budget_tightened_masks=0, route_mask_operation_budget_zero_masks=0, operation_budget_example={vehicle=0, mask=1, popcount=1, cycle_lb=40, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=2, popcount=1, cycle_lb=50, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=3, popcount=2, cycle_lb=56, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=4, popcount=1, cycle_lb=60, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=5, popcount=2, cycle_lb=68, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=6, popcount=2, cycle_lb=67, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=7, popcount=3, cycle_lb=73, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=8, popcount=1, cycle_lb=56, pickup_budget=4, route_limit=3600}, pickup_drop_compat_flow=true, pickup_drop_pairs_total=12, pickup_drop_pairs_compatible=12, pickup_drop_pairs_incompatible=0, pickup_drop_pairs_capacity_limited=0, pickup_drop_transfer_cap_min=2, pickup_drop_transfer_cap_avg=3.16667, pickup_drop_transfer_cap_max=4, pickup_drop_transfer_cap_variables=12, pickup_drop_transfer_cap_constraints=12, pickup_drop_compat_flow_variables=16, pickup_drop_compat_flow_constraints=8, vehicle_indexed_operation_relaxation=true, vehicle_indexed_y_variables=4, vehicle_indexed_pickup_variables=4, vehicle_indexed_drop_variables=4, vehicle_indexed_linking_constraints=16, vehicle_indexed_balance_constraints=2, vehicle_indexed_operation_budget_constraints=1, vehicle_indexed_transfer_flow=true, vehicle_transfer_flow_variables=12, vehicle_transfer_depot_unload_variables=4, vehicle_transfer_flow_balance_constraints=8, vehicle_transfer_mask_linking_constraints=16, vehicle_transfer_pairs_total=12, vehicle_transfer_pairs_zero_cap=0, vehicle_transfer_pairs_capacity_limited=0, vehicle_transfer_cap_min=2, vehicle_transfer_cap_avg=3.16667, vehicle_transfer_cap_max=4, incumbent_cutoff_bound=true, penalty_budget=3.26666666667, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=28, domain_width_after=28, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0, projection_bound_scope=global, min_station_bikes=16, s_upper=4, objective_lb=0, status=integer optimal solution, lp=results\bound_work\gcap_smoke_V4_M1_1782141382927084200_15729502191765196471\inventory_gini_bound.lp, pickup_drop_compat_flow_audit_selected=compat, compat_lb=0.000000, no_compat_lb=0.000000, bound_time=0.150364; route-pool collected BPC columns from initial interval 0: exported_tree=535, exported_pricing=480, exported_warmstart=54, exported_integer_leaves=1, kept_before=0, kept_after=95, raw=535, removed_by_projection_dominance=423, dropped_by_cap=0; route-pool incumbent master after_initial_interval_0 found verified incumbent objective=0.135000, states=97, time=0.000067; UB only, no lower-bound certificate; accepted route-pool incumbent master incumbent for frontier cutoff only: objective=0.135000, G=0.075000, P=0.400000; route-pool collected routes from route-pool incumbent master: kept_before=95, kept_after=96, raw=536, removed_by_projection_dominance=423, dropped_by_cap=0; accepted initial interval 0 incumbent for frontier cutoff only: objective=0.000000, G=0.000000, P=0.000000; route-pool collected routes from initial interval 0: kept_before=96, kept_after=97, raw=537, removed_by_projection_dominance=423, dropped_by_cap=0; interval candidate audit source=initial interval 0, candidate_true_G=0, candidate_true_P=0, candidate_true_objective=0, candidate_surrogate_metric=0, candidate_interval_membership=true, candidate_verifier_passed=true, candidate_rejection_reason=accepted_true_objective_improves; route-pool incumbent master after_initial_interval_0 found verified incumbent objective=0.000000, states=99, time=0.000062; UB only, no lower-bound certificate; interval 0 [0,0.1225] complete=false, lower_bound_valid=true, certified_by_bound=true, empty_interval=false, has_incumbent=true, tree_lb=0, interval_lb=0, inventory_relax_lb=0, resource_lb=0, incumbent_metric=0, incumbent_cutoff=0, nodes=31, columns=480, pricing_calls=73, pricing_time=0.0124715, master_time=6.72997, bound_time=0.150364, cuts_added=0, open_nodes=8; interval 1 skipped because floor >= incumbent objective; interval 2 skipped because floor >= incumbent objective; interval 3 skipped because floor >= incumbent objective; route-pool incumbent master before_final_frontier_summary found verified incumbent objective=0.000000, states=99, time=0.000061; UB only, no lower-bound certificate; frontier_interval_ledger: interval_id=0, range=[0,0.1225], status=skipped_floor_ge_incumbent, interval_lb=0, cheap_prepass_lb=0, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor|inventory_route_gini_relaxation|branch_price_tree, complete_or_fathomed=true, open_nodes=8, pricing_closed=true, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=true, interval_bound_valid=true; frontier_interval_ledger: interval_id=1, range=[0.1225,0.245], status=skipped_floor_ge_incumbent, interval_lb=0.1225, cheap_prepass_lb=0.1225, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true; frontier_interval_ledger: interval_id=2, range=[0.245,0.3675], status=skipped_floor_ge_incumbent, interval_lb=0.245, cheap_prepass_lb=0.245, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true; frontier_interval_ledger: interval_id=3, range=[0.3675,0.49], status=skipped_floor_ge_incumbent, interval_lb=0.3675, cheap_prepass_lb=0.3675, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true; frontier certification summary: closed_intervals=3, bound_certified_intervals=1, skipped_intervals=0, relevant_intervals=0, frontier_min_interval_lower_bound=0, frontier_lower_bound_source=incumbent_cutoff, unresolved_intervals=0, invalid_bound_intervals=0, final_full_objective_range=true, frontier_range_certificate_scope=original_full_improving_range, relevant_gini_upper_for_improvement=0.49, covered_gini_upper_bound=0.49; certified frontier lower bound before tolerance normalization=0.000000, certificate_tolerance=1e-7"
