logical_path,stored_path,original_bytes,original_sha256,stored_bytes,stored_sha256,compression
global_node_trace.csv,global_node_trace.csv.gz,5927131,b341ec32ec350c176e19291f563616c5ee646b7b0d80014a1d036580dd6c91fb,2474065,a6198a33cc492d4902b77f6ae3354eefe7b2fb473c011e233a5f2946c2d9be50,gzip_mtime_0
raw_progress.csv,raw_progress.csv.gz,1464657,da48893e8a50f78247e709cd12e49bc7d610740ab0cb7d42cedbfc4eb8b1c14b,144842,bb06420af84cc9935aa75a555c49adbcfbfa4f37012a1874d90c729de5bd69ce,gzip_mtime_0
global_root.lp,global_root.lp.gz,1280600,8505a17810943c5d95babd00e779dee2e17c061f055f2f02e1887f5e7ca6fcff,238943,328463373d4651d672c8f6a20c96872ff2f94a4df6bc7dfe1cb893fe867f82c6,gzip_mtime_0
