instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
tight_T_seed4101.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0.604489,0.265217,2.26181,3,9,67,47,20,"3534.9|3565.23|3585.14",true,5.87265,true,
