instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round31_sealed_tight_T_V50_seed1973327304.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,1.44374,0.298631,7.63407,3,11,66,44,22,"3499.15|3580.06|3598.6",true,0.0034641,true,
round31_sealed_tight_T_V50_seed1973327304.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,1.44036,0.308873,7.54328,3,9,68,38,30,"3586.59|3591.92|3575.29",true,0.0063153,true,
round31_sealed_tight_T_V50_seed1973327304.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,1.17445,0.306644,5.78539,3,7,74,14,60,"3524.04|3517.3|3571.57",true,0.0090173,true,
