process_elapsed_seconds,exact_phase_elapsed_seconds,event_type,active_leaf,active_leaf_valid_lower_bound,other_open_leaf_min_valid_lower_bound,valid_global_lower_bound,verified_global_upper_bound,open_relevant_leaf_count,closed_relevant_leaf_count,event_source
14.1257292,0.0079366000000000003,"exact_tree_initialization","",0,,0,2.0874707775727215,4,0,"initial_exact_interval_cover"
14.316336099999999,0.19854330000000001,"parent_lp_completion","L0",0,0.23749999999999999,0,2.0874707775727215,4,0,"complete_parent_lp_infeasible"
14.316489799999999,0.19869729999999999,"infeasible_closure","L0",,0.23749999999999999,0.23749999999999999,2.0874707775727215,3,1,"complete_parent_lp_infeasible"
14.5424849,0.42469220000000002,"parent_lp_completion","L1",0.23749999999999999,0.47499999999999998,0.23749999999999999,2.0874707775727215,3,1,"complete_parent_lp_infeasible"
14.5426716,0.42487900000000001,"infeasible_closure","L1",,0.47499999999999998,0.47499999999999998,2.0874707775727215,2,2,"complete_parent_lp_infeasible"
15.048152,0.93035920000000005,"parent_lp_completion","L2",1.9068912049960391,0.71249999999999991,0.71249999999999991,2.0874707775727215,2,2,"complete_parent_lp_optimal"
15.0481774,0.93038489999999996,"parent_lp_requeue","L2",1.9068912049960391,0.71249999999999991,0.71249999999999991,2.0874707775727215,2,2,"c6_selected_leaf_no_longer_controlling"
15.250224599999999,1.1324318,"parent_lp_completion","L3",0.71249999999999991,1.9068912049960391,0.71249999999999991,2.0874707775727215,2,2,"complete_parent_lp_infeasible"
15.2503606,1.1325681000000001,"infeasible_closure","L3",,1.9068912049960391,1.9068912049960391,2.0874707775727215,1,3,"complete_parent_lp_infeasible"
15.6688296,1.5510368000000001,"child_lp_completion","L2.0",1.9083860793929666,1.9068912049960391,1.9068912049960391,2.0874707775727215,1,3,"complete_speculative_child_lp_optimal"
16.051818600000001,1.934026,"child_lp_completion","L2.1",2.0108994231374124,1.9068912049960391,1.9068912049960391,2.0874707775727215,1,3,"complete_speculative_child_lp_optimal"
16.290871282015992,2.1730787820159909,"native_root_processing_bound","L2",1.9068912049960391,,1.9068912049960391,2.0874707775727215,1,3,"gurobi_cb_mip_objbnd_valid_native_bound"
16.543871302996827,2.4260788029968259,"child_native_bound_target","L2",1.9199801138837174,,1.9199801138837174,2.0874707775727215,1,3,"gurobi_cb_mip_objbnd_valid_native_bound"
16.556480499999999,2.4386876000000002,"child_native_bound_target","L2",1.9199801138837174,,1.9199801138837174,2.0874707775727215,1,3,"c6_child_bound_reached_parent_requeued_no_forced_split"
16.556838800000001,2.4390461999999999,"declined_split","L2",1.9199801138837174,,1.9199801138837174,2.0874707775727215,1,3,"c6_current_child_gain_not_strict_exact_closure"
16.559869882562257,2.4420773825622559,"native_root_processing_bound","L2",1.9199801138837174,,1.9199801138837174,2.0874707775727215,1,3,"gurobi_cb_mip_objbnd_valid_native_bound"
