sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",119.9992388,114.9992388,"absolute process deadline origin"
1,0.00094510000000000004,"instance_parsing_start","start",119.999055,114.999055,"E:\codes\ExactEBRP\reference\heldout_round22\V20_M3\moderate_seed4301.txt"
2,0.0018403,"instance_parsing_complete","complete",119.9981598,114.9981597,"instance=moderate_seed4301.txt"
3,120.0893318,"final_result_serialization_start","start",-0.089331500000000119,-5.0893317000000025,""
4,120.0909754,"final_result_serialization_complete","complete",-0.090975200000002587,-5.0909752999999967,""
5,120.0913422,"process_exit","complete",-0.09134199999999737,-5.0913421000000056,"rc=0"
