leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,base_lower_bound,lower_bound,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,terminal_mip_started,closure_source,lower_bound_sources
L0,"",0,-1,0,0.042214334149231668,0,0.057144635390030694,replaced,1,1,0,0.057144635390030694,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L1,"",0,-1,0.042214334149231668,0.084428668298463336,0.042214334149231668,0.084952754222916288,open,1,1,0,0.083514114925258745,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;valid_partial_native_mip_bound"
L2,"",0,-1,0.084428668298463336,0.126643002447695,0.084428668298463336,0.12231270583800022,open,1,1,0,0.11831542250307144,1,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;native_terminal_mip_bound"
L3,"",0,-1,0.126643002447695,0.16885733659692667,0.126643002447695,0.126643002447695,open,0,0,0,0,0,"","objective_nonnegative_penalty_G_floor"
L0.0,"L0",1,0,0,0.021107167074615834,0.06615752602729702,0.06615752602729702,replaced,1,1,0,0.06615752602729702,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.1,"L0",1,1,0.021107167074615834,0.042214334149231668,0.070914965519364548,0.070914965519364548,replaced,1,1,0,0.070914965519364548,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.0,"L0.0",2,0,0,0.010553583537307917,0.06615752602729702,0.16885733659692667,empty,1,0,1,0,0,"complete_child_lp_infeasible","inherited_parent_lp_bound"
L0.0.1,"L0.0",2,1,0.010553583537307917,0.021107167074615834,0.072297673022583803,0.072297673022583803,replaced,1,1,0,0.072297673022583803,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.1.0,"L0.1",2,0,0.021107167074615834,0.031660750611923749,0.073463468072278729,0.073463468072278729,replaced,1,1,0,0.073463468072278729,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.1.1,"L0.1",2,1,0.031660750611923749,0.042214334149231668,0.077877870671259702,0.079746241030066917,replaced,1,1,0,0.077877870671259702,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;valid_partial_native_mip_bound"
L0.0.1.0,"L0.0.1",3,0,0.010553583537307917,0.015830375305961875,0.081796741492400377,0.081796741492400377,replaced,1,1,0,0.081796741492400377,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.1,"L0.0.1",3,1,0.015830375305961875,0.021107167074615834,0.075370071051892418,0.075370071051892418,replaced,1,1,0,0.075370071051892418,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.1.0.0,"L0.1.0",3,0,0.021107167074615834,0.026383958843269793,0.075336913314521844,0.075336913314521844,replaced,1,1,0,0.075336913314521844,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.1.0.1,"L0.1.0",3,1,0.026383958843269793,0.031660750611923749,0.076745667296396036,0.078321178540123257,replaced,1,1,0,0.076745667296396036,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;valid_partial_native_mip_bound"
L0.1.0.0.0,"L0.1.0.0",4,0,0.021107167074615834,0.023745562958942812,0.076635237383435764,1e+100,empty,1,1,0,0.076635237383435764,0,"c5_partial_phase_native_infeasible","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;valid_partial_native_mip_bound"
