leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,26.9811923,0.00099992752075195312,0.00020381542021030333,0,4,0,0.00041064299999999998,7e95d6e09222c024f03949884e42564a5bc8c767ce3436c88c5acb197160b375,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0_lp.gurobi.log"
L0.0,LP,"INFEASIBLE",0,26.9686661,0,3.4134500000000003e-05,0,0,0,0.00044649400000000002,f2cba098eacdccb61d22868a979a79ca5ae1dba7f399e5cb4f4bf1cd3bc2c274,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,26.956548000000002,0.0010001659393310547,0.00022811643047619001,0,8,0,0.000521442,8cbf70635a6fd026720140b50b1d1eddce37542058eed30df677be0f83bceaf9,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1_lp.gurobi.log"
L0.1.0,LP,"OPTIMAL",0,26.943808300000001,0.00099992752075195312,0.00021462358180451087,0,8,0,0.000521442,f91c974e54f583930b7a80fc7223129bcf42a2f5c6f64a719b3198aef3a439fc,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0_lp.gurobi.log"
L0.1.1,LP,"INFEASIBLE",0,26.9316332,0.00099992752075195312,2.10005e-05,0,0,0,0.000521442,5164f5ccbee835e23219ea02c647fdb8524f91d2b93eb9749cdf2068eb7c6075,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.1_lp.gurobi.log"
L0.1.0.0,LP,"INFEASIBLE",0,26.920416700000001,0,3.4502499999999997e-05,0,0,0,0.000521442,647110b780ea9b0a7f8cb3a3a3c9d61186032714edc1062a86c211b79198c135,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.0_lp.gurobi.log"
L0.1.0.1,LP,"OPTIMAL",0,26.908828199999999,0.00099992752075195312,0.00021071526097222199,0,8,0,0.000521442,e14517da550d08cdcaf4d67e81557eea1ec42bdc637d978fe1fc2dfd895bf944,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1_lp.gurobi.log"
L0.1.0.1.0,LP,"OPTIMAL",0,26.8963714,0,0.00022560175650793642,0,8,0,0.000521442,cdf40a395dba32fa5c452c95702e645562d9d0adba84cf2593e4e666a9f3288e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.0_lp.gurobi.log"
L0.1.0.1.1,LP,"INFEASIBLE",0,26.884342799999999,0,2.10005e-05,0,0,0,0.000521442,cf4fb48871ef15fbb536ef5472c594ae9182187153e3619069f634c5eabfa375,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.1_lp.gurobi.log"
L0.1.0.1.0.0,LP,"OPTIMAL",0,26.872487599999999,0,0.00020477193111111106,0,8,0,0.000521442,7dea1dbcb65194c75b581b616ac7bcbd9ff448357bf08501374f45952aafc825,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.0.0_lp.gurobi.log"
L0.1.0.1.0.1,LP,"INFEASIBLE",0,26.8604381,0,2.10005e-05,0,0,0,0.000521442,c501857700ef78425c7dc96f89ca14e3290c53cd8dbe03d33bd3b9910c95ac44,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.0.1_lp.gurobi.log"
L0.1.0.1.0.0.0,LP,"OPTIMAL",0,26.848779400000002,0.00099992752075195312,0.00019711502619047612,0,8,0,0.000521442,de3305f48c8242fb080376ab9618c2d84b41b39055da5e7dc15615585ebe8269,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.0.0.0_lp.gurobi.log"
L0.1.0.1.0.0.1,LP,"INFEASIBLE",0,26.835919000000001,0,2.10005e-05,0,0,0,0.000521442,271bf2c25e3fbcc034f8c2a3b7321232118b5372df4fd3e89e8aee37023f8f59,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.0.0.1_lp.gurobi.log"
L0.1.0.1.0.0.0.0,LP,"INFEASIBLE",0,26.823784700000001,0,3.4502499999999997e-05,0,0,0,0.000521442,711f8ed5b31acb0a6b2f3db67874a3e0fc29c5e8fb13303f59056a0a85522bd3,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.0.0.0.0_lp.gurobi.log"
L0.1.0.1.0.0.0.1,LP,"OPTIMAL",0,26.8121665,0,0.00019711502619047612,0,8,0,0.000521442,64108ece2a00147a8329793022d5bcd253deadc3f44b493c5b1fedaef01eac1c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.0.0.0.1_lp.gurobi.log"
L0.1.0.1.0.0.0.1.0,LP,"INFEASIBLE",0,26.799962600000001,0,3.4502499999999997e-05,0,0,0,0.000521442,e71da52726af74e9f99b28467807b0ea20e3d69620f0659c19e45badb0b1a4d8,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.0.0.0.1.0_lp.gurobi.log"
L0.1.0.1.0.0.0.1.1,LP,"OPTIMAL",0,26.788217199999998,0,0.00019711307619047614,0,8,0,0.000521442,731be218fa86b7d177507ab3760147ef442eabb060385cc74340c26359f7ba03,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.0.0.0.1.1_lp.gurobi.log"
L0.1.0.1.0.0.0.1.1,MIP,"OPTIMAL",0,26.781986400000001,0.00099992752075195312,0.000130183,0,0,0,0.000521442,731be218fa86b7d177507ab3760147ef442eabb060385cc74340c26359f7ba03,1,0,"not_requested","E:\codes\ExactEBRP-round66\results\unified_exact_round71\local_raw\correctness\micro-zero\DS\external\native_logs\L0.1.0.1.0.0.0.1.1_terminal_mip.gurobi.log"
